,mu,omega,alpha[1],beta[1],nu
2019-03-19,0.07488536214891668,0.01861906108348331,0.1382185015447747,0.8403447205566695,6.2392050473192056
2019-03-20,0.07357848380851317,0.018566311626815934,0.1375572920950989,0.8408437025818905,6.129185153597356
2019-03-21,0.07855550751606985,0.019983234508445403,0.1370693785448881,0.8386690500795239,6.416430713227231
2019-03-22,0.07245020819057517,0.02309299489419639,0.14860368694417425,0.8286646680007332,6.198250946330214
2019-03-25,0.07295419309228923,0.021462817921619862,0.13931337692209272,0.838531996730969,6.048146273772826
2019-03-26,0.07653838531605889,0.020696751047550636,0.13475368702175108,0.8437054357860084,5.930481397513076
2019-03-27,0.07237508213795091,0.019440586951393713,0.13132436494367258,0.8491449108243788,5.922735040144969
2019-03-28,0.0756425304102604,0.018949371252306137,0.12764439005455241,0.8533666458614931,5.7260325118635516
2019-03-29,0.0785699213298216,0.01941792639237226,0.12844252976424972,0.8506741304145363,5.8573525912426225
2019-04-01,0.08030042814081297,0.019574426715755648,0.1287614656532834,0.851007362217285,5.843381241817175
2019-04-02,0.08417322755721875,0.01839634714180815,0.1241113956631888,0.8571903080508485,5.799699980582512
2019-04-03,0.08321090668712815,0.018165342456061075,0.12159034568540435,0.8596561167655883,5.611740041727406
2019-04-04,0.08221323360409788,0.01803790620635811,0.12010414674483977,0.8611750310373603,5.430147898670252
2019-04-05,0.08316767115927114,0.018311462496298034,0.12111944412715175,0.8589926014032203,5.464187066350524
2019-04-08,0.08801408091930257,0.01817143366321901,0.12275179094696868,0.8588156663035785,5.549853872120648
2019-04-09,0.08288741919550897,0.018006633863434478,0.12221202528481326,0.8586276082111225,5.726958947298647
2019-04-10,0.08119107023393195,0.018921301060959385,0.12597537433120334,0.8545828576005355,5.7839343611880905
2019-04-11,0.08340441697840366,0.018820932373324363,0.12702852983904397,0.8535753789237411,5.659267481170101
2019-04-12,0.08418349058206195,0.018887806532306792,0.1260285339612292,0.8545411515345559,5.639954221263953
2019-04-15,0.08499820257116326,0.018502788804301507,0.1271409008487871,0.853359438171551,5.617488309362543
2019-04-16,0.08236196035755658,0.01829862308539176,0.1288176729938818,0.8523135618405965,5.473465595515321
2019-04-17,0.07587857947369364,0.0185124211911,0.13029512650561997,0.851673156521726,5.319176622527048
2019-04-18,0.07729093879126604,0.017976659870120017,0.13374379112284232,0.8482783842309409,5.390640077673836
2019-04-22,0.08001646775997062,0.017573914487225777,0.1370972744021066,0.8461288535558347,5.27098898858301
2019-04-23,0.08800336657298469,0.018523499206945394,0.12888998479068758,0.8529487734221146,5.169430817572196
2019-04-24,0.08615051674853606,0.01817711759741542,0.1304330173464404,0.8505867022871312,5.315632179047358
2019-04-25,0.08941763353737803,0.01844747427023449,0.13242561313291326,0.8497653661393358,5.206679974019578
2019-04-26,0.09229191531044012,0.01809048062650265,0.13309424302263875,0.8483723295315948,5.356176099750118
2019-04-29,0.08889292814399527,0.01778580284316016,0.1345443991012139,0.8488832426611737,5.1428665173108135
2019-04-30,0.08946369768055831,0.016705317508369098,0.13701335271298204,0.8473744239434546,5.200793757047084
2019-05-01,0.08711680039655068,0.018768222992438837,0.13255759021594618,0.8496182737052674,5.103509063362283
2019-05-02,0.08351012534390234,0.017999105829477547,0.132335039152131,0.8498095893123936,5.186215348760465
2019-05-03,0.09267497833410894,0.019869797505327504,0.13367045356277568,0.8472180640790281,5.148341656374611
2019-05-06,0.09098258112601544,0.01989562189671378,0.13487518499483392,0.8453131132223385,5.256860475781489
2019-05-07,0.085505320716569,0.024453520485311048,0.14990180102765893,0.8330803482532642,4.928935221022622
2019-05-08,0.08184127599232346,0.023156780230788224,0.14336019789355786,0.8391115548238395,4.922757267311537
2019-05-09,0.08031738288303698,0.022381387194329735,0.14083290850663402,0.840817544522671,4.994264767032801
2019-05-10,0.07716493337044793,0.02219264573189304,0.13777692218380508,0.8445783939142303,4.832029751390307
2019-05-13,0.07145274460797602,0.02580729908340102,0.1568563636022353,0.8355016300776501,4.334375335489563
2019-05-14,0.07190944103992063,0.025011418213837646,0.1530292560123053,0.8375058631555797,4.431475159040969
2019-05-15,0.07298365187368629,0.024184184255276558,0.14865565442396536,0.8401196807421001,4.50359517794268
2019-05-16,0.0791517864007713,0.025116115980564128,0.15145025896066597,0.8381640231679905,4.416482415211172
2019-05-17,0.07492848513042795,0.024644038204552375,0.14940556912620934,0.8397513635730373,4.434440529406465
2019-05-20,0.0745826881100239,0.02397719006485121,0.1480273345237901,0.8401513376949851,4.536569209009594
2019-05-21,0.0790234018101139,0.023648400318257663,0.14772834472009494,0.8400249006713908,4.590611506007465
2019-05-22,0.07379847254035042,0.02398421377891406,0.1472641654612871,0.8408209388431276,4.465037418475126
2019-05-23,0.07396043932521977,0.02313840868788411,0.14783337553286613,0.8419071336377129,4.5467967555560636
2019-05-24,0.07227439233042425,0.022863958166296675,0.14517824528465847,0.8427713892721808,4.5652636993670805
2019-05-28,0.07168725830307758,0.022406124175349054,0.14581674960998842,0.8416393727426972,4.700693068639016
2019-05-29,0.07102995823902562,0.022325249990848516,0.14701411032846778,0.8395209833137484,4.807087774323081
2019-05-30,0.07527712604620523,0.021787034897615413,0.14177406216795763,0.8450988154817994,4.679876611354815
2019-05-31,0.06949302002979253,0.02062386687374787,0.13909552745863094,0.8512665912432613,4.694593474503159
2019-06-03,0.0729012079054266,0.02061425415688408,0.13667268802784097,0.8543182825384006,4.531194354584381
2019-06-04,0.07383095573073177,0.020843875927658115,0.14407855643620698,0.8540713911054258,4.384852317213924
2019-06-05,0.07112412836469205,0.021000925673754327,0.1432235894272755,0.854740688163536,4.356193955864439
2019-06-06,0.0723342696371296,0.020973221948865833,0.14116663239922161,0.8545357054109208,4.4451144798018944
2019-06-07,0.06754288588443776,0.02191090868431723,0.1476453221511272,0.85131307026552,4.337653936134427
2019-06-10,0.07101737696362348,0.022233571349073705,0.14441671036472514,0.8519901898932744,4.368419906580659
2019-06-11,0.06812220194882318,0.022660356340150425,0.14228092532581482,0.8524728502175919,4.33897093455973
2019-06-12,0.06740949843499851,0.02272499591276835,0.1403307454941368,0.8521345216166337,4.396183565340838
2019-06-13,0.06857047730634251,0.02267923506298794,0.13950679490115725,0.8512312812710858,4.456866696683537
2019-06-14,0.07218291685561064,0.023500891893095052,0.14183099394910945,0.8490104424644777,4.351530545976957
2019-06-17,0.07145294718497977,0.02366420452591922,0.14308087429085942,0.8463745756267316,4.377940000499846
2019-06-18,0.0768783959732371,0.022290328663864916,0.13843349647307235,0.8505432516051611,4.531770149802704
2019-06-19,0.08132934319904031,0.022216839272266937,0.13950267822396836,0.8486670032245481,4.5441238067030705
2019-06-20,0.08754262747670463,0.02170051214823928,0.13742695257081775,0.8512173317698339,4.578129252880991
2019-06-21,0.08661187400604412,0.021349098810437356,0.13833097521204255,0.8490161410631908,4.667163254164034
2019-06-24,0.08908488209267733,0.021584609385915977,0.1392400480540176,0.8488838728534424,4.52226568478633
2019-06-25,0.08334664691904456,0.02075648764560901,0.13643773029568146,0.85122810666746,4.715055590493064
2019-06-26,0.08829934055847014,0.022143673047301794,0.1381094830646547,0.848382292855944,4.743582453483525
2019-06-27,0.08870223575750859,0.021572065823778692,0.13870133283701405,0.8472012809085081,4.814649300104901
2019-06-28,0.09804879028933254,0.02278722623996894,0.14092709208331955,0.8445282325487681,4.778314572418753
2019-07-01,0.09761366238749733,0.02294286996043773,0.1406541126878801,0.8450445246070399,4.773986301069047
2019-07-02,0.09914877279371055,0.022118757796053472,0.14070730234383794,0.8446198226188681,4.831457876813807
2019-07-03,0.10083426893890209,0.021705482158148413,0.14029911242721516,0.8445939960574854,4.95473085679723
2019-07-05,0.1029773476322778,0.02138060556443225,0.1398148814078145,0.8454731633773612,4.870571597579551
2019-07-08,0.09567358213870983,0.021177930600285274,0.1375254876130868,0.8481342019862909,4.840680005308637
2019-07-09,0.0921258744997635,0.020892167296853597,0.13679759541004488,0.849861317843839,4.695734807909841
2019-07-10,0.09049984923179158,0.02117203807835126,0.136803960916949,0.8505055078594017,4.600816001546065
2019-07-11,0.08950683285187298,0.02055931955086172,0.13866044784625195,0.8492151559914086,4.596612274259215
2019-07-12,0.09885781927270973,0.021092913961782412,0.1401468828520429,0.8484806701616133,4.50861997943568
2019-07-15,0.09258604530307198,0.0219950743523306,0.14702187889346988,0.8447168935272354,4.326216697111227
2019-07-16,0.08849626851367855,0.02168638392215619,0.1444652955247283,0.8454159853090464,4.444827220772849
2019-07-17,0.08589689857728271,0.022158035165428906,0.1405000833550827,0.8473067750545392,4.546578129223283
2019-07-18,0.08447976816203917,0.021707454383551966,0.14030198053807233,0.8478974522403347,4.528344691380841
2019-07-19,0.07896943167820396,0.021821308234723096,0.13859075194477996,0.848076764148853,4.66549017222636
2019-07-22,0.08452658105891418,0.021567093036119804,0.13907188838226703,0.8486662239713394,4.56481822400613
2019-07-23,0.09049901656171741,0.021644460083667626,0.13887546238517592,0.8475568962611523,4.687674677027291
2019-07-24,0.09234745075385357,0.021002089999066116,0.1390398026539901,0.8470115676977172,4.777259248229168
2019-07-25,0.08509561002118605,0.02106776478850934,0.13874104837088394,0.8469471587413754,4.830343375433881
2019-07-26,0.08377616084711184,0.021784557446295098,0.13864418974350828,0.8467764217259197,4.838060982017184
2019-07-29,0.08532439216052727,0.021165598483573418,0.13804603709415394,0.8479794427834939,4.786391394839985
2019-07-30,0.08790226641843639,0.021174058371540988,0.13817407808796392,0.8487961655349343,4.693531296239847
2019-07-31,0.09038386410020195,0.02366146520612733,0.1411715525915072,0.846441754735507,4.582991601662577
2019-08-01,0.08351957122668292,0.024663452914051896,0.1450198520478033,0.8429155677545046,4.627378213080957
2019-08-02,0.08239199369601562,0.02492434406368754,0.14678236502776607,0.8404512902510368,4.740583615220884
2019-08-05,0.08053458993447793,0.028867259630159344,0.16873291738716534,0.830291391605218,4.25767129527103
2019-08-06,0.0782811148455268,0.029066328564356304,0.16994116273057758,0.8292736220233088,4.270605105257058
2019-08-07,0.07445653355606044,0.028588121677767947,0.16174112228553258,0.8351922193589225,4.22347979847259
2019-08-08,0.07591614574732072,0.0283961127035859,0.16920984723774898,0.8293843471410024,4.361527264292477
2019-08-09,0.07605176577426884,0.028015297191854922,0.16704668865915678,0.8296613581351976,4.426248287558809
2019-08-12,0.07652431109866838,0.027742227388405243,0.1706000769495379,0.8264358757917799,4.526953109026452
2019-08-13,0.0835618672967616,0.02759407587566353,0.17308473462128585,0.8260295938453573,4.518673305167398
2019-08-14,0.08561118843101663,0.028491476502599426,0.1792028809854191,0.820797119014581,4.570627133871983
2019-08-15,0.08110166037463436,0.02833197582965149,0.17414687907282697,0.8258531209271731,4.42893129873946
2019-08-16,0.08949939063043812,0.028816537724084566,0.17395052134345107,0.826049478656549,4.3963223032028305
2019-08-19,0.0854038566459913,0.029582576395469986,0.173106565695101,0.826893434304899,4.321751815131597
2019-08-20,0.08102587423009579,0.02987080751622695,0.17281802852237393,0.8271819714776262,4.303043323133467
2019-08-21,0.08047881921905448,0.03016598294261838,0.1734415338038315,0.8265584661961685,4.298353413719059
2019-08-22,0.079085812518648,0.030992906359302547,0.1752563490305843,0.8247436509694158,4.246126874143857
2019-08-23,0.07765211775645081,0.03008622619704476,0.17243607527973254,0.8275639247202675,4.344542637447872
2019-08-26,0.08097452506319316,0.030580666825731764,0.17425704543077528,0.8257429545692248,4.343650824430578
2019-08-27,0.07591037458914766,0.03136529610286079,0.1730276327658091,0.826972367234191,4.231269986158539
2019-08-28,0.07127905957386167,0.03242793720958465,0.172015320429588,0.8279846795704121,4.121867791424564
2019-08-29,0.07486760405169875,0.03267037295316712,0.17402816498806298,0.8259718350119372,4.180743717648833
2019-08-30,0.07128087615744536,0.03435851212862,0.17488938667963858,0.8251106133203843,4.0598029725995985
2019-09-03,0.0743343130546676,0.03560630983592289,0.17594540615685073,0.8240545938431523,4.009291888851248
2019-09-04,0.07861812872219319,0.03573006080643292,0.17685568639278484,0.8231443136072151,4.0595485119983
2019-09-05,0.08419801725913903,0.03570904598919359,0.1770732650953092,0.8229267349046908,4.116863682050123
2019-09-06,0.08826004713306464,0.037522228532010204,0.17940205252350971,0.8205979474764903,4.025788014754484
2019-09-09,0.0921281773274929,0.03977318280749798,0.1826142722294287,0.8173857277705714,3.9313809877836725
2019-09-10,0.09469129124297167,0.042013957683145156,0.1872554149451511,0.8127445850548489,3.867084897802283
2019-09-11,0.096782992301753,0.0422956976621204,0.18882902769314627,0.8111709723068539,3.8973388492847616
2019-09-12,0.09697704846417252,0.04400749022949248,0.1936700064043549,0.8063299935956451,3.8638337134768483
2019-09-13,0.0972799603868082,0.04566564567515541,0.20000739669651124,0.7999926033034886,3.850884112632468
2019-09-16,0.09213757115565704,0.046717314483647215,0.20250891572765634,0.7974910842723437,3.8348539481651955
2019-09-17,0.09524328871352095,0.04822290026337642,0.20926354602061034,0.7907364539793896,3.8293563386001033
2019-09-18,0.09870365407734573,0.050215797036721826,0.21483072078683504,0.7851692792131649,3.7684000237020614
2019-09-19,0.09582710414105494,0.05090460049743887,0.2191410590592915,0.7808589409407094,3.748623281984052
2019-09-20,0.0908153733702764,0.051024019050486084,0.21581220014981348,0.7841877998501865,3.7717577574598273
2019-09-23,0.08628590851291917,0.05103757571916671,0.21580614203509205,0.7841938579649079,3.721628167861362
2019-09-24,0.08325507726109758,0.05197228855108769,0.20866452913063147,0.7913354708693685,3.7295458435051185
2019-09-25,0.0905333432920155,0.05057613294176927,0.2033415209548885,0.7944700961024234,3.789277962263648
2019-09-26,0.08912352959856433,0.0474527959446402,0.19508195066421757,0.7995603570441898,3.883867047392181
2019-09-27,0.08677510042152953,0.04556622150029849,0.18658731181678925,0.8037008053792543,4.030763574943086
2019-09-30,0.09020572261675894,0.042530230845079356,0.17881258000524272,0.8079570344148983,4.197518396288293
2019-10-01,0.08675086487339953,0.04373999742593407,0.17133144969623215,0.8105711131136354,4.381653052919319
2019-10-02,0.08517209534241973,0.04582404090044224,0.1783594292059825,0.8040890373288168,4.510637420206102
2019-10-03,0.08808709175477993,0.04359531964922892,0.17155992124072472,0.8072817912632995,4.740763237137603
2019-10-04,0.09279776379849938,0.04272812532917003,0.17414719665075917,0.8030451753545855,5.098093675780037
2019-10-07,0.09254401638754685,0.04210751279141144,0.1693024136021763,0.8054459604885543,5.172370598427142
2019-10-08,0.09017794946843298,0.04201615015034607,0.1755893895643684,0.7993079243201378,5.548834191620912
2019-10-09,0.09219525446110256,0.04196744516628952,0.17575303785081223,0.7960233559781699,5.901238095107517
2019-10-10,0.0939387759620032,0.04262555044842329,0.17595711486148957,0.792430341054904,6.137099040009544
2019-10-11,0.09848239733445817,0.04214949994963316,0.18028101955060108,0.791061185236895,6.216196097863936
2019-10-14,0.10074953342095691,0.043041345742839854,0.17821543559779943,0.7925702736280834,5.876143787911454
2019-10-15,0.10205428011548973,0.04320776621241972,0.17765334593450474,0.792746726483667,5.863314302679267
2019-10-16,0.10234813677718958,0.04361385241992625,0.17663947967533372,0.7912753108183872,5.8913832554370895
2019-10-17,0.10116816485178533,0.04516479516692293,0.17825723238583385,0.790100466485127,5.507310260458088
2019-10-18,0.09930302094641032,0.04480530328811197,0.17850367308628962,0.7874799808528417,5.752839960689278
2019-10-21,0.10478089281774437,0.045420449605198365,0.17838717092167436,0.7874395167456107,5.59892731853822
2019-10-22,0.1023636253337779,0.04511119867757188,0.17961582022351363,0.7836066105388886,5.916759558164568
2019-10-23,0.10448601943308024,0.04555241714837171,0.18377261460225966,0.7773085162664741,6.068890212566479
2019-10-24,0.10625047695461268,0.04630276656783084,0.19041435659257835,0.7690451587078222,6.164614350704619
2019-10-25,0.11220179179497958,0.045369808967770854,0.1993157739387734,0.7637486043895423,6.349228008009648
2019-10-28,0.1142573497885442,0.04558302039344059,0.19901485843981231,0.7641023339033297,6.214951677713117
2019-10-29,0.11645767059562831,0.045391360366114415,0.20355100975004378,0.7619092309592259,5.979799651865543
2019-10-30,0.1200842133790086,0.044482478891301955,0.20659234391097,0.7599700320259221,5.898507724439395
2019-10-31,0.11400452561365924,0.04469824487185963,0.20619846010307424,0.7605030719993717,5.806950739646528
2019-11-01,0.11783509215212908,0.04736847614598642,0.1998955236825064,0.7623018111761688,5.854128069462883
2019-11-04,0.11894184848732987,0.04621506698747815,0.19748734741984256,0.7648147315765382,5.767202458427989
2019-11-05,0.1186359566536819,0.04497576950522695,0.19627060709593921,0.7658167889831445,5.771666469110333
2019-11-06,0.11818110229176211,0.04350664576400544,0.19758103134366645,0.764758221872616,5.818673062858386
2019-11-07,0.11992807038853656,0.04241991915889376,0.20071181257723217,0.7620508022212099,5.857340867951367
2019-11-08,0.11993274127004963,0.04145230088084673,0.20439082075067705,0.7621218211568035,5.586892537453971
2019-11-11,0.117535614924329,0.04075058640204661,0.2055463882195268,0.7600745539501528,5.727544228349774
2019-11-12,0.11962518158111073,0.03901999589110896,0.2082446089133049,0.7598259708147757,5.611443939581174
2019-11-13,0.12119717729834804,0.03746478659778808,0.2168149659252625,0.7582516251855381,5.325286123950605
2019-11-14,0.12122562394914485,0.03434294384600182,0.2205271749980998,0.7580528574698701,5.374564459471986
2019-11-15,0.1282968994427744,0.038945321529189045,0.21037410330858286,0.7579654579822779,5.470074266354928
2019-11-18,0.1274547765656142,0.03716048866033577,0.20866291146903101,0.7608076058170843,5.391949910930348
2019-11-19,0.12595643119937389,0.03582758853335233,0.20955748097198523,0.7598549668791127,5.479070850818591
2019-11-20,0.1221539987361415,0.03751696332104964,0.20650154040721583,0.7602124455774495,5.411427877607693
2019-11-21,0.12066529170593329,0.03720225461997538,0.20731024288857425,0.7619028493488932,5.184421622828224
2019-11-22,0.12066596029816722,0.035123708513259876,0.20638457245715044,0.7630500641181691,5.2796029753181895
2019-11-25,0.1268859193228887,0.03765537564345868,0.20373925123130138,0.7593631935780049,5.487263518187647
2019-11-26,0.1269469541294467,0.0364764120379073,0.20110852798870382,0.7629898514385126,5.32432942801101
2019-11-27,0.12985964173468792,0.035841460136317095,0.2022442934547076,0.7598975250025722,5.559260516720593
2019-11-29,0.12354687984980443,0.037518866093479215,0.20061026982893446,0.7603822927758337,5.379486944438474
2019-12-02,0.11928571725758726,0.041101556700798306,0.20269716696154932,0.7515627327365657,5.757297550267507
2019-12-03,0.1165266301533255,0.042302099641868894,0.2081150684854889,0.7429755986401175,6.175167114586208
2019-12-04,0.11862828875775594,0.04284285107681522,0.2089988241360923,0.739086562307175,6.3778731997739335
2019-12-05,0.11897372490994403,0.04306270562781647,0.20977475871044604,0.7412364776200884,5.902401679385778
2019-12-06,0.1239087908255589,0.043711640665181094,0.21366569726018533,0.7347420921828712,6.36955315748286
2019-12-09,0.12348720792926374,0.04540085589329064,0.21974121648684788,0.7309345751923848,5.930962943099858
2019-12-10,0.1221194237166546,0.04364441758266709,0.21258753190280116,0.7351749186613443,6.176189439161426
2019-12-11,0.1233952947893382,0.0427773998756946,0.20886050491508382,0.736110784126473,6.331960027809196
2019-12-12,0.1275892519632292,0.04363685287271596,0.2052141748672099,0.7354383823688065,6.658413195966056
2019-12-13,0.12770800769935117,0.04356612176002129,0.2005046108681248,0.7364791255540447,6.648547562319652
2019-12-16,0.1317251467172718,0.0444996792771448,0.19806192718731358,0.7365832702149042,6.585650754660598
2019-12-17,0.13246375916831435,0.04461796314838767,0.19575927751995892,0.7382008831006489,6.264264392911912
2019-12-18,0.13182484475893935,0.04451077757292679,0.1930062286897036,0.7374920620539341,6.33508522726847
2019-12-19,0.13497805297665622,0.04493751615536754,0.18983202636447208,0.7378990781610975,6.224267266065368
2019-12-20,0.13849142999353145,0.04561230924130952,0.18623587034340247,0.7381659926692931,6.14209845270658
2019-12-23,0.13921449936239466,0.045321040967006426,0.1809831371439127,0.7425597585862398,5.8191217249654885
2019-12-24,0.13868255532510934,0.044501032660153914,0.16993453983214082,0.7550214749385257,5.312021391420051
2019-12-26,0.14271177954275757,0.04523258682945398,0.18429659619507002,0.750219139026474,5.063995779621367
2019-12-27,0.14053826800392188,0.04319644195384809,0.18535038227736342,0.7511054073081445,5.1145625213640304
2019-12-30,0.135495249337538,0.04535418911907991,0.1800126477620669,0.7476687505486733,5.4905422028615085
2019-12-31,0.13558126124958822,0.04444137966683755,0.18002575786330627,0.7464679263668249,5.604376467747713
2020-01-02,0.14007965248389634,0.04717734564499966,0.18766375487599682,0.7316152153408243,6.126672283328635
2020-01-03,0.1381113565357433,0.04812624974866156,0.1742601121476759,0.7440526755581651,5.752649324782524
2020-01-06,0.1420498263404549,0.047737297341667415,0.1956411094316651,0.7273635443196794,6.61081138749359
2020-01-07,0.1375405433049288,0.047326594816981225,0.19385745189174966,0.72917198749626,6.567861841100214
2020-01-08,0.13662950921441858,0.04779507728196599,0.19483922434517356,0.7283772565196872,6.369734710244031
2020-01-09,0.13811081903805222,0.046741430015379955,0.1935047997335396,0.73038648805065,6.541941370030297
2020-01-10,0.1346709548704087,0.04555978797840285,0.19180749294823682,0.732715988409745,6.659947040084294
2020-01-13,0.13800714900832306,0.044827698732153524,0.19278058222275676,0.7319613020815303,6.896777555211618
2020-01-14,0.13810771369026256,0.044397429009265646,0.1907821702195272,0.7335024779610875,6.779318760243784
2020-01-15,0.13656143278394153,0.044505570906098545,0.1899366759678064,0.7341092192600521,6.4744855359017865
2020-01-16,0.13971050113925101,0.04466329092527253,0.19000556029559584,0.7323610339912715,6.818550453503908
2020-01-17,0.14036238525310898,0.04418697294356197,0.18842993652622048,0.7331245816066349,6.743721169520425
2020-01-21,0.1352885039649884,0.0444232648754315,0.18141008684193968,0.7386295815932467,6.470931042905497
2020-01-22,0.13899247357418265,0.04628217308514471,0.18837324080097523,0.7311639953843523,6.245231394843251
2020-01-23,0.1385540402786567,0.04416679463886448,0.19052491948136707,0.7318267086721448,6.343574745909391
2020-01-24,0.13339390828159084,0.04677186666792258,0.18340105873109752,0.7334937422592668,6.455389488736971
2020-01-27,0.13067586841590434,0.05090795627093692,0.19786229867093005,0.7204273116689426,6.154327162897275
2020-01-28,0.1351731207049349,0.05148866293995601,0.19660277278911198,0.7211228495924944,5.988793572119525
2020-01-29,0.13480676878882467,0.051108651281699946,0.19387779506630606,0.7213237897822513,6.06151773396329
2020-01-30,0.1332049819314075,0.052070200587171815,0.19020294620323394,0.7226500320772383,5.93249373988406
2020-01-31,0.128051048895477,0.05194095163164397,0.19840120297547398,0.7257063694589306,5.621693092435211
2020-02-03,0.12862553934703808,0.05119052917680076,0.19559907896060721,0.7272384097556681,5.731829374745363
