,sigma,lam,muj,sigj,env: rf,env: S0
2024-07-26,0.0038926971228309694,0.05149510982086642,0.0016374991002293222,0.022498845677670253,0.00021210969726248585,5459.1
2024-08-02,0.005538871089632194,0.05487635609638575,0.0034074636318874776,0.025951687678176277,0.00021399051964765547,5346.56
2024-08-09,0.005355584618154271,0.05900437708661699,0.007706441971863129,0.017636597726298744,0.00021399051964765547,5344.16
2024-08-16,0.0030657476087108397,0.04944006000688435,0.00016032751681055622,0.021714517601866164,0.0002136144261815076,5554.25
2024-08-23,0.0029589571604100116,0.04942383258764426,0.0004109943813717421,0.02062626510393983,0.0002128621327464053,5634.61
2024-08-30,0.0024093554179194874,0.04861219493638272,0.00021379031923425375,0.01930550397631106,0.00020909853376172016,5648.4
2024-09-06,0.006874690335176487,0.04811852077737175,0.00030743737888547717,0.018937440435969885,0.0002042005349363052,5408.42
2024-09-13,0.003600408067982678,0.05142652097480231,0.000496605007921636,0.023659577284809764,0.00019929650834193957,5626.02
2024-09-20,0.00326423969107002,0.050029214556418164,0.0006150159426714712,0.02096061512734347,0.00018871344643711652,5702.55
2024-09-27,0.0039010495570568496,0.050128592894690314,0.0047831666680331515,0.01949576662674436,0.00018984869126059678,5738.17
2024-10-04,0.004023673340017621,0.0501752507093745,0.0010288946067839309,0.023152392633794552,0.00019400849074457938,5751.07
2024-10-11,0.003788128100377868,0.05123389716782956,0.0006830938772654488,0.024243566675696507,0.00019249633877160832,5815.03
2024-10-18,0.0037682643616948792,0.050156783569415136,0.001012943344981899,0.021725838552826088,0.0001906053415035025,5864.67
2024-10-25,0.005790968996332134,0.04790200029507989,0.0007007830083394835,0.01777289017575999,0.00018947031225424737,5808.12
2024-11-01,0.007671272413767381,0.04247542316961534,-0.0002474338195229125,0.012449221703606073,0.00018416923014275,5728.8
2024-11-08,0.003547927270415911,0.04294703205895726,-1.879095092432758e-06,0.020309388440156922,0.0001822742761612428,5995.54
2024-11-15,0.004091119405484408,0.046081864040708305,0.0009863699536745844,0.019389344612139425,0.0001822742761612428,5870.62
2024-11-22,0.0037192060471433206,0.04382859714596364,3.538265054719134e-05,0.01728762445198622,0.00018303236589400917,5969.34
2024-11-29,0.003630167767374227,0.0432372603454999,0.0005974535600043411,0.018458516979647045,0.00018454811282642147,6032.38
2024-12-06,0.002668217544746159,0.048477170556170825,0.0005808329126597581,0.019596641945715657,0.00017734317432438473,6090.27
2024-12-13,0.0022333751722949722,0.04719915824004055,0.0023006592614332366,0.018761461324188062,0.0001720259237441013,6051.09
2024-12-20,0.00530596632798938,0.04722391219703477,-0.0007263284670806343,0.019311672564225037,0.0001720259237441013,5930.85
2024-12-27,0.004375934906280979,0.04312652547407633,0.0036177016348110636,0.01839791946231659,0.00017240596275103215,5970.84
2019-01-04,0.005805232014868306,0.06076312869659879,0.000306737809763751,0.03117853915724384,9.411762964850467e-05,2531.94
2019-01-11,0.0054038708938360614,0.05951461574477431,0.005159603424421848,0.030006545317588045,9.450517207554299e-05,2596.26
2019-01-18,0.005683754330859595,0.05629591741281458,0.004018367913661752,0.030305285657728564,9.411762964850467e-05,2670.71
2019-01-25,0.005619891304482184,0.05932299077449891,-0.00430196482928306,0.031682076197068525,9.256708289151483e-05,2664.76
2019-02-01,0.004863570223256454,0.054590963693907035,0.002328477432232077,0.02750402788233324,9.450517207554299e-05,2706.53
2019-02-08,0.0050100339038917216,0.055559570771622796,0.0007457889064052428,0.028191367597867917,9.52801438660611e-05,2707.88
2019-02-15,0.004520533688678597,0.05401187403818041,-0.00010864463108383329,0.02633643853329537,9.52801438660611e-05,2775.6
2019-02-22,0.00454960887056377,0.05448711179295796,0.0003950269157153195,0.0265414645389757,9.52801438660611e-05,2792.67
2019-03-01,0.004520336506782286,0.053997121058334624,0.00032999000302962983,0.02629872053580963,9.566757324419584e-05,2803.69
2019-03-08,0.005603013588887932,0.054670330516992716,0.005863240890010803,0.02805056679643473,9.605496495423971e-05,2743.07
2019-03-15,0.004232979965098369,0.05375540879955887,-0.003557607605060546,0.02595683444575826,9.644231900329814e-05,2822.48
2019-03-22,0.00541161390206537,0.05545576761446806,0.0005200668784565082,0.02963503058903954,9.760415525894572e-05,2800.71
2019-03-29,0.004560959713087722,0.054132603917981324,-0.001998525973122163,0.0270953065835084,9.52801438660611e-05,2834.4
2019-04-05,0.003915746877122873,0.05282892484415363,-0.0014683189196799185,0.023829770536393083,9.489267681228597e-05,2892.74
2019-04-12,0.004037996330135542,0.05327605787457795,-0.004071507084387747,0.024784961743789406,9.450517207554299e-05,2907.41
2019-04-26,0.004510326809743992,0.05444063001146716,0.00016295557403143838,0.026870310040614975,9.489267681228597e-05,2939.88
2019-05-03,0.0033599492466788853,0.055910923936016856,-0.00038729837839145646,0.03352750803120356,9.489267681228597e-05,2945.64
2019-05-10,0.005681065927765164,0.05173690721090664,-0.002929546996430283,0.027283839213889296,9.489267681228597e-05,2881.4
2019-05-17,0.005415535979063313,0.055703701717731945,0.004085406469695829,0.030429901346717466,9.37300495240656e-05,2859.53
2019-05-24,0.004996741277164919,0.056087739807309654,0.0007963479938443562,0.028580080635378997,9.295477615278713e-05,2826.06
2019-05-31,0.003196346701580192,0.05384785413714892,0.0019239564757230526,0.030497107879119325,9.217935190308779e-05,2752.06
2019-06-07,0.004729684985968646,0.054591336818860005,0.0022310539391047633,0.027376860472166784,9.024013079850235e-05,2873.34
2019-06-14,0.004809670919467501,0.05577057390400489,0.00037813092617598623,0.027969030173191977,8.75236346555841e-05,2886.98
2019-06-21,0.002445110308296434,0.05517389400996646,0.004728682950000766,0.03342179389379657,8.480528519427821e-05,2950.46
2019-06-28,0.004651246950459957,0.05605714491999495,8.213194255516047e-05,0.02673669906572279,8.558214573084477e-05,2941.76
2019-07-05,0.004366804028148849,0.0542554128315566,0.0008364565731574298,0.026698136546051066,8.868807407758084e-05,2990.41
2019-07-12,0.004149862859107849,0.05366376010840819,-0.0011159575122810165,0.02653450171036378,8.480528519427821e-05,3013.77
2019-07-19,0.004593377420303883,0.05416885292193728,-0.002127390485521066,0.027373056159479537,8.286247091815468e-05,2976.61
2019-07-26,0.003937637783212647,0.05336673277121497,4.0012222391229587e-05,0.024518196321934683,8.363971031166706e-05,3025.86
2019-08-02,0.0042607655550709455,0.05494389980924418,0.0007134702290348332,0.026833404095575344,8.286247091815468e-05,2932.05
2019-08-09,0.0053533651625398615,0.05860132252386372,-0.0006900079164165447,0.031022177298564477,8.052984262252316e-05,2918.65
2019-08-16,0.005097644663460069,0.056844181681967115,4.359662107133821e-05,0.028081541896822115,8.052984262252316e-05,2888.68
2019-08-23,0.0070011201662247054,0.05191969522743068,-0.0002453649284808586,0.02069077011609028,8.130753713309069e-05,2847.11
2019-08-30,0.0051328566961320946,0.05766030194325964,0.0005202107685413034,0.02549109809182755,8.24737943578846e-05,2926.46
2019-09-06,0.004671163333965991,0.05533712917791344,0.0006808963985924301,0.029499119561395153,8.052984262252316e-05,2978.71
2019-09-13,0.004429235188904866,0.05385396711568155,-0.0029571226299301453,0.02607689694579789,7.81958479070255e-05,3007.39
2019-09-20,0.0053487544086567385,0.0404572277983919,-0.0007029386497713534,0.02545080273228629,7.663909151545134e-05,2992.07
2019-09-27,0.004674681552402515,0.05664477466986928,0.0009986201199372721,0.02725139140318028,7.469229028500557e-05,2961.79
2019-10-04,0.00484688508705485,0.04830257806696204,-0.00034963603961754493,0.02889250698036467,6.806604185438658e-05,2952.01
2019-10-11,0.004571943342633983,0.05570733253574121,-0.0007859548956718061,0.025535998072232995,6.923618085541428e-05,2970.27
2019-10-18,0.004847351195965321,0.05507804207772213,-0.0023071109923678856,0.02851849992256029,6.884617270408455e-05,2986.2
2019-10-25,0.004378853485107046,0.05394515981700657,-0.0023618240425847124,0.026859698281453792,6.806604185438658e-05,3022.55
2019-11-01,0.004209671295924046,0.053749762913597586,-0.0031308989570450136,0.027446737985915275,6.221018650132137e-05,3066.91
2019-11-08,0.004322807845399752,0.05391807844053398,-0.0036257147084883235,0.028110907395914566,6.142875511461199e-05,3093.08
2019-11-15,0.00414231405734357,0.05380121089661324,-0.003619145698306152,0.027425740034220065,6.260084472953231e-05,3120.46
2019-11-22,0.0042689007431763485,0.0562832897888561,-0.0006076735963287295,0.026962745395941908,6.221018650132137e-05,3110.29
2019-11-29,0.0046840708780560725,0.054613753229855636,0.0009563338886080423,0.028683413834688153,6.377258964507249e-05,3140.98
2019-12-06,0.0008403325127400358,0.05376488424798461,-0.0026001024135693263,0.03268405069605569,5.986543241132125e-05,3145.91
2019-12-13,0.004267514694256905,0.05362670866372213,4.201818217346091e-05,0.026584823693187383,6.10379819414586e-05,3168.8
2019-12-20,0.003708463887255835,0.05246342374985279,9.269284598175619e-05,0.024957729799299132,6.18194899655311e-05,3221.22
2019-12-27,0.0042297848335475395,0.053518318369528105,-0.003700811721035473,0.027013518085233765,6.142875511461199e-05,3240.02
