,v_0,theta,kappa,sigma_v,rho,lam,muj,sigj,env: rf,env: S0
2020-08-28,0.0022069208363395825,0.000985550290699949,1.4314495726382115,4.952383414202542,-0.7118731617816141,0.007995844518631688,0.04764012397612298,0.036076231973523526,3.5698287639274184e-06,3508.01
2020-09-04,0.00476002933897681,0.0013577211933576872,1.6065655498409186,4.963463132364102,-0.8054905908790992,0.007474782355870228,0.07391722027837747,0.05105988991145817,3.5698287639274184e-06,3426.96
2020-09-11,0.007383825147132946,0.002315862811791399,1.104951802028449,5.195374246663608,-0.7974909180064307,0.004739456695185576,0.07182189279555028,0.06407029615934955,3.966279028766451e-06,3340.97
2020-09-18,0.009967706045560866,0.0024860667271363107,1.0772102686730065,5.021879105553707,-0.796961452821637,0.004947647584997834,0.06971584686596348,0.06291888639446928,3.5698287639274184e-06,3319.47
2020-09-25,0.004922126647392474,0.0027360749707586746,1.1572123003282904,4.945488532959031,-0.8183551550640624,0.004653630625467744,0.04574666598590234,0.08857565957073012,3.1733390453148047e-06,3298.46
2020-10-02,0.005123702902047185,0.0016371841116595352,1.4894946768393822,5.0065109209713485,-0.7847440453616862,0.008597237442309998,0.07207604634169543,0.06036433254642161,3.966279028766451e-06,3348.42
2020-10-09,0.0013222186721005486,0.001140787348568535,1.1458583969227285,4.05577242786185,-0.5607779549145216,0.01759004491206095,0.012015628996116738,0.037904909909396045,3.966279028766451e-06,3477.14
2020-10-16,0.004134974271597658,0.001901125400886458,1.0989429214074193,5.016805329101065,-0.8170414224237059,0.006091737063021532,0.0701528077767631,0.057154495713759336,3.5698287639274184e-06,3483.81
2020-10-23,0.0027073781320637877,0.001208012509891018,1.5268841688537815,4.753447412912179,-0.7844122876342,0.007806209527412535,0.06780920267989662,0.05368814958257643,3.1733390453148047e-06,3465.39
2020-10-30,0.04401790753235276,0.00040415681846951875,1.5844796379312347,4.778181197365866,-0.5699667884486389,0.039222282869866155,-0.027064819656033252,0.06198678171818633,3.1733390453148047e-06,3269.96
2020-11-06,0.010019654203429134,0.0014155140020057947,1.220286773094037,5.2717012964256345,-0.7571251248741416,0.011812141910342532,0.034838956576262764,0.0556198133139275,3.966279028766451e-06,3509.44
2020-11-13,0.0026746747453602815,0.0013773908426074608,1.4270951702184684,4.561763711845376,-0.795169417926966,0.0031938155702950473,0.07622707178354057,0.04382404335695529,3.966279028766451e-06,3585.15
2020-11-20,0.002961424559045216,0.0012556753662328341,1.1384490347362262,5.1473939263604365,-0.7411472533922921,0.006738984522492114,0.06576351343096298,0.04484765022660871,3.5698287639274184e-06,3557.54
2020-11-27,0.0024647492804388948,0.0010903603376198508,1.141522534983686,5.112497028577843,-0.7791866148659401,0.016475023972881368,0.028404109755332498,0.04183116538578351,3.5698287639274184e-06,3638.35
2020-12-04,0.0014983708159605844,0.0007989494209304836,1.6193554657234899,4.975839188783441,-0.7807312723747193,0.010260259138772683,0.0430755068728735,0.035558369974397916,2.77680986426887e-06,3699.12
2020-12-11,0.002519605610055745,0.0015852001205622016,1.3409891930601314,4.809874302592768,-0.8314713779393647,0.0036277957619629195,0.06081974863962027,0.06494751912206165,3.1733390453148047e-06,3663.46
2020-12-18,0.003983395794018647,0.0016765165259431968,1.304727161982021,5.256516137897357,-0.8339805774552743,0.004063645352678477,0.0688416306650643,0.04741999005097296,3.1733390453148047e-06,3709.41
2021-01-08,0.0016349766377365274,0.0009512797031072701,1.2733837066770137,4.82268304051918,-0.7013083672095269,0.0106711896867441,0.04312480845481985,0.031842327810894425,3.1733390453148047e-06,3824.68
2021-01-15,0.006315502643918296,0.0019235967734097632,1.1097687750952043,5.289469201049718,-0.8349060232185208,0.004338694923297058,0.05025403970407694,0.06020519807577223,3.1733390453148047e-06,3768.25
2021-01-22,0.0033820822354098086,0.0016419379075999507,1.1735549605433016,5.0441398992211175,-0.8103127379649824,0.003578742360572766,0.07459524635214178,0.04292814616688659,2.77680986426887e-06,3841.47
2021-01-29,0.017008286619542654,0.0008488011318122045,1.4369199224404559,5.062251560393173,-0.6395283880775458,0.03480502138905293,-0.016579423046578265,0.0451721400016005,2.77680986426887e-06,3714.24
2021-02-05,0.002726237707406864,0.0015931999889227057,1.1483432916740155,4.615780033186912,-0.844683450130766,0.0038167814457613688,0.08123805052690378,0.04326676591251631,7.935717540874521e-07,3886.83
2021-02-12,0.003090621425376576,0.001528671797562709,1.2386852306390832,5.0998048919449905,-0.8372175312844821,0.003771494689789142,0.06216693047743252,0.0725267876135656,1.1902983632072761e-06,3934.83
2021-02-19,0.005954801659835925,0.0018046684167356078,1.135444139304788,5.468410024795108,-0.8509024895460856,0.003837971518506457,0.06745468822030717,0.05820118214839906,1.1902983632072761e-06,3906.71
2021-02-26,0.02477138870939464,0.0011320577051768142,1.2473104490246476,5.3480835505192745,-0.7844771354461479,0.027138921290723962,-0.03692184526796955,0.0073092581994264934,1.5869854708139286e-06,3811.15
2021-03-05,0.004453082700462026,0.0017048836282782772,1.2256351072322078,4.949420097708455,-0.8040029577496054,0.003833023706811817,0.06963941441486061,0.04958758367621994,1.5869854708139286e-06,3841.94
2021-03-12,0.003093369987445233,0.0015206838996446542,1.2328122948985991,5.217156811413223,-0.8412233703495231,0.0037034454712886944,0.05478515871362084,0.07187486094987595,1.1902983632072761e-06,3943.34
2021-03-19,0.004286064124475458,0.0009567537648374765,1.2880276584874966,5.442926102743611,-0.8201874314932645,0.008667800176455116,0.041825654264252346,0.050906472136507695,3.968056356828953e-07,3913.1
2021-03-26,0.0018366440424971936,0.00046174996458596466,3.386766807991026,5.0128049924757105,-0.8004510580494419,0.0015305545290282695,0.03486202094656242,0.10036093596141965,7.935717540874521e-07,3974.54
2021-04-09,0.002211474310929886,0.0011469144335439453,1.2163418917804696,5.198541459109485,-0.8435249631680501,0.004022004520710874,0.0408050880591857,0.06195222888242958,7.935717540874521e-07,4128.8
2021-04-16,0.0038467568751724412,0.0005838219390102478,1.5664963899154596,4.845889213523364,-0.8483120244842796,0.0019189501673025865,0.09749510309999046,0.05185888825871891,7.935717540874521e-07,4185.47
2021-04-23,0.0013566238963428926,0.0008532621365782647,1.2973995636571292,4.921672477122232,-0.8269719049829306,0.007480743040442862,0.03462375483243875,0.042706562499008026,3.968056356828953e-07,4180.17
2021-04-30,0.0037996304840076326,0.002541279631470636,0.818855962292407,6.008470957409769,-0.8570731660512969,0.005884550448158821,0.0352057304153046,0.054879727361892734,3.968056356828953e-07,4181.17
2021-05-07,0.00280430555589307,0.0015182468173694668,1.013706581613184,5.240538321930735,-0.8498552372556157,0.004386524991961134,0.0270935557337001,0.06301465901011331,3.968056356828953e-07,4232.6
2021-05-14,0.0026432655627103402,0.0013638625794406107,1.1449870373666102,5.374961250154806,-0.842380649647608,0.0036297340933865462,0.06483727063611934,0.07098427090251176,3.968056356828953e-07,4173.85
2021-05-21,0.006641127010255236,0.0015495726959398573,1.1477131411777752,5.695961799213265,-0.8296799623314635,0.004057183729483695,0.052191923175800084,0.05569682040529913,0.0,4155.86
2021-05-28,0.0037776318801056126,0.0011444834622802967,0.9932289621818574,5.770266080633826,-0.8102512331991631,0.00521403655139973,0.04921163531445785,0.0529466305047044,3.968056356828953e-07,4204.11
2021-06-04,0.0025861222790787793,0.0013324934844046671,1.0251312358342297,5.447808199249333,-0.8606237901447775,0.0034698844427107117,0.05655612310187847,0.05965850091509021,3.968056356828953e-07,4229.89
2021-06-11,0.00194335001896348,0.0009669809167497472,1.0202448037567238,5.460314379798605,-0.7572665675222866,0.005766172512271623,0.041811333698283604,0.03273462434170336,3.968056356828953e-07,4247.44
2021-06-18,0.007403081389444406,0.0019486112092244041,0.8937078855731498,5.313658581175268,-0.8461072102933497,0.0027551209414880657,0.06779487328932207,0.05417560613698561,1.98363308512306e-06,4166.45
2021-06-25,0.0023818112585334184,0.0012272267103563934,0.9394317031396162,5.033338298303601,-0.8184862070983411,0.0037296743742588154,0.05509435034757703,0.03674671856354088,1.98363308512306e-06,4280.7
2021-07-02,0.0013889231521634706,0.0008298660766091969,1.20678242947873,5.491737078263774,-0.8682412344029039,0.0034341855323318823,0.07411789579043813,0.030604182530579574,1.98363308512306e-06,4352.34
2021-07-09,0.002912921205525896,0.0012855338394082312,1.041842595277475,5.136367250959677,-0.844370240997536,0.0035676859445608884,0.0454388514773699,0.04921914911712578,2.3802412136841866e-06,4369.55
2021-07-16,0.002725670655961334,0.0014609450851523363,0.9824407312384918,5.7771508472378565,-0.8448313638599559,0.005363465088364727,0.05042779261793413,0.05528148798018363,1.98363308512306e-06,4327.16
2021-07-23,0.002790096220710054,0.001401101097709505,1.0567237050634544,5.003151130877778,-0.8566798830372643,0.003459712715530145,0.05139985227814275,0.05120801610207226,1.98363308512306e-06,4411.79
2021-07-30,0.002221397495258489,0.001120237397753624,0.8896311849603203,5.263958859036165,-0.42158196944871384,0.0030746060462317135,-0.02188754323820467,0.034182970890483395,1.98363308512306e-06,4395.26
2021-08-06,0.0011140549628569575,0.0004201989778806607,1.3005533063864136,5.067223994982565,-0.6629173485124414,0.011933206056242627,-0.031030234775213165,0.02973597671750162,1.5869854708139286e-06,4436.52
2021-08-13,0.0026360979376494334,0.0014449761005343152,1.0802380748911935,5.59890937219509,-0.8605808390403397,0.0024866854577837057,0.05207718154104918,0.0716961363041546,1.5869854708139286e-06,4468.0
2021-08-20,0.0017678193683505644,0.0010505903852382858,1.0085301277320486,4.610488764706794,-0.7382408488689204,0.002356055604415506,0.06185259237821065,0.04016149080817211,1.5869854708139286e-06,4441.67
2021-08-27,0.002733438853156889,0.001056411670336421,1.1883424383397365,5.470694357936289,-0.8553782405975324,0.0024720651890833417,0.04135300915742249,0.0734194675711649,1.5869854708139286e-06,4509.37
2021-09-03,0.0020637692515245065,0.0009656626934080673,1.0968730690715403,5.696668043826271,-0.8149072888613904,0.009026248004336159,0.012760867542413297,0.04027762795324966,1.5869854708139286e-06,4535.43
2021-09-10,0.008298599945871158,0.0014717512967030058,0.9425516148943812,5.326136094055805,-0.698155849956395,0.007157537815841599,0.00827090855485027,0.03945604577019633,2.3802412136841866e-06,4458.58
2021-09-17,0.008595086926978673,0.0015409111833558599,0.86631520273469,6.054826221363014,-0.778432721499532,0.011128595322879058,0.017774087341246615,0.04139949354332705,2.3802412136841866e-06,4432.99
2021-09-24,0.0012395035088519299,0.0010283387628090804,1.0597556676028683,4.434451112464152,-0.8252988339942426,0.0050408598819389324,0.04962486934275199,0.04221770071593568,2.3802412136841866e-06,4455.48
2021-10-01,0.002763744079889679,0.0009461032373763384,1.2819653565811213,5.18093993579421,-0.7028368662866288,0.016025741581723228,0.01781065024697497,0.038214227586470445,3.1733390453148047e-06,4357.04
2021-10-08,0.0035257866362901984,0.0017957886249568326,0.886089271821568,5.243067002822473,-0.7703029876197494,0.003345387602870264,0.056245239400121175,0.04258864749753856,7.935717540874521e-07,4391.34
2021-10-15,0.0025593261786952086,0.0011942389143098319,1.1168759750751183,5.543006067622318,-0.8504454810753896,0.0029180426452427837,0.061347355865222886,0.07242592129242303,1.5869854708139286e-06,4471.37
2021-10-22,0.001349193217070849,0.000793247045386778,0.8917148662854156,5.33134417721575,-0.4591703897211448,0.014412507304072912,0.0002451022857322177,0.026569209373938477,1.98363308512306e-06,4544.9
2021-10-29,0.0031822652975189328,0.001491388045097032,1.1090458191675054,5.529421369810437,-0.8577436310907859,0.0028270571677856313,0.05818115410507208,0.07076760236471641,2.3802412136841866e-06,4605.38
2021-11-05,0.0020117654600618983,0.0008748259992833325,1.06465713811352,5.478959541340854,-0.7352270153347431,0.004184202731416946,0.061202977089650216,0.024854161010227943,1.98363308512306e-06,4697.53
2021-11-12,0.004042937000850165,0.0011142550086548277,1.191686828017246,5.638614662089508,-0.8512739163275435,0.0030045889971924405,0.05520405390169524,0.07181326311910952,1.98363308512306e-06,4682.85
2021-11-19,0.003740602284639615,0.0014729722983334557,1.1217723522289422,5.571650640978848,-0.8491322160093306,0.0025376632841411888,0.09887944954033429,0.03775823982038724,4.362689847159373e-06,4697.96
2021-11-26,0.020346208176399653,0.0014420005813371205,1.1628425053514282,4.993818983857962,-0.7188692393942504,0.005920891159944206,0.02219324674094849,0.06148023154048375,4.362689847159373e-06,4594.62
2021-12-03,0.016056943949632155,0.0006811523385015977,1.582744981444046,4.170258234553474,-0.6813237663563496,0.03441302353325931,-0.03426163895078114,0.01342259671164467,1.5869854708139286e-06,4538.43
2021-12-10,0.001112206460252268,0.001728261620533795,0.9753734128192945,4.774186341692204,-0.8329432059152652,0.0036353162427598877,0.038647845316852766,0.031179663620355836,1.1902983632072761e-06,4712.02
2021-12-17,0.017041403670634538,0.0016551546655405745,0.8827030612035857,5.488891274845565,-0.7534457706206852,0.01027662942469948,-0.012634646469073358,0.04929055570122776,1.1902983632072761e-06,4620.64
2021-12-31,0.006196447318251563,0.002104579977439989,0.864579821740676,5.569561624753251,-0.8532538957518154,0.004067512533924171,0.03749400287898335,0.07315320488827506,2.3802412136841866e-06,4766.18
2022-01-07,0.00853248546987177,0.00162629624001543,1.1360356273633254,5.987673251474267,-0.7938947327478355,0.002820833607414844,0.049690498168443994,0.04168278345610535,1.98363308512306e-06,4677.03
2022-01-14,0.0036227951172859607,0.0010985134876617564,1.407640902542136,5.040161381297973,-0.7619252305098574,0.0043275424392443616,0.050205963261559884,0.049435115308858246,1.98363308512306e-06,4662.85
2022-01-21,0.023335930648559534,0.0009445385970446294,1.083682955471098,4.671109974212782,-0.4004252263657109,0.013060321314213912,-0.03335466531826156,0.043064083637114614,1.98363308512306e-06,4397.94
2022-01-28,0.006991817162191283,0.0014923075942441914,1.3341989660969227,5.087291228691326,-0.7855482303939517,0.007002019494758648,0.04620499342878733,0.057697080454269564,1.5869854708139286e-06,4431.85
2022-02-04,0.005584442535147612,0.0017452994705812745,1.0630298301304935,4.980198646806184,-0.8285202842934373,0.005151629080926295,0.06496683870118333,0.06040812758761105,1.98363308512306e-06,4500.53
2022-02-11,0.020151813206078725,0.0012934326977468357,1.1286903794222356,4.870569530827733,-0.643637629578389,0.017368521452011124,0.008890296089795007,0.04830090484774935,1.1902983632072761e-06,4418.64
2022-02-18,0.025882192539627823,0.0016377054679260297,0.9560169145868886,4.655462931377963,-0.5577350881840305,0.009524476007129067,-0.01852725656793136,0.03943355292964032,1.1902983632072761e-06,4348.87
2022-02-25,0.003908199073319208,0.0006696298942591716,1.5795757451883172,4.887115966207471,-0.585320076058758,0.029588395202031246,-0.006141317629806818,0.04854470683975616,1.1902983632072761e-06,4384.65
2022-03-04,0.03260001269387551,0.00022170124923512222,1.1163953552817432,5.306293688326427,-0.7320351882097555,0.03700991939960299,-0.005013762936852992,0.059946485920569885,5.947938814809817e-06,4328.87
2022-03-11,0.01909734898838071,0.0004034822220870816,1.1778680420186505,5.5734448006295,-0.431513742852382,0.06705141770282803,-0.03010517602409648,0.031133396519102668,6.740326825349641e-06,4204.31
2022-03-18,0.004546267510964822,0.0007223333116142304,1.4459726362446748,4.96940281416718,-0.645349204180169,0.026485076182406808,0.005186734646703268,0.043088686713200354,7.532557270595319e-06,4463.12
2022-03-25,0.0022405987036568514,0.001326857724406931,1.3820504593779541,5.137856980005987,-0.8329363253895055,0.0037497742180363147,0.0626821713160361,0.058167281298342456,6.740326825349641e-06,4543.06
2022-04-01,0.002382963990161516,0.0011485019721158205,1.1213363088557857,5.461538189333572,-0.7629399625875372,0.012622942503161243,-0.028089536034328802,0.030590994730751848,5.947938814809817e-06,4545.86
2022-04-08,0.00877274373407085,0.002082823742832402,0.9629188293390144,5.265257960339088,-0.8216220696740749,0.004209531340944496,0.05172360420943508,0.05225484144677472,7.92861342602258e-06,4488.28
2022-04-22,0.020986327276020702,0.0011297523627663154,1.098400899468064,5.131549235026674,-0.7163575194946328,0.0169477294021378,0.009705796886193671,0.06312107652260518,1.8212278277252025e-05,4271.78
2022-04-29,0.05515955574768301,0.0020384513614926923,0.9530245203034214,5.222157385039171,-0.6951456853552368,0.008814273733150798,0.02502322003550908,0.0673701955275201,1.4655551191511407e-05,4131.93
2022-05-06,0.012107122017902386,0.002584647327304482,1.0138729959848967,4.953936898225637,-0.7959419458568191,0.005318301725065465,0.07021463363308694,0.07616801116328556,1.900223106310328e-05,4123.34
2022-05-13,0.003884099781132609,0.0007221064301778305,1.5684082831766442,4.41151700725501,-0.6298036312241913,0.03039409398955281,-0.006858390385448789,0.05529714103273596,2.6498981064992932e-05,4023.89
2022-05-20,0.004594019497422197,0.0003959293490417138,1.7132890589725593,4.500691023636271,-0.6594906244760081,0.04291493274291081,-0.001813684759778837,0.0559141325686954,2.492188974012599e-05,3901.36
2022-05-27,0.0053016644352723435,0.002026746154875785,1.1661971581268213,4.682559142931539,-0.8089256758523947,0.005544693416285864,0.06695953760978425,0.0726570369547479,2.7287292685862496e-05,4158.24
2022-06-03,0.00942769315440448,0.0009621612672766324,1.1585284219174896,5.023340835507536,-0.6243968832414015,0.024428764245094384,-0.004078753664642973,0.055622252932882525,3.4375087153648565e-05,4108.54
2022-06-10,0.01991771941048743,0.0005208107560271796,1.7487258496377107,4.985922352286124,-0.5942836799653808,0.03796299167870144,-0.05035983974857772,0.008232629318225791,4.341340280400452e-05,3900.86
2022-06-17,0.005274384780940631,0.00010072076758677405,2.351115681041702,4.634002767511389,-0.7129270383341473,0.11280559192354803,0.020866646756439306,0.031620272808454135,4.5375543826331466e-05,3674.84
2022-06-24,0.0035392918527315,0.001527616609952547,1.3481554108929135,4.459810578171125,-0.800233203993044,0.006119988960206366,0.07658893740611322,0.05591668480011351,4.6944561201023305e-05,3911.74
2022-07-01,0.005648955212622717,0.0015221442056720382,1.4940711204164154,5.008323263055952,-0.7844235172831808,0.005724515826842961,0.07979393867181096,0.05658272651677733,5.008074350687508e-05,3825.33
2022-07-08,0.00964449051935634,0.0018779914345516393,1.1317717797021787,5.233337604977149,-0.7841376726424765,0.006538333781118352,0.06751532726323972,0.06693492648300248,6.18194899655311e-05,3899.38
2022-07-15,0.003284313599825423,0.0014813173607727598,1.4966568312061141,4.715510992195825,-0.7991932919774838,0.003968279819029233,0.0816356575578276,0.06490827461857533,7.780671582890974e-05,3863.16
2022-07-22,0.00613924508344378,0.0015553199454832421,1.2063197844181142,5.119480909851931,-0.8001778357815248,0.004693096201333125,0.08138121134761239,0.06252469571089568,8.441679811777014e-05,3961.63
2022-07-29,0.005632083218623774,0.0015117001563317825,1.0142087936003252,5.268505262451315,-0.8273261194451218,0.005538848638859289,0.08483324201943873,0.058546538004687176,8.713541254601331e-05,4130.29
2022-08-05,0.0034018969205555885,0.00140964121684499,1.254327275812534,5.215228948362916,-0.8367123346028206,0.004048654811548923,0.05779770161354535,0.07216702598758541,8.6747152605815e-05,4145.19
2022-08-12,0.005168493063404831,0.0014302867363152319,1.1822933854736581,5.660172953408622,-0.8377949370424913,0.005184196368734743,0.04456328161602802,0.07471809446013056,8.75236346555841e-05,4280.15
2022-08-19,0.0016015614834047089,0.00034787518696746054,1.8102811506022098,5.227259384641984,-0.5148930981748499,0.04461226463815817,0.03220853587500447,0.00892121607873775,8.75236346555841e-05,4228.48
2022-08-26,0.011013083257066111,0.0023063786642710062,0.9865285162861684,5.2092177649273115,-0.8208362120246628,0.0049859309910683155,0.07067218302335072,0.07735821083927923,9.37300495240656e-05,4057.66
2022-09-02,0.022068511025031948,0.001316807051616926,1.1225592637766377,5.635888149924743,-0.7192452087108971,0.04879485440942417,0.029652809539194136,0.01142156277902435,9.760415525894572e-05,3924.26
2022-09-09,0.0031400091070833496,0.0014113343033590768,1.3015984068578599,4.8445056045495,-0.7918329892203112,0.0035352186319768135,0.10359325805655137,0.04898704842526806,0.00010070073002266255,4067.36
2022-09-16,0.008495477217370644,0.00010791482728966745,2.5030941072860804,4.57783653210774,-0.4511767908795567,0.09846242738957119,0.018162235792412686,0.029177625746325736,0.00010495459470871715,3873.33
2022-09-23,0.015361058226469479,0.00012171090892726818,1.7481309890051884,4.738022682325004,-0.6322369776164287,0.06498453937762967,-0.00327018565911389,0.04901360898356115,0.0001045680673463778,3693.23
2022-09-30,0.02963684350884259,0.00023517098333887573,1.6783642757761417,4.5797587995156235,-0.6430727980876918,0.04097595122738868,-0.004147531312292543,0.061862624259572174,0.00010920392277746771,3585.62
2022-10-07,0.01683322567000708,0.0007853203706478249,1.5886533948368653,4.730718902658559,-0.7242467678859258,0.018727611248207546,0.02928647572432433,0.07525153704354794,0.00011845948390121208,3639.66
2022-10-14,0.0237107737796285,0.002438427559653075,1.0909702879801573,4.946001866552383,-0.7796429583816978,0.00595282739019432,0.09515005342710572,0.08705713726540065,0.0001288463560800146,3583.07
2022-10-21,0.0063794385751665475,0.0006226268275705922,1.6256551589531258,4.645275858695045,-0.7198230726954171,0.023670446829438963,0.023280298747699008,0.07579102404490795,0.00013843974798288805,3752.75
2022-10-28,0.008183985873073781,0.0016715761761276426,1.2648026109646344,4.836977330549354,-0.7391766015997759,0.007003372118644518,0.06679026445267486,0.07140316797994249,0.00014609786618535736,3901.06
2022-11-04,0.003199147655882638,0.0011842524118360156,1.1757926680563355,4.256564892104973,-0.7478846545305403,0.006956689703217312,0.08731160046919234,0.056417622448877824,0.00014533271634609157,3770.55
2022-11-11,0.004641554833489317,0.0004813092137653454,1.4859149132244436,5.094936823532355,-0.5816791525836995,0.03500110740551485,0.0027870376000448754,0.04533982976043699,0.0001445674195510449,3992.93
