,mu,omega,alpha[1],beta[1]
2019-04-04,0.08358971760695506,0.04128611240921671,0.13693260830659912,0.8139203644993478
2019-04-05,0.08632324931531538,0.04197203744834043,0.14092209402704065,0.8087239251868771
2019-04-08,0.0973239849063433,0.040508210915322966,0.14072477637102773,0.8120270385297151
2019-04-09,0.09259298786214508,0.040969846721541345,0.14243129034596386,0.8098158316708606
2019-04-10,0.08831113804394272,0.04127263308855439,0.1451458667614196,0.8077808069067137
2019-04-11,0.0911880988418865,0.04116341447415444,0.14730965896815812,0.8056305720936292
2019-04-12,0.09139601710062376,0.04127017985925697,0.14789586661213466,0.8050813939303346
2019-04-15,0.09272971635185151,0.04092431812943509,0.149542047783307,0.8035203129385305
2019-04-16,0.09074343977100331,0.040683910094076056,0.15079004787262695,0.8022825738297206
2019-04-17,0.08425935745434437,0.04093649996522264,0.15151614661217638,0.8012940405757157
2019-04-18,0.08650567307409872,0.04039584350609736,0.1553053474037438,0.7982615516492488
2019-04-22,0.08939932752987372,0.03977082619864019,0.15830576357939993,0.7961592381989929
2019-04-23,0.09581656768756362,0.039959177538635975,0.15223702334246828,0.8013599249993902
2019-04-24,0.09651850996041267,0.039828400523210676,0.15659493858275822,0.7974578145368436
2019-04-25,0.10400713953272638,0.03879928354502707,0.15768320580828019,0.7986973863950414
2019-04-26,0.10621245084041449,0.038466498603086,0.1605213016437331,0.7965472643009437
2019-04-29,0.10194198594173733,0.03799133545740949,0.15977547975387413,0.7976972528276359
2019-04-30,0.10377226618754891,0.0373217670631786,0.16367684207749078,0.7950384495443424
2019-05-01,0.1003693275122787,0.03873594297412515,0.15857230983713114,0.7980690326190514
2019-05-02,0.09801179558460076,0.03828510386307638,0.15870169242458293,0.7980578496683691
2019-05-03,0.10763190489801634,0.038750321715219735,0.15999560511975053,0.7972694402216602
2019-05-06,0.10593420159693963,0.03873745476992049,0.16093233718110078,0.7962480956387513
2019-05-07,0.09599711748886808,0.04320815182801534,0.17207570237786485,0.7858512729975431
2019-05-08,0.09232923705696153,0.04263066368954044,0.16615189547822803,0.7904086123633958
2019-05-09,0.0903670699189383,0.04242646049030295,0.16398979361365196,0.7916622591186636
2019-05-10,0.08552196822854015,0.04192858993212601,0.15943256465227082,0.7955842428819239
2019-05-13,0.07769822572075458,0.044688108182327144,0.17379377417107053,0.7887893106898737
2019-05-14,0.0770830125935557,0.04459361634185119,0.1693547986574129,0.791698376172427
2019-05-15,0.07725439544841779,0.04449391884670623,0.1658336597892218,0.7938023525487703
2019-05-16,0.0841639611099102,0.044670950991960105,0.16773981170815747,0.7923228485410846
2019-05-17,0.08017517001343172,0.04494219575166667,0.16470903915159557,0.793768205730254
2019-05-20,0.07934916805173514,0.04502577687350416,0.16354369546319117,0.7941648007137884
2019-05-21,0.0826789152840979,0.04502185717402689,0.1640665135604285,0.7935197582404934
2019-05-22,0.07741629132037094,0.04564273306672961,0.1622972978944856,0.7934345679943176
2019-05-23,0.0764838471357028,0.0452324611152614,0.16240735484967614,0.7948968660849549
2019-05-24,0.07507412033936298,0.04515915890886525,0.1611213903945828,0.7950015173142883
2019-05-28,0.07421470354868123,0.04514601170411927,0.162617308288355,0.7937659373136529
2019-05-29,0.07340264595219603,0.04537409280281807,0.16439966894007252,0.7916453127342781
2019-05-30,0.08120074361021329,0.043922343791930364,0.16131132644151808,0.7958069676524204
2019-05-31,0.0721069289676147,0.04245832334315605,0.1559759850216098,0.8041416784365407
2019-06-03,0.0769344876708482,0.0417987233428675,0.15329986342334853,0.8067233445026948
2019-06-04,0.08236408209129034,0.040560464124664755,0.15995872381920515,0.807759554325245
2019-06-05,0.07906894716165085,0.04089275005229415,0.15606315862733702,0.8099247616555765
2019-06-06,0.07914824180321332,0.04136985606291267,0.15412462508017946,0.8102327568969059
2019-06-07,0.07222586643613439,0.04138492746917666,0.15460244279076257,0.810486229547817
2019-06-10,0.07442247396650592,0.04220413301650081,0.15233091020919215,0.8105748801159788
2019-06-11,0.07163850402630077,0.04308752386684805,0.14991490346272116,0.8106213671982141
2019-06-12,0.07112880697413171,0.04391112953313574,0.14904156027137586,0.8095726163559192
2019-06-13,0.0722335084890882,0.044603398486272296,0.14976294469992585,0.8075168006859607
2019-06-14,0.07629560633183778,0.04543065585421889,0.15276663133728635,0.8036268022328391
2019-06-17,0.07640688521164726,0.045998528778718635,0.15489242184996313,0.8005086627454397
2019-06-18,0.08190634434649696,0.0455200339850794,0.15428012843705813,0.8021526526630077
2019-06-19,0.08637119844611385,0.045323957092680854,0.15674703098326687,0.7998038525000815
2019-06-20,0.09230409076295554,0.045106270141281206,0.15770909752308596,0.7997125144220117
2019-06-21,0.0941215373186294,0.04462402435607346,0.16060229232944725,0.7973311210375054
2019-06-24,0.09536663750905854,0.0442733761678458,0.15897610858043007,0.7982913256037396
2019-06-25,0.09081625656948182,0.044607277729828976,0.1604450442336407,0.7975282424408362
2019-06-26,0.09778725897308092,0.04302297313299912,0.1593542073254584,0.8009854712695407
2019-06-27,0.09890898449213746,0.04289748873061665,0.16142052427958148,0.7989995787005737
2019-06-28,0.1105558272895423,0.04225514173744469,0.1657985578529621,0.7969901750783421
2019-07-01,0.10949842092036895,0.042642297456761694,0.1658582944981896,0.7966620658146568
2019-07-02,0.11106687798058672,0.04246719163409277,0.16661809328472268,0.795711697390426
2019-07-03,0.11303041310855086,0.04257505258082277,0.1680055796491272,0.7945432499831137
2019-07-05,0.11705239817917795,0.04203376158643907,0.16877514396593693,0.7943307798509088
2019-07-08,0.11024413125146217,0.04197932586210371,0.16595268646572214,0.796690237098095
2019-07-09,0.10606655386434978,0.04139920915922561,0.1635800192988131,0.7989197033546996
2019-07-10,0.10125058587038085,0.041013177352252704,0.1616874778326809,0.8008740365744172
2019-07-11,0.10150932424223291,0.04081852186185674,0.1642145166316624,0.7987118111557863
2019-07-12,0.11378574243789469,0.039510359686306125,0.16829579029200534,0.797663205339352
2019-07-15,0.10645645995045301,0.03892223258801456,0.1698648971017592,0.7975051453749183
2019-07-16,0.10334422742371199,0.03969064176844414,0.1688758706758946,0.7971169902767906
2019-07-17,0.09947218525320824,0.04107255585972134,0.16579874339051312,0.7980444529414211
2019-07-18,0.09724004339201554,0.04114509678608521,0.16463555004453356,0.7985230993781269
2019-07-19,0.09193451428748298,0.04209787289778841,0.16297011381955057,0.7987452013783759
2019-07-22,0.0967766457060652,0.04171818337444818,0.1638525278382316,0.7983780733520043
2019-07-23,0.10118546796063456,0.04189119404568301,0.16532274520314144,0.7970990933648463
2019-07-24,0.1025151962121235,0.041709685426140806,0.16629234231959822,0.7962659740760784
2019-07-25,0.09663065649288702,0.04210682850477059,0.16521199579138593,0.7965723869370429
2019-07-26,0.09170456007786248,0.041887060052330456,0.16301651424585042,0.7989972340755797
2019-07-29,0.09396003875562928,0.04154098948905015,0.16314972219991028,0.7989733865871029
2019-07-30,0.09855473519731438,0.04071037741528688,0.16420734610858234,0.7993900696257993
2019-07-31,0.099075111642053,0.04234837689132988,0.16423773204566056,0.7992314806977124
2019-08-01,0.09195194479392375,0.043528065569186696,0.16387862534847317,0.7985687649729807
2019-08-02,0.09036160552867542,0.04430634582362967,0.16314721684638844,0.7981963723288596
2019-08-05,0.10009336426894383,0.049759471679275455,0.20816460725734626,0.768788872161528
2019-08-06,0.09586168925788889,0.050556466646282126,0.20208534448807283,0.7717370839049358
2019-08-07,0.09119054217799441,0.051386324766282,0.19302509965339562,0.7761800466948318
2019-08-08,0.09323612172776186,0.05175332094957375,0.1971693702043878,0.7736305293140762
2019-08-09,0.09307513022523656,0.05238726130198861,0.19421173298139732,0.7742709759781534
2019-08-12,0.09348602039785124,0.052855408232691595,0.19571299428108216,0.7726689071046787
2019-08-13,0.10140547681413668,0.05192661302597645,0.19866999523306444,0.7724292450655466
2019-08-14,0.1046726681505797,0.05039193680886746,0.21542101998604074,0.7671062469515528
2019-08-15,0.09891430518846211,0.051142446468232135,0.2067020299319158,0.7713845374301427
2019-08-16,0.10932670522162002,0.049657534917780494,0.20937206458575097,0.7718826055886747
2019-08-19,0.10364935483927278,0.0502249513856989,0.20600791811300218,0.7736685017493314
2019-08-20,0.09834585263901985,0.052312688057147554,0.20084401852908604,0.7742374986114875
2019-08-21,0.09604194783560942,0.054234116535812116,0.19730772339958558,0.773819805558309
2019-08-22,0.09346445376283774,0.05653573095378947,0.19492667322482207,0.7718589129547705
2019-08-23,0.08881987309207688,0.05369125009868502,0.19199142084317591,0.7821234090984386
2019-08-26,0.08981200480691863,0.054889662247411784,0.1898997124743604,0.7818493137580933
2019-08-27,0.0835189264235414,0.05625839013550767,0.1848298049585241,0.7833155215692518
2019-08-28,0.07726511822997582,0.05727119059145493,0.18155003825751836,0.7842750448696196
2019-08-29,0.07951709680746596,0.05876172323656028,0.18164186453150663,0.7826716138556294
2019-08-30,0.07499309338596043,0.06060410731875468,0.17894846884186422,0.7819832256563163
2019-09-03,0.0776017880653332,0.06186172404769295,0.1796089064405672,0.7800944236142339
2019-09-04,0.08057484965055013,0.06338673490963764,0.17921401736051726,0.7788600140371621
2019-09-05,0.08536220707381871,0.06435827219137755,0.1796799550436313,0.7780894832198378
2019-09-06,0.08817994813773146,0.06593427360608668,0.178663016358817,0.7765515400127792
2019-09-09,0.09125026388048789,0.06744806366645076,0.17917469342144213,0.7740408571649843
2019-09-10,0.0928480117470925,0.06928721374806261,0.1800531074797481,0.7708214996765272
2019-09-11,0.09400436118032353,0.07064437159435837,0.17992792362909993,0.7693353150700185
2019-09-12,0.09362325868814293,0.07194882580224454,0.1805768178917375,0.7669209366002298
2019-09-13,0.09393047822244557,0.07304271160510503,0.18209440661634735,0.7640717137354632
2019-09-16,0.08995895916908157,0.07388074168140213,0.18236146701859937,0.7627399664033557
2019-09-17,0.09195168461680886,0.0738969762822108,0.1841343765811324,0.7609101480639004
2019-09-18,0.09593864504843445,0.07300801571030698,0.18797132020575824,0.7587634475114369
2019-09-19,0.09419334446443386,0.07161514247137296,0.18822963823529262,0.75962007564655
2019-09-20,0.08910981928754028,0.06967015705188583,0.18121270050887123,0.7667275948397066
2019-09-23,0.08629555517080137,0.06627978906969546,0.17825250904229278,0.7719934720824791
2019-09-24,0.0789559213303309,0.06161241478774581,0.16281618938702172,0.7886024565300147
2019-09-25,0.0825521102162215,0.05363134111111854,0.15446076955422217,0.8023702810998836
2019-09-26,0.08091985291007966,0.04563891397550783,0.14812045461364393,0.8141546914005543
2019-09-27,0.07774417153482568,0.04075512063104181,0.1465336527448664,0.8193969223463833
2019-09-30,0.0805825148364789,0.03665553467485603,0.149814621615833,0.819860437595677
2019-10-01,0.0740280443435371,0.03754349085384817,0.1519571379429749,0.8177035334303677
2019-10-02,0.07376510971648693,0.03904224797397161,0.16775949812071167,0.8058001150631617
2019-10-03,0.07597286188582654,0.03799883486713563,0.17465300570326514,0.8002532556076316
2019-10-04,0.08131252839541314,0.03777385815429967,0.18757442979646857,0.7902969523174822
2019-10-07,0.0806217124926735,0.0382665355924374,0.18949651026345987,0.7866823736206204
2019-10-08,0.07921060588137493,0.03892843052188358,0.20239727918148132,0.7767063923671212
2019-10-09,0.0817265132585844,0.039916339110964094,0.209050348191085,0.7693969439841539
2019-10-10,0.08354180344418868,0.04106606144758336,0.2121630362760871,0.7643188048269014
2019-10-11,0.08879927914188401,0.04027132335711251,0.21645001533478372,0.7640823057277952
2019-10-14,0.09130616625019183,0.040593350482200315,0.21567032246771392,0.7641374745025329
2019-10-15,0.09258402185963448,0.040781997361139195,0.2147200673907056,0.7641446687161573
2019-10-16,0.09222561934396543,0.04130708617972383,0.2139139545903948,0.7623341205678936
2019-10-17,0.09165601221760973,0.04199989589765485,0.21061534283749236,0.7635802679737781
2019-10-18,0.09042282600987499,0.04236834463538067,0.21526696314453672,0.7578682604826829
2019-10-21,0.09287973894236443,0.042736873663536706,0.21210573409878478,0.7587858849877858
2019-10-22,0.09222856229259603,0.04361102132741059,0.22275462701105947,0.7481867883115496
2019-10-23,0.09398230901791399,0.044525381768654344,0.23202512872805378,0.7385180101512349
2019-10-24,0.0957712400988475,0.04521463805011465,0.2409210119618982,0.7295998500623011
2019-10-25,0.10271734574075227,0.04352979829787919,0.2484723762826643,0.7275066362563714
2019-10-28,0.10405478344730654,0.04304469092911016,0.2500084221966065,0.7270969304706452
2019-10-29,0.10735756914301707,0.04188584520837561,0.25488258483100995,0.725207550678571
2019-10-30,0.11014363291532392,0.04067892542233831,0.25786473492559076,0.7236949992534107
2019-10-31,0.10571827529636264,0.04031628254856753,0.2589926662786529,0.7233817033384653
2019-11-01,0.11032801001973175,0.0428463862111768,0.2552249610285142,0.7235478283747397
2019-11-04,0.1114489004466383,0.04196357508242672,0.253630999759304,0.7246988908762426
2019-11-05,0.1117595655090249,0.04123938362145692,0.254057269073481,0.7240474859176628
2019-11-06,0.11200704397023674,0.040485321985564135,0.2563153883899926,0.7220023257161419
2019-11-07,0.11360299773567824,0.039673574537611125,0.2596758248732389,0.7194658206521856
2019-11-08,0.11329000045934595,0.038082207849210035,0.26369105340450333,0.718964073401257
2019-11-11,0.11241763221212044,0.03752667335061249,0.2658317168731034,0.7171672050040769
2019-11-12,0.11427515377047615,0.03594112410012381,0.2687921363230226,0.7163368333984423
2019-11-13,0.11593900964613468,0.03379372656385808,0.27648022773777126,0.7146762169372696
2019-11-14,0.11701770887962497,0.031565906825346005,0.2797246291203805,0.7144278897347158
2019-11-15,0.12409864330732291,0.03572439298555548,0.2710962178657828,0.7143944730935795
2019-11-18,0.12480072681742672,0.03450724575938871,0.26882772409303823,0.7164851027591088
2019-11-19,0.1249285936851264,0.03354848878553692,0.26777910033789637,0.7172009115054024
2019-11-20,0.1215972217370449,0.03414695952633032,0.2672658829191772,0.7169122370698547
2019-11-21,0.12062761688340184,0.03340334101804929,0.2689148823709463,0.7169955273670002
2019-11-22,0.1205530442231544,0.03228759946411753,0.26526212392752063,0.7192518875833948
2019-11-25,0.12619367546354854,0.03378306593802639,0.2627215603505074,0.7181425292824446
2019-11-26,0.1271311650771191,0.032988496531696124,0.25948920443868845,0.7202011930470028
2019-11-27,0.130544686972107,0.032946788825751354,0.26044337573406673,0.7176432980775087
2019-11-29,0.12452355679273715,0.03330423595898352,0.2556427325720363,0.7207339468998556
2019-12-02,0.12093454993934859,0.037390537931327544,0.2619464053260841,0.709988429464322
2019-12-03,0.12035578166311818,0.03890226263042717,0.26689397692926387,0.7029395761873314
2019-12-04,0.12208198690854322,0.03977895336952133,0.26788150695357854,0.69917792719891
2019-12-05,0.12162737789109147,0.03819757023706517,0.26270860631814996,0.7064744802338928
2019-12-06,0.12625265963674,0.03932108014943917,0.2685101418970835,0.7000038659080113
2019-12-09,0.12506689218000583,0.03876588502740277,0.2633180541571755,0.7051664211336052
2019-12-10,0.12579084115987652,0.03914476861385239,0.2671804262104761,0.6996771200204427
2019-12-11,0.12743588046596352,0.03953883922019135,0.26976298635693674,0.6950887808758933
2019-12-12,0.13157703601903323,0.04052175528486304,0.2693137322217395,0.6933992553531512
2019-12-13,0.13224738909798228,0.04059037065319394,0.26583554524921327,0.6937220904756669
2019-12-16,0.13568692213881234,0.040685208204539726,0.2669382569004373,0.6928033275465321
2019-12-17,0.13728166678468248,0.040230973710428934,0.2691070092535577,0.6915089308069551
2019-12-18,0.13692147690950485,0.04006724974838173,0.2643435857726763,0.6929760467997835
2019-12-19,0.13932050608777036,0.03979972202865981,0.2638341384090281,0.6926515943043572
2019-12-20,0.1420157106646195,0.0396838939944078,0.2625909062803737,0.6925566027836223
2019-12-23,0.14309129934230333,0.03874885904174562,0.2608522989244478,0.6942050416397244
2019-12-24,0.14336836423846575,0.03655261613617536,0.24849680852754114,0.7060091727282599
2019-12-26,0.1366956533324947,0.03358184892345143,0.234927398150599,0.7283219929133343
2019-12-27,0.1388647434158787,0.03273262460261384,0.24014839841936342,0.7238497101717247
2019-12-30,0.1342530443753541,0.03647371070023099,0.24434974111575042,0.712808815917106
2019-12-31,0.13607969322994126,0.036939781641288603,0.24813107621114677,0.7067740217535128
2020-01-02,0.14132963174266594,0.039719614964758,0.26025244726386937,0.6920524939057905
2020-01-03,0.141886474190161,0.03888765717963819,0.25075050491667505,0.7020989900272614
2020-01-06,0.1421120641882322,0.03782860681847486,0.25793393580470786,0.7017444971798009
2020-01-07,0.13870749731670967,0.03761851448817214,0.2558468823557829,0.7031490253584851
2020-01-08,0.1372555995251536,0.03758874166515582,0.25683258248066676,0.7024454196502965
2020-01-09,0.13835353984807786,0.03708709641787947,0.25551254666778245,0.704091360956755
2020-01-10,0.13604983936145731,0.036553653424171176,0.2531752125726179,0.7060577005086326
2020-01-13,0.13842502059525763,0.03624838463623026,0.2530653331694501,0.7062398737205036
2020-01-14,0.13872511719104608,0.03588032013301455,0.25159182941314306,0.7070871756931334
2020-01-15,0.13738754332406522,0.03566363619435929,0.2517474801708607,0.7067337368203579
2020-01-16,0.14055828874833343,0.03603674047479588,0.2512662503709718,0.7063786401171683
2020-01-17,0.14156420813254833,0.0356653774465082,0.24966623842080146,0.7069632792324062
2020-01-21,0.1368910106473759,0.03539735007755342,0.24393258663715717,0.7112748930485702
2020-01-22,0.14260529307311184,0.035821463310115056,0.2515500636958335,0.7058687287015054
2020-01-23,0.1422021952881088,0.03456524671539642,0.2524949404039639,0.7065351540040722
2020-01-24,0.13391955537643319,0.03813115176217155,0.23937809793690457,0.7110475849950442
2020-01-27,0.13343653488296925,0.04091405384217614,0.26169435104256306,0.6947714845919607
2020-01-28,0.13673724278839902,0.04100627309821099,0.2557961875559898,0.6982488445682707
2020-01-29,0.13504755084528738,0.041039602051242026,0.25534539285546837,0.6967082445019259
2020-01-30,0.13174158408335315,0.04161672425818161,0.2525951461122144,0.6975147847791144
2020-01-31,0.1261814266880814,0.04010878040194381,0.2599981754184743,0.7023182509641613
2020-02-03,0.1259479538246138,0.0397425259265843,0.25606611287251,0.7046600350802812
2020-02-04,0.1262480580838276,0.039551495279385535,0.25927698675186267,0.7036689807573301
2020-02-05,0.12688328869185767,0.039312998765991654,0.26004450208442675,0.703033906664237
2020-02-06,0.12815227305710736,0.03955437438544559,0.2590560915823443,0.7016140551798314
2020-02-07,0.1328761964282615,0.040483126870152486,0.2525252884289169,0.7043098114189041
2020-02-10,0.13323508759981642,0.04020637840667642,0.2584967247476302,0.6996667712698029
2020-02-11,0.13284763757587764,0.0408998123146703,0.2641403797889252,0.6926356024519967
2020-02-12,0.1310064125358488,0.04058652126932834,0.26274024379535765,0.6947723097244335
2020-02-13,0.1297358233124564,0.04114423037316165,0.26553164607545715,0.6905619516134622
2020-02-14,0.13138001246520195,0.04169650476723377,0.2698114147006446,0.6852118467368441
2020-02-18,0.12456817410449812,0.04109543181274805,0.27229283529608245,0.6853807251174464
2020-02-19,0.12603556842476138,0.04158666196735924,0.27342971575095465,0.6831156027498116
2020-02-20,0.1235266299737825,0.042118036096917416,0.27251924039533315,0.6827204695351012
2020-02-21,0.12177259564310725,0.04373962020755272,0.2702915343512493,0.6850558651426065
2020-02-24,0.13311006522355776,0.04992711714662654,0.37445879664390297,0.625541203356097
2020-02-25,0.13344670153042382,0.05098062240840515,0.3781742800890227,0.6218257199109772
2020-02-26,0.13406593228649247,0.05024930407773584,0.3737809426643992,0.6262190573356008
2020-02-27,0.13543151876455364,0.05082943422858126,0.3759379618632982,0.6240620381367019
2020-02-28,0.136257514211761,0.050220188266914996,0.37289664383719706,0.627103356162803
2020-03-02,0.13606616189403506,0.05045318776680859,0.373579899042228,0.626420100957772
2020-03-03,0.13728291622136995,0.050305684917062214,0.37320412658906393,0.626795873410931
2020-03-04,0.1386728736970215,0.050358842556607275,0.3747899309647602,0.6252100690348626
2020-03-05,0.14007113392582843,0.05031636067369949,0.3745867096861782,0.6254132903136745
2020-03-06,0.14343354669316521,0.050108340687231134,0.3728313611206256,0.6271686388793741
2020-03-09,0.14182320675307622,0.04929228420731834,0.3696682708553554,0.6303317291446697
2020-03-10,0.1392218908100729,0.04964168121832849,0.3710289161282762,0.6289710838716673
2020-03-11,0.13717768404390393,0.04957771939917107,0.3695509816682137,0.6304490183316569
2020-03-12,0.1344216530444518,0.050240335067616736,0.37156309661338344,0.6284369033866315
2020-03-13,0.13490986151756332,0.04968742952108282,0.36903854464427155,0.630961455356138
2020-03-16,0.133424016148784,0.04951480921274289,0.3689859627393985,0.6310140372564002
2020-03-17,0.1331342226779014,0.04817921139242171,0.36435170816119294,0.6356482918369569
2020-03-18,0.13363187583591205,0.047211678656563,0.3624853961563411,0.637514603842597
2020-03-19,0.13422896738855603,0.047033013353796733,0.36390007602039015,0.6360999239798489
2020-03-20,0.13296965166485347,0.046726055784626616,0.361828432630966,0.6381715673689636
2020-03-23,0.14105618334374365,0.04543889290693139,0.3567529980647399,0.6432470019352557
2020-03-24,0.14221440526230447,0.04388172706523778,0.3482089363112453,0.6517910636890006
2020-03-25,0.13979068935783928,0.043981538101668445,0.34770504608014574,0.6522949539197691
2020-03-26,0.14293393911775307,0.04402013508051886,0.3475452780761814,0.6524547219238201
2020-03-27,0.1414559462049934,0.044285675250783745,0.34950769698417933,0.6504923030158206
2020-03-30,0.13994475283045804,0.04457615155510185,0.35064737000703433,0.6493526299929657
2020-03-31,0.13328509605022856,0.0448449984769322,0.3508141076799845,0.6491858923200156
2020-04-01,0.13359825208282364,0.044757231622557576,0.3484945625194266,0.6515054374805734
2020-04-02,0.13340371087774294,0.045189331479270366,0.34992136175344846,0.6500786382465514
2020-04-03,0.13329748100846223,0.04588320280165961,0.35329767903187365,0.6467023209681264
2020-04-06,0.1329016624788307,0.043601963817150514,0.3393105491750362,0.6606894508249638
2020-04-07,0.13395227230989987,0.043918169468537695,0.3405762835496739,0.659423716450326
2020-04-08,0.13951639633680152,0.04404844385326595,0.3412264055760734,0.6587735944239265
2020-04-09,0.13803370275018242,0.04466062763567753,0.3424588787124686,0.6575411212875315
2020-04-13,0.1383907139304794,0.04547311356189912,0.34545180594584807,0.6545481940541519
2020-04-14,0.13554443181811357,0.04559316788761901,0.3439168186180276,0.6560831813819724
2020-04-15,0.13625395449953015,0.04578635986620628,0.34419298362463957,0.6558070163752134
2020-04-16,0.13667803334026996,0.046101364200096986,0.34593126902931975,0.6540687309706803
2020-04-17,0.1387984343689843,0.045915322247014306,0.3449551070793298,0.6550448929206703
2020-04-20,0.13751348466655103,0.045981207467097863,0.34552066062454556,0.6544793393754544
2020-04-21,0.1359540567453479,0.045626058711730054,0.34360636674882467,0.6563936332511735
2020-04-22,0.13283920857451934,0.045889562366967715,0.3433484071432361,0.6566515928567639
2020-04-23,0.13499764787118881,0.045240269518118104,0.34168636654959716,0.6583136334504028
2020-04-24,0.13698005248793607,0.044570392708254754,0.3410619492863338,0.6589380507136662
2020-04-27,0.13781502489986877,0.04408182687787752,0.34086010553577123,0.6591398944642287
2020-04-28,0.1389467510973866,0.043577624225577,0.3414701525286548,0.6585298474713451
2020-04-29,0.140932661915388,0.04153023166904056,0.3321270567199783,0.6678729432800218
2020-04-30,0.1419758430467833,0.041426588358770854,0.3321689806130544,0.6678310193869457
2020-05-01,0.13985634827080728,0.040509111694902344,0.3293605272841683,0.6706394727158317
2020-05-04,0.13985444345414888,0.040062258816977295,0.3283961280433475,0.6716038719566525
2020-05-05,0.14033123754276255,0.03988584435024745,0.33152729769358485,0.6684727023064152
2020-05-06,0.1361463159188169,0.04166414146271634,0.32025610961665385,0.6797438903833461
2020-05-07,0.1389667305708316,0.0409353840552114,0.3322308852025256,0.6677691147974745
2020-05-08,0.14232177638129143,0.04113561703085485,0.34376289239164276,0.6562371076083574
2020-05-11,0.1476498100123953,0.04240434145847962,0.35959978311596114,0.6404002168840389
2020-05-12,0.14962825211380523,0.04177998985375108,0.3522060901829932,0.6477939098170068
2020-05-13,0.1464779594007873,0.04197304522901504,0.3523423075111173,0.6476576924888827
2020-05-14,0.14559939917577377,0.041674673880596,0.35119274671041434,0.6488072532895858
2020-05-15,0.14364937819548546,0.04167779208343904,0.35117222942221876,0.6488277705777813
2020-05-18,0.1485035014941853,0.04073592936016323,0.3429196341939,0.6570803658061001
2020-05-19,0.14991197907513037,0.04049764494361719,0.34179256654214424,0.6582074334578559
2020-05-20,0.1498789733324573,0.040383640109190315,0.341862397334875,0.6581376026651251
2020-05-21,0.15090889340936608,0.04024232902607358,0.3436936451772818,0.6563063548227182
2020-05-22,0.15342744740735445,0.04088514223462435,0.3457998582961057,0.6542001417038943
2020-05-26,0.15579828703012297,0.04065954761564042,0.3479942968808113,0.6520057031191886
2020-05-27,0.15866293353594244,0.04068189760887309,0.3474178518917414,0.6525821481082585
2020-05-28,0.1594620512448203,0.04054719201762805,0.3477103026240203,0.6522896973759799
2020-05-29,0.16169195790353363,0.040921631073926976,0.35572393833506444,0.6442760616649356
2020-06-01,0.17021477167738133,0.04091163608910258,0.3538755708806883,0.6461244291193117
2020-06-02,0.1698540938678405,0.041184286281858856,0.36065126979264556,0.6393487302073546
2020-06-03,0.16926006376824848,0.03991400638866599,0.3489401537426069,0.6510598462573931
2020-06-04,0.16643921715417206,0.03986083806712462,0.3483461854305357,0.6516538145694644
2020-06-05,0.1643365095181722,0.0412238655707347,0.3433037593366268,0.6566962406633732
2020-06-08,0.16007840364384607,0.04120268417088303,0.3413599488461595,0.6586400511538405
2020-06-09,0.1575685870411557,0.04114107296983035,0.3396580768691725,0.6603419231308275
2020-06-10,0.15799948195317626,0.04092688758480426,0.3389492747746029,0.6610507252253971
2020-06-11,0.14613617319733105,0.04204319747128365,0.31502062308184037,0.6849793764985141
2020-06-12,0.14353618170485768,0.04136829199482398,0.3117856820067724,0.688214317911606
2020-06-15,0.14373931193044678,0.04101948022395632,0.3109514080125793,0.6890485920996989
2020-06-16,0.1434373419977151,0.04103461339274047,0.31245418661115465,0.6875458133502147
2020-06-17,0.13970047066283603,0.04123269888568458,0.31192724442465786,0.6880727554856425
2020-06-18,0.13946666369344182,0.04163882035236411,0.31598276611498693,0.6840172338598987
2020-06-19,0.13514339251853896,0.042233170025467226,0.31781231009403066,0.6821876898896707
2020-06-22,0.13829429901932416,0.04307122546284861,0.32519986992614186,0.6748001301203072
2020-06-23,0.14174773664462395,0.04430886291612893,0.3343329876741263,0.6656670123424568
2020-06-24,0.138183940260012,0.039467873880409766,0.297013193913349,0.7029868060265546
2020-06-25,0.13867973817938162,0.03976039287012298,0.2973721824023907,0.702627817715935
2020-06-26,0.13427387465858256,0.04031458062468439,0.29734662371592385,0.7026533762713429
2020-06-29,0.13169840461129168,0.04061797198946331,0.297264145123446,0.7027358549200611
2020-06-30,0.1287532860695027,0.040917532294045246,0.29702669214127836,0.702973307746553
2020-07-01,0.1282720040736977,0.041417172903784424,0.2980343952428447,0.7019656047676894
2020-07-02,0.12542247250050312,0.041905079705208154,0.2991102183631059,0.7008897816363885
2020-07-06,0.12962531548927372,0.04222519780766193,0.29868788143005837,0.7013121186505022
2020-07-07,0.1318687118332987,0.042568502481467076,0.2988918759298853,0.701108124130769
2020-07-08,0.1328758762497916,0.04268577016601649,0.29877548685619076,0.7012245130201633
2020-07-09,0.13100405544648794,0.04283335384961539,0.29901741166027523,0.7009825884446165
2020-07-10,0.13342033124944422,0.04289865260895829,0.29945301569322796,0.7005469842585185
2020-07-13,0.13095572106485873,0.043007062678585846,0.299004027037719,0.7009959729166664
2020-07-14,0.13520215033880822,0.04306003396676282,0.299143518358037,0.7008564816561921
2020-07-15,0.13934046025970198,0.04291444650257611,0.29935113761754395,0.7006488623639044
2020-07-16,0.14207612700156275,0.04276727084814562,0.29965068298095554,0.7003493170348486
2020-07-17,0.14248562094117306,0.04220670462632592,0.29922599277276046,0.7007740072979497
2020-07-20,0.14733136043794526,0.041889613498321404,0.2990667254293514,0.7009332745669469
