,mu,omega,alpha[1],gamma[1],beta[1]
2019-03-21,0.0356796368126744,0.03507792104024773,0.0008826687548634117,0.3038743368475175,0.7955144672590532
2019-03-22,0.033626107296466395,0.03706757735440848,0.014396902260945818,0.29613953360282413,0.7856621553002833
2019-03-25,0.033814430961945564,0.03683924052667618,0.013533981091442802,0.29364948155481474,0.7874061776396253
2019-03-26,0.034306060162102976,0.036749599444710075,0.013325389907738745,0.29242690830409107,0.7879743115619761
2019-03-27,0.03396338185571113,0.036636753927351204,0.012876677597776562,0.29139014872666613,0.7887815157354539
2019-03-28,0.034484886171377155,0.03668555642610081,0.013153919670492203,0.29013131607494386,0.7887070431970397
2019-03-29,0.03482430796575449,0.03658522137530474,0.01316466048614503,0.2899065651673549,0.788750533030977
2019-04-01,0.035191239186508724,0.03646714803737634,0.01294687460282493,0.290677513127225,0.7888943887456888
2019-04-02,0.03491531327807072,0.036486356287336756,0.012450626094719638,0.2910008832877168,0.7889442179168747
2019-04-03,0.034918427673370826,0.0365412583947252,0.012477004953104566,0.2914008631515751,0.7884481198218458
2019-04-04,0.03524446946145425,0.03665013100799362,0.01316579388621637,0.29197396522761965,0.7871958228613294
2019-04-05,0.03593005559923207,0.03675914690573528,0.01405177168657706,0.2923341743286512,0.7858464370886244
2019-04-08,0.036312066804051836,0.036640330842912724,0.014361750639667638,0.2919765894145672,0.7859419803211014
2019-04-09,0.035516917213351144,0.0363941678771207,0.014966964080547478,0.2849721776709478,0.7885404862137017
2019-04-10,0.03595056264905249,0.036580817951275026,0.015340424715029133,0.28837673555884913,0.7863798338514063
2019-04-11,0.03554168560074318,0.036655082444607946,0.013594372247157703,0.2911449270539096,0.7864817978796109
2019-04-12,0.037142395853975795,0.03559984063172768,0.008602143454546836,0.29172139804730374,0.7927863406326313
2019-04-15,0.03915914720588259,0.03550174983920231,0.009109677395692744,0.29016184563376896,0.7928312275498154
2019-04-16,0.03847181515701158,0.03544687323281315,0.008739870713915755,0.2912411385321561,0.7928320576644163
2019-04-17,0.03751483745173428,0.0354393720273988,0.008743773628042588,0.2923602487152389,0.7925489907911427
2019-04-18,0.03676494565338301,0.03542401538833605,0.010459301433784365,0.2913608465252376,0.7915714340679332
2019-04-22,0.0366975568186157,0.03543051594674995,0.011027018389131666,0.2920642957290687,0.7907986103290343
2019-04-23,0.037166811460291736,0.03554898623761536,0.00971715612774945,0.2905422030775371,0.7922605122620728
2019-04-24,0.03643913714614778,0.03553134305555397,0.009610410296796965,0.291361102366493,0.792190470910273
2019-04-25,0.03667407855313263,0.035443891610117614,0.009643403267796752,0.29191731066621157,0.7920185825410578
2019-04-26,0.03726036615473653,0.03544616271265545,0.010094150580013768,0.29234325215712376,0.7913795288610224
2019-04-29,0.03886864820600369,0.035359239958334295,0.009745118679075754,0.29441452283490377,0.7909552334778648
2019-04-30,0.03861606980730844,0.03526904772989309,0.009905061957896791,0.29504886881560355,0.790767835898972
2019-05-01,0.0365356733851803,0.035657223378237006,0.009125166055511313,0.2941583161688887,0.7915671073470475
2019-05-02,0.03601651369471111,0.03555624122187513,0.008973092125621817,0.29336625821873336,0.7921667229349513
2019-05-03,0.03703342540375834,0.03569866669561643,0.009304576233021104,0.29456791714629565,0.7911756087570907
2019-05-06,0.03678707037261091,0.035690319668249454,0.009443281971814538,0.29487984816254004,0.7909903698853447
2019-05-07,0.03615295968207364,0.036655849291023536,0.012271836022137717,0.3011923831241999,0.7857837641959521
2019-05-08,0.037490069344117666,0.03654764844661113,0.011253092291291766,0.2992712451450555,0.7872818145935683
2019-05-09,0.03673951809770109,0.03645939693295178,0.010879318957458943,0.2977976199269979,0.7882396133556286
2019-05-10,0.03693474338793052,0.03640181103600316,0.011122796861244991,0.29668208449526723,0.7883429785670641
2019-05-13,0.03592748875920116,0.036536513674442044,0.010329479164421977,0.30625896381405293,0.7869140037837984
2019-05-14,0.035084776287309334,0.036427035339991094,0.010013595467118441,0.30387869545677815,0.7881743867697395
2019-05-15,0.035250552729165066,0.036411331146995456,0.010122707125460493,0.30234557246229,0.7884442481437768
2019-05-16,0.03576801600489322,0.036300981516048485,0.00975097543805376,0.3006335327792348,0.7893408630744602
2019-05-17,0.037670137679971454,0.035953405378977184,0.008270286482043279,0.300039771350284,0.7912001602770133
2019-05-20,0.03700641405100205,0.03605160422132516,0.008457154490988423,0.2998950901174134,0.7909511206155896
2019-05-21,0.03674956916547301,0.036134012323900795,0.008738101952219867,0.2998295527641829,0.7905690200764482
2019-05-22,0.03883072208109812,0.03596098537055761,0.008082211029745589,0.2988149837353536,0.7913697311591857
2019-05-23,0.037534296187073206,0.035875065429147715,0.00825078063125651,0.2981088110985207,0.7920516310559457
2019-05-24,0.037016145713925766,0.03601879482641345,0.00838432851675788,0.297268494725378,0.7919146585757775
2019-05-28,0.03603729458902215,0.0361426696222424,0.008478910395549221,0.2973088530949687,0.791776215980392
2019-05-29,0.03495102230561401,0.036257520388591404,0.009012155516196057,0.29634440628396014,0.7916161712258419
2019-05-30,0.03513275321693862,0.03641134807302543,0.009227442842969108,0.29548013825474434,0.7912824313526235
2019-05-31,0.033850244361085115,0.03643129573843602,0.008811105754311061,0.29593584973687476,0.7919206089243477
2019-06-03,0.03329676020798128,0.03656331511400978,0.008675756150195661,0.29468685047480664,0.7921925476710253
2019-06-04,0.03380680631579248,0.03652519334792838,0.007652651258635443,0.2980858271275365,0.7923704178966711
2019-06-05,0.034009225002266684,0.036603930535029264,0.007422926688208848,0.29802070351959026,0.7923471143328039
2019-06-06,0.033850874473660246,0.03671284534021352,0.007147003143332039,0.29822166829922325,0.7922403578299875
2019-06-07,0.03357713241346697,0.03670681759739455,0.007882530138228637,0.29752559762513114,0.7920678402123524
2019-06-10,0.03317605586661662,0.03683628369330967,0.007514068061670204,0.2976499804374182,0.7920552427546292
2019-06-11,0.03302408458850514,0.037023795831923445,0.0069507300923321936,0.2986394533513257,0.7916987089911564
2019-06-12,0.03296710354064878,0.03720281694342311,0.00682631006967501,0.299836158021335,0.7909433852498508
2019-06-13,0.033723495205930175,0.037240981175515636,0.0066570951349036985,0.3003026514122243,0.7906312257334517
2019-06-14,0.035197367940177346,0.03720567017087087,0.005896677439920797,0.3022812515580825,0.7904331045853829
2019-06-17,0.03475791512789282,0.03737204343023184,0.006130722703117388,0.30347013617031215,0.7895049103812154
2019-06-18,0.03545956220871905,0.0372691243857818,0.005533376698275654,0.3011264264463999,0.7911063763803932
2019-06-19,0.03546111371856538,0.03734800037969559,0.005454647037234698,0.30231871967262874,0.7905312415628954
2019-06-20,0.03563999984613527,0.03735887606207725,0.006701514999264703,0.2983552487990011,0.7911039371598942
2019-06-21,0.03532799936108468,0.03739091266517835,0.005788724378075584,0.29970899084347535,0.7912924329439772
2019-06-24,0.03492659716033929,0.037416521846804475,0.005304747547959568,0.30093104032050116,0.7912268082500497
2019-06-25,0.033713450191182735,0.03778889956878554,0.006258240788974934,0.29897575219415995,0.7910535147824512
2019-06-26,0.034682037186936514,0.03768990854095242,0.005662009030465062,0.29895684803653405,0.7915681617871414
2019-06-27,0.03430054938873301,0.03764583885197261,0.005545718899155406,0.29796646260589854,0.7920687974084772
2019-06-28,0.03480671823341243,0.03761548226697232,0.005411380878244305,0.297637744077217,0.7922212830843207
2019-07-01,0.035201616034147364,0.03762712749651822,0.0054036126967090545,0.2975860363573822,0.7922062436382568
2019-07-02,0.035447129431334864,0.03756035755998863,0.005211036312565694,0.2976263814133665,0.7923155509399937
2019-07-03,0.035684421175052286,0.03758515290046754,0.005508138658679141,0.2968877722815513,0.7923119560439517
2019-07-05,0.03547352916325349,0.0375194726043792,0.005152617369723965,0.2974095238461664,0.7924796656259951
2019-07-08,0.03454280918621641,0.03755146284346504,0.005141290067850685,0.29754130078389485,0.7925669186513138
2019-07-09,0.03491856978815568,0.03744730725477839,0.005003382599724361,0.2972433702545414,0.7927978994348853
2019-07-10,0.03594332212276996,0.03751467203035396,0.00510053528042049,0.29786020394256435,0.7922540519128887
2019-07-11,0.0359055128395708,0.037370573189596634,0.0051579402109247705,0.2978723952841497,0.7923597514196301
2019-07-12,0.03677633054852585,0.03731690927371931,0.005328246467195135,0.2978055098203167,0.7921510454666624
2019-07-15,0.036860444692892826,0.03715692741863986,0.005754782817001805,0.29848050804425413,0.7917212592619312
2019-07-16,0.036232133405517196,0.03711297448955876,0.006018711399351809,0.2991645976139576,0.7914142913540922
2019-07-17,0.03562868559075529,0.03723316353643971,0.006209403457261921,0.2996915159989029,0.7910357856844109
2019-07-18,0.03579954189762048,0.037134016194537545,0.00659499844091807,0.29929539001168004,0.7908668476946324
2019-07-19,0.036096648597193436,0.03767164758510818,0.006497164870011612,0.30328120973664185,0.7888982615961164
2019-07-22,0.035558192033409805,0.03754211234020969,0.006726274889084641,0.30163048821149024,0.7894698394762087
2019-07-23,0.036290910958289825,0.037413357798860736,0.006761169172138583,0.30094965783505395,0.7897442496484004
2019-07-24,0.03642509397017674,0.03721468922032343,0.0068071503774214046,0.300048526526211,0.7902382393051957
2019-07-25,0.03595053074656935,0.037111884721899364,0.007187331017995717,0.29981321666091926,0.7902298535862898
2019-07-26,0.03678172282187698,0.03703936823087083,0.008149345003905906,0.29979937808469037,0.7893723431576095
2019-07-29,0.03667210658823677,0.03695076554675408,0.008245371429448062,0.2989367285347976,0.7895903415196898
2019-07-30,0.03670206248470174,0.03699898551061677,0.009963088422551863,0.3002112628427622,0.7874952651893916
2019-07-31,0.03590750342481603,0.03728960255019131,0.010222847777525428,0.30063822601205664,0.7870243799202596
2019-08-01,0.0360107673538467,0.03765420764481049,0.012619895522446838,0.3040077263973531,0.7832596665632372
2019-08-02,0.036956118698599445,0.036240095626795844,0.006387415196263345,0.30172367268365013,0.7922087018091654
2019-08-05,0.03721706205740879,0.037087110253697174,0.008700850399918412,0.318693272361348,0.7845415559140196
2019-08-06,0.03686711760929146,0.03705940619352925,0.00837338771205193,0.3176668632843305,0.7851257763135729
2019-08-07,0.03849306667489844,0.036610299633121894,0.006032376908204174,0.31541796295370417,0.7883869825428513
2019-08-08,0.03856542633620848,0.03669315701027573,0.006600665966874547,0.3165375134839275,0.7874337645605464
2019-08-09,0.039381505764844824,0.03656321076046925,0.005732691610485772,0.31466253553137147,0.7887509074227356
2019-08-12,0.03845972800604075,0.03659509366437343,0.007142275112158589,0.31326862370647646,0.7882077902837222
2019-08-13,0.03817819236537328,0.0366864395535092,0.007358836702897643,0.31389221764500574,0.7877414471726254
2019-08-14,0.03761921605453026,0.036510636088233614,0.00859182389695237,0.31866035663537573,0.7865602779507046
2019-08-15,0.036934722403818725,0.03653595169649704,0.008557672359520893,0.31641103555025957,0.7872519687889759
2019-08-16,0.03647271285339482,0.036682880158865054,0.00884469517912122,0.3160041051664533,0.786918497939273
2019-08-19,0.03637618284590371,0.03688835943810692,0.009140874144900654,0.31589746902091265,0.7862776300259989
2019-08-20,0.03559053105249865,0.03705558714815649,0.010483911849469094,0.314329958817072,0.7854842308621198
2019-08-21,0.03515254688820261,0.037282784235075216,0.010852802762341266,0.3134423012007617,0.7850585978368715
2019-08-22,0.034805704787516586,0.0376110637304309,0.010953842179446217,0.3130792903928219,0.7844041079985228
2019-08-23,0.03344519406899074,0.036890046909172636,0.007969085171785927,0.3129607159511901,0.7893410839466504
2019-08-26,0.033836368101553764,0.03693803961301676,0.0074272759105256415,0.3116289035734409,0.7899806261584614
2019-08-27,0.033393155906267756,0.03705445070664629,0.007309977881746606,0.30972302459389417,0.7904474391719039
2019-08-28,0.03337619665243713,0.037176813144420666,0.006951285902379428,0.30847281273541427,0.7908070101066518
2019-08-29,0.03359103625601029,0.03723024308885542,0.006596938788618561,0.307980413411205,0.7911063616869779
2019-08-30,0.033886599318251165,0.037402999893881295,0.006587531914410485,0.30750209489047337,0.7907420397800823
2019-09-03,0.0335345640021862,0.03754830252054541,0.006677605667548694,0.3072817414855278,0.7904647381759812
2019-09-04,0.03395097909424959,0.037540414538903076,0.006462849442690151,0.30689565752199066,0.7906963283726711
2019-09-05,0.03448600303692662,0.03737333599224994,0.0059461562354157105,0.3062825547300102,0.7916386393461898
2019-09-06,0.0347436736182961,0.03757311308969813,0.005975962688148812,0.3068411374144989,0.7908267906109411
2019-09-09,0.034631420991654914,0.037805455220002,0.006382846905876741,0.307535646333648,0.789681175992992
2019-09-10,0.0350148964938026,0.038032545172932496,0.006887649111918935,0.30870402589911383,0.7882303525037085
2019-09-11,0.03594825599592527,0.03801426364395873,0.006864491068415149,0.3093638743473764,0.7879751569333138
2019-09-12,0.03610864833542262,0.03813369851321286,0.007171586027966922,0.3100101534424677,0.787090750549667
2019-09-13,0.036161333199253576,0.03826922549106523,0.007616918604459415,0.31107843683737363,0.7859309135748234
2019-09-16,0.036241788458480334,0.038382570978094215,0.008041477690339048,0.31251691170080476,0.7848537247439099
2019-09-17,0.03653235256326479,0.03837160000439941,0.008385383176369615,0.3126245846592982,0.7843120565882189
2019-09-18,0.03640664724113668,0.03840141691789756,0.009045187089879458,0.31301171294076724,0.7834327027463205
2019-09-19,0.03653941498016652,0.03841103089881111,0.009801539466500732,0.3135295486746165,0.7824132764880166
2019-09-20,0.03581861593421407,0.03841261673543831,0.009553912727240044,0.3131395011741736,0.7828184245033566
2019-09-23,0.035929387287851985,0.03839147010662991,0.010199065531808249,0.31287047403751517,0.7822016967296754
2019-09-24,0.03515076205030455,0.03846586411735909,0.009077876175454205,0.31260908479763677,0.7834022181651493
2019-09-25,0.03567312375793962,0.03843719181250893,0.009356138510101492,0.31193075234933715,0.7832421564091037
2019-09-26,0.035406112776506314,0.03846916359239268,0.00948847496348703,0.3117402220866518,0.7829985510596925
2019-09-27,0.03526033419509263,0.03856780930979493,0.010080731825837097,0.3143411398048964,0.7818549351653675
2019-09-30,0.035390563826404,0.038499287351138604,0.010007009207663968,0.313310243731629,0.7821686314519446
2019-10-01,0.034791511771519935,0.03867293241086616,0.009347556118761103,0.3146669004784765,0.7823599833306077
2019-10-02,0.03451646209113059,0.039041150768715,0.010327330549163948,0.31998163135124197,0.779577827410654
2019-10-03,0.03488695595772524,0.03892977652960109,0.01067691702404779,0.3181166112580427,0.7800923374974734
2019-10-04,0.035298942147067074,0.03900225783251494,0.010819133870838516,0.31884178296569693,0.7794074212047355
2019-10-07,0.03495594832511682,0.039046996172314136,0.00987499784417315,0.31792627182646155,0.7801465576504508
2019-10-08,0.03467271486800871,0.03917943990922525,0.010489817551534029,0.31981152361659,0.7789770533736868
2019-10-09,0.035158451523664085,0.038833647251260844,0.011221986149464196,0.31513907402473995,0.7804732008099559
2019-10-10,0.034815947660952654,0.03891390896446607,0.008880207289682227,0.3154956759765022,0.7818356900712696
2019-10-11,0.035973246204427996,0.038425707818364775,0.009006144381083955,0.3151035598467464,0.7831747932874304
2019-10-14,0.0363478600199912,0.038330229046313974,0.00940964062050415,0.3128427939164513,0.7836714881742555
2019-10-15,0.038903538633407106,0.03863673506748716,0.017456429732022858,0.309921580499148,0.7780564126483313
2019-10-16,0.03844424322160907,0.038629836882442786,0.0155793734582626,0.3110989985139214,0.7788145516823232
2019-10-17,0.03905001427169878,0.03879921715434548,0.018676094933062923,0.30707363861367787,0.7770697519942343
2019-10-18,0.038253697743964865,0.03897808777966105,0.01652107795667999,0.3119670570027015,0.7765564809705049
2019-10-21,0.037953311044209424,0.03899633295735929,0.01292720858070285,0.31449164273070135,0.7783209806703834
2019-10-22,0.03698108126371886,0.039230816034719014,0.011366716092301752,0.31793679925348645,0.7778735147501918
2019-10-23,0.03659598090499713,0.03924879756797077,0.01076668402983436,0.31751371915561777,0.7783463175194675
2019-10-24,0.03768904356440114,0.0392030970696871,0.012011094956101382,0.31520561428525445,0.7779110889194615
2019-10-25,0.03737594406679562,0.039215224621308366,0.011314068670453602,0.31579216315921776,0.778135974955649
2019-10-28,0.037272989679750776,0.039239094968963086,0.011242736812431266,0.31686456627934656,0.7777288230598527
2019-10-29,0.0369971594843038,0.039410959662747456,0.012354191280617544,0.3196051515693316,0.7755058639481519
2019-10-30,0.0367354869172727,0.03937352532173543,0.013083358065708595,0.3193686446514966,0.7750089058501872
2019-10-31,0.03624352737264009,0.039563181011962816,0.013997142436298845,0.3212494718118783,0.7733614748000823
2019-11-01,0.036755120407140254,0.03982936105146787,0.013750769495297225,0.32049689019423006,0.7734522830964916
2019-11-04,0.03654711907550253,0.039729855791067206,0.016202413736334968,0.3183292242730154,0.7724308773671869
2019-11-05,0.0362260768003462,0.03986101697948737,0.015808493233753464,0.3192986363528981,0.7721779217553527
2019-11-06,0.03668136391155045,0.03984670459575986,0.015524344616626724,0.3203042692283813,0.771980167307403
2019-11-07,0.03642885845935646,0.03992080791049117,0.016054680109366035,0.3201557389019195,0.7714981993612724
2019-11-08,0.03630916335399077,0.03999095434909947,0.016100984745822444,0.3202507035059564,0.7712977249532789
2019-11-11,0.03576002906302413,0.040079620995138496,0.015787389753024694,0.32073055336350953,0.7713170729917116
2019-11-12,0.03554615815079046,0.04007561889636556,0.015771717059971914,0.3206960483913066,0.7713487210484499
2019-11-13,0.03543261092500177,0.04003847980308331,0.015724423499539564,0.32086182325691515,0.7713745794366573
2019-11-14,0.035569882900961955,0.039959980934288,0.015848046409351987,0.32102557718368074,0.7712956438435411
2019-11-15,0.03619030754549912,0.04028102563901889,0.014583960664383375,0.3193043932281711,0.7722877261890068
2019-11-18,0.03613955890624317,0.04013649647787915,0.014065618357618534,0.31947308162961985,0.772847343357305
2019-11-19,0.0359140066572837,0.039983380572321967,0.013752120472622285,0.31962853584506246,0.7733102103180782
2019-11-20,0.03488218774967394,0.04000249431050911,0.013583877249347176,0.3192606123062239,0.7737581618712316
2019-11-21,0.03469276174116616,0.039810430863275965,0.013195039616047195,0.31846958131151687,0.774653123498719
2019-11-22,0.03474032213765728,0.039588390720169876,0.013000458962503401,0.3173577957054615,0.7754845280539042
2019-11-25,0.03548913955639647,0.039670968926843145,0.012562665887683375,0.315954358069152,0.7760848758205627
2019-11-26,0.0357224684500162,0.03939045013814195,0.012054591991079748,0.3150554941853401,0.7771426470476728
2019-11-27,0.03648190122084948,0.039185480714877464,0.011842496464800461,0.3139820413899834,0.7778244928214763
2019-11-29,0.03582413076689723,0.03910839759712877,0.011572862354424448,0.3133895131879301,0.7784693214076311
2019-12-02,0.035009100927311194,0.039466185694706085,0.011558330845268736,0.3139631306620959,0.7779958059297085
2019-12-03,0.03487173232084008,0.039463810700364046,0.011463742388798173,0.3143117316533662,0.778032686405743
2019-12-04,0.03506284635951583,0.03929507417058093,0.011404724784000205,0.31251183975706925,0.7788044942183272
2019-12-05,0.03511235879586419,0.03912758463750336,0.011379638459687043,0.31052603513655685,0.7795500904716207
2019-12-06,0.03601357511738904,0.03914135041295797,0.011788075183066923,0.31034420463303625,0.7790844581774607
2019-12-09,0.03585603368654191,0.03914918738700599,0.012024398898435299,0.3099223973596172,0.7788604048324843
2019-12-10,0.03586892491771308,0.039097028373120485,0.012089767470789688,0.30934530253382436,0.7789260251187897
2019-12-11,0.03626091024600223,0.03916049633014614,0.012897049450513128,0.30931441680317434,0.7778920912383439
2019-12-12,0.03744739399149032,0.039060871507542345,0.012363583640007184,0.31012244966335273,0.7784202978813342
2019-12-13,0.037405410559671816,0.03910408244484329,0.012580675099683154,0.3105733470100795,0.7777613058010224
2019-12-16,0.039020057217367926,0.03907453962119526,0.013351322464794653,0.31170132049723254,0.7769946096110327
2019-12-17,0.039060302075579485,0.0390021896654639,0.013105797466970083,0.31173904828516436,0.7770460825214619
2019-12-18,0.03916209518873617,0.038895115964907336,0.013344569891406083,0.3111459329107801,0.7770155133003182
2019-12-19,0.0391831383415294,0.03888373442620352,0.011663113227274988,0.3118159739566435,0.7779683706312949
2019-12-20,0.03960854889612237,0.039036855104110826,0.016417091580174303,0.3098202081024084,0.7745452159000731
2019-12-23,0.039584195059812706,0.03873992605531125,0.01585294126093391,0.30896175591518515,0.7756987471033544
2019-12-24,0.039539700010645086,0.03844009510967397,0.015485107676797267,0.308164064817123,0.7766818064231923
2019-12-26,0.04030347119168401,0.038276078654517875,0.015209196865737589,0.3063161475316728,0.7776023577833473
2019-12-27,0.040553967108776325,0.038002753811250733,0.015135695686395376,0.3058100165759084,0.7781201530808245
2019-12-30,0.0394017845850183,0.0381879636140818,0.014804914141749934,0.30468220055010514,0.7786448740434501
2019-12-31,0.03980136933924088,0.03803311279117767,0.01499671574880345,0.3032938443236741,0.7789720161838165
2020-01-02,0.0408792268317481,0.03819542042428145,0.015368172967340464,0.30318123637607447,0.7782560033615262
2020-01-03,0.04011440890433147,0.03834353305861196,0.015555782286346959,0.302817995704161,0.7782578832937067
2020-01-06,0.04052420705405042,0.038368641514719935,0.016094513043126053,0.3025622020113454,0.7775803440646614
2020-01-07,0.04096480361474569,0.038285142473806225,0.01729899315693783,0.3039043297084062,0.7766493145910373
2020-01-08,0.0416063728767988,0.03817317940453817,0.01791113201987994,0.301963189917304,0.7768102690668679
2020-01-09,0.04178975658861032,0.038234833497850146,0.01691954212514535,0.3028899003277837,0.7770053413094539
2020-01-10,0.0409017700243825,0.03823094483965824,0.016705447060663032,0.3028148266121808,0.7772374183809434
2020-01-13,0.04192801887649449,0.03826254357164507,0.01714080115175883,0.30306278987112395,0.7766815859709096
2020-01-14,0.042038519707181095,0.038221714016383065,0.017258926176891443,0.30367633658235144,0.7764169034955781
2020-01-15,0.04224228996627763,0.03807292032689308,0.016968914630916782,0.303286490552519,0.7767843439411232
2020-01-16,0.043358889744673626,0.03815083798313086,0.01703083159763895,0.3019266437505389,0.7769177590071816
2020-01-17,0.04419952709330387,0.03803611608593535,0.017667769548484015,0.30001113253019546,0.777067762946154
2020-01-21,0.04327052645580991,0.038008077337879455,0.016019596678208858,0.3016254150932512,0.7778608639885435
2020-01-22,0.043213938649788085,0.037964465495693885,0.016129001171691672,0.3030502491536988,0.77714683896106
2020-01-23,0.043234642069195625,0.03795606535648343,0.016406237955840928,0.3043880615105032,0.7762620885020338
2020-01-24,0.041156979993846786,0.038473550322825165,0.015136543756593674,0.30363300577725766,0.7771901694425323
2020-01-27,0.04065084519626774,0.03922253984464721,0.016669766285962735,0.3108612678156169,0.77286130906717
2020-01-28,0.04098964258172217,0.03930906278000316,0.017304344797537417,0.3106430076542142,0.7720714788987381
2020-01-29,0.04131229937691087,0.038889084459990134,0.015850820110133983,0.30847324412285737,0.7747354341096618
2020-01-30,0.04218816181543504,0.03846702367375303,0.015290825347097662,0.3060308075242589,0.7767851414879815
2020-01-31,0.04097920757122796,0.03864082975035147,0.014695954560461641,0.3110530699231959,0.7760358139666756
2020-02-03,0.04281195659592128,0.03810430110999471,0.015292700287236637,0.30600340731128134,0.7781553623011336
2020-02-04,0.0424588906868771,0.03812810919422538,0.01389564924611317,0.30777368542754285,0.7786673330642008
2020-02-05,0.042132384506995045,0.03810472759198687,0.014168490234510197,0.3070234077525499,0.778775417295336
2020-02-06,0.04251160898831805,0.03811238155414651,0.013797514541474064,0.30632493855807513,0.7790436957417219
2020-02-07,0.04165987523210761,0.03819427402822316,0.014065492157165753,0.30585148123199396,0.7788791513259076
2020-02-10,0.042194878110725906,0.03822783981262699,0.014181818967385467,0.30578564920135387,0.7785886901494795
2020-02-11,0.04261491124863956,0.03830185771336039,0.01414072583579326,0.30585898897625513,0.7782228814531158
2020-02-12,0.04235381552130966,0.03835993686631931,0.015302680305536786,0.3049123284246161,0.7775122465104436
2020-02-13,0.042045770061864135,0.03861508279748934,0.0157458859569372,0.30585541707241815,0.7762725468964373
2020-02-14,0.041587203604457744,0.03877705809808318,0.017493628504920793,0.30519396011889677,0.7747743888158971
2020-02-18,0.040901166270947795,0.03893893592295466,0.01761906361546649,0.30543564006360174,0.7743507974138983
2020-02-19,0.04105354824853698,0.038988094857982075,0.01748996048082419,0.3050386521283395,0.7744071945569605
2020-02-20,0.04061721380311391,0.039028220367352526,0.017217750790563566,0.30489927587556037,0.7746351926593169
2020-02-21,0.039754329334504186,0.03897785892253781,0.01567276012763153,0.30386361535334194,0.7768546354392388
2020-02-24,0.0391501579406697,0.04068857079788876,0.01970534163781086,0.3304123298213642,0.7645713580008655
2020-02-25,0.03895614956234155,0.04078170801786329,0.01993560560689336,0.3327392628571821,0.7637053590415794
2020-02-26,0.038857988875456335,0.04050061842194353,0.018839072027424148,0.32864793088406113,0.7661967414147837
2020-02-27,0.0386148434263649,0.0405903433219264,0.019426051945984613,0.33470589066142337,0.7641898091963034
2020-02-28,0.03881926174060992,0.04037679403388215,0.01885633754841413,0.33131656101763596,0.7658400262361399
2020-03-02,0.03909220088302903,0.0403696156583917,0.01926919756162566,0.3335742384951653,0.7649399985523501
2020-03-03,0.038880115377182736,0.040355604682894314,0.019460676986495114,0.33358015518141787,0.7648128331408224
2020-03-04,0.03923630936946776,0.040357358662501314,0.020296468830716438,0.33504743744391036,0.7637765796342778
2020-03-05,0.039301400854866976,0.040367703035808195,0.021377625305041656,0.335911126136862,0.76274122671813
2020-03-06,0.0395170386041447,0.04047521910322998,0.021756758848473647,0.3353203339439546,0.7621562863920697
2020-03-09,0.03917308064834347,0.04011999979368493,0.023606914534677205,0.34419252089896685,0.760276609802347
2020-03-10,0.0394010750730196,0.04026448114548365,0.02438334888517542,0.34505910934912964,0.7589421073957217
2020-03-11,0.041176698940047204,0.04045476219854277,0.027417966467707833,0.3473477726551546,0.7559304069391654
2020-03-12,0.04060227892768032,0.040566008819162246,0.028270655218599786,0.3539346633826872,0.7535572607015479
2020-03-13,0.03998990997175303,0.04060526223001205,0.02730511347002388,0.355234240162873,0.7538806134826521
2020-03-16,0.04002055666895572,0.0407080899710375,0.02954990317895453,0.3596172723698201,0.7511592944032259
2020-03-17,0.03944329187849924,0.04065471111566673,0.028168457696401594,0.3581207300426357,0.7526400255308852
2020-03-18,0.03952380036820392,0.040626851453175114,0.028117849619003214,0.3567184720055185,0.752944621026793
2020-03-19,0.038992172204407295,0.040657352955830804,0.027470551390565555,0.3548534625629855,0.7537806038207107
2020-03-20,0.0393124674437246,0.040716072123435844,0.02773557195309122,0.3538879820232828,0.7535630065467354
2020-03-23,0.038936279356396465,0.04081585525080192,0.027618986692596628,0.35298760947155833,0.753572991475534
2020-03-24,0.039057146089756536,0.04063174442249808,0.02760312135108287,0.3538327662232866,0.7538270533474905
2020-03-25,0.039215197977796976,0.04073405834844008,0.02737611708898891,0.35234909743156295,0.7539643072319009
2020-03-26,0.04041534480679255,0.0403183872548505,0.026573750234264278,0.35049902873125166,0.7563246455797437
2020-03-27,0.04044412593804738,0.04043209517372979,0.02684516323361349,0.3515370247653389,0.755426567306668
2020-03-30,0.040441492637290036,0.040622429924012944,0.027249413566969853,0.35346769743576545,0.7539921311338043
2020-03-31,0.03963285496847944,0.040867086441547656,0.027011794433654764,0.3536386651166848,0.7535527244967687
2020-04-01,0.04062957321375326,0.040584569051961526,0.02660598044543905,0.35443372671327394,0.7543882535549309
2020-04-02,0.04130887883110419,0.040708624822781314,0.02661280299399257,0.35419801562304465,0.7539991253971295
2020-04-03,0.040906300994009014,0.040908924832412034,0.026678564523009218,0.3542462501519476,0.753462321563033
2020-04-06,0.04021969937130325,0.04008936330914747,0.025488596292275754,0.35361851931515736,0.7569855573285603
2020-04-07,0.04038190442866569,0.040298618052523785,0.024500833547297866,0.35436254885920204,0.7568410989775611
2020-04-08,0.04027132960366382,0.040108062442623924,0.02478138984106627,0.353855554348205,0.7572936607694406
2020-04-09,0.04002667757314363,0.040307655973911186,0.024261779442840654,0.3551449314748215,0.7567717264331334
2020-04-13,0.03965582423814915,0.040596247903305266,0.023849422986715985,0.35700413189706276,0.7558265863919725
2020-04-14,0.040270270341643696,0.040083245816437935,0.024386522457819165,0.35419297047768716,0.7574954216734829
