,sigma_last
2019-06-13,0.6176302587038082
2019-06-14,0.5820976630022426
2019-06-17,0.5621248612511418
2019-06-18,0.5374573314364719
2019-06-19,0.5194725923518307
2019-06-20,0.5035126784755811
2019-06-21,0.4921142037266119
2019-06-24,0.48606746547772006
2019-06-25,0.4896868723072655
2019-06-26,0.7247131430016382
2019-06-27,0.6784671742743852
2019-06-28,0.6347599657375403
2019-07-01,0.5988011294763247
2019-07-02,0.5694012544785706
2019-07-03,0.5432466623668674
2019-07-05,0.5232814209867389
2019-07-08,0.5183615877293049
2019-07-09,0.5760743688121966
2019-07-10,0.5485006346127018
2019-07-11,0.5256033517856047
2019-07-12,0.5062124380282641
2019-07-15,0.4902922857360126
2019-07-16,0.47657717849414166
2019-07-17,0.510299095288084
2019-07-18,0.6235275029306537
2019-07-19,0.5893322960115328
2019-07-22,0.6659254331267324
2019-07-23,0.6228440867391918
2019-07-24,0.588314868964964
2019-07-25,0.5582325982703582
2019-07-26,0.6171271255676782
2019-07-29,0.5841486318075036
2019-07-30,0.5637953404410824
2019-07-31,0.5611408035735688
2019-08-01,0.8298526520765965
2019-08-02,0.9209862820444842
2019-08-05,0.9596356588702538
2019-08-06,1.9521248291562494
2019-08-07,1.737676689178823
2019-08-08,1.5565421115662157
2019-08-09,1.399805664223394
2019-08-12,1.3188513240551636
2019-08-13,1.3898722945521422
2019-08-14,1.2620954860738502
2019-08-15,2.0569238931388774
2019-08-16,1.8339026338016229
2019-08-19,1.6420354580889829
2019-08-20,1.4711146464315774
2019-08-21,1.39813112307739
2019-08-22,1.2536833149338054
2019-08-23,1.140280522112549
2019-08-26,1.8236706155728883
2019-08-27,1.631330464958854
2019-08-28,1.4744803133207212
2019-08-29,1.325903493997228
2019-08-30,1.197220324678929
2019-09-03,1.0808940314944637
2019-09-04,1.0614803693576573
2019-09-05,0.9689049685833482
2019-09-06,0.8867498178283433
2019-09-09,0.8098016346478726
2019-09-10,0.7431142893233995
2019-09-11,0.6875977391681427
2019-09-12,0.6416350954734418
2019-09-13,0.6002400069993312
2019-09-16,0.5687006113421763
2019-09-17,0.5749387006952379
2019-09-18,0.5447206720137938
2019-09-19,0.519014929715703
2019-09-20,0.5000055954003765
2019-09-23,0.5681608389405183
2019-09-24,0.5412249321752928
2019-09-25,0.7190010253767195
2019-09-26,0.6678362818317191
2019-09-27,0.6429199515693101
2019-09-30,0.682587014468541
2019-10-01,0.6372113151130404
2019-10-02,0.9419552723742795
2019-10-03,1.3580588250408865
2019-10-04,1.2189721486244431
2019-10-07,1.1011263865208072
2019-10-08,1.031638359349964
2019-10-09,1.3062519265396704
2019-10-10,1.172335536712225
2019-10-11,1.0596553360956305
2019-10-14,0.9629798549098769
2019-10-15,0.8800720465938932
2019-10-16,0.8092254349141099
2019-10-17,0.7520873486622454
2019-10-18,0.6905175891796909
2019-10-21,0.6864326653864787
2019-10-22,0.6398400667804187
2019-10-23,0.6393931610830905
2019-10-24,0.5981948676412927
2019-10-25,0.5637349217450883
2019-10-28,0.5361801457223838
2019-10-29,0.5137816826434445
2019-10-30,0.498350345360676
2019-10-31,0.4816152629089701
2019-11-01,0.5085570941237224
2019-11-04,0.5026604961725338
2019-11-05,0.48636877266148454
2019-11-06,0.47982100744394246
2019-11-07,0.4665378098650395
2019-11-08,0.4569860300635884
2019-11-11,0.44951483918276214
2019-11-12,0.4626381814558508
2019-11-13,0.4530344429403644
2019-11-14,0.44499088051471586
2019-11-15,0.44136063411438003
2019-11-18,0.44501118320761074
2019-11-19,0.4390546516780943
2019-11-20,0.4386141502331245
2019-11-21,0.4946549466458974
2019-11-22,0.4911708382919469
2019-11-25,0.4774142845649575
2019-11-26,0.47145927564172424
2019-11-27,0.46063539563520106
2019-11-29,0.4537963707170966
2019-12-02,0.5125071119336911
2019-12-03,0.7132365551008882
2019-12-04,0.7703078716316315
2019-12-05,0.7098828037036379
2019-12-06,0.6575206360489014
2019-12-09,0.6202121343531192
2019-12-10,0.6151631260205576
2019-12-11,0.5833412592789128
2019-12-12,0.5526924084185679
2019-12-13,0.533503000279426
2019-12-16,0.5108660763840961
2019-12-17,0.4973472700999072
2019-12-18,0.48049040294959006
2019-12-19,0.4694969650204101
2019-12-20,0.4607940186956503
2019-12-23,0.45429204783436666
2019-12-24,0.4453540363241226
2019-12-26,0.44012030261793034
2019-12-27,0.4376405163903487
2019-12-30,0.43424576686015054
2019-12-31,0.5539576601328586
2020-01-02,0.5278203671128743
2020-01-03,0.515073939733403
2020-01-06,0.6507276818230147
2020-01-07,0.6083565907892579
2020-01-08,0.5988491073152867
2020-01-09,0.5660136426337699
2020-01-10,0.5417067117820558
2020-01-13,0.548464230010751
2020-01-14,0.5282239597489725
2020-01-15,0.5161514586160028
2020-01-16,0.49598507219547766
2020-01-17,0.49012750387499526
2020-01-21,0.47529410994327914
2020-01-22,0.4932974204877289
2020-01-23,0.475906867329034
2020-01-24,0.46476452682994385
2020-01-27,0.7079297162731899
2020-01-28,1.137638995830929
2020-01-29,1.0237223622655502
2020-01-30,0.9242791634768481
2020-01-31,0.8410535000162214
2020-02-03,1.2894883961930597
2020-02-04,1.157944755168535
2020-02-05,1.053878198381196
2020-02-06,0.9578525299911429
2020-02-07,0.8680528366441946
2020-02-10,0.8565015276284096
2020-02-11,0.7843334781651442
2020-02-12,0.7189340233034056
2020-02-13,0.6666023954615438
2020-02-14,0.6292204373538142
2020-02-18,0.5878112300233945
2020-02-19,0.5852001640330227
2020-02-20,0.5546031914696483
2020-02-21,0.5802403958634152
2020-02-24,0.8473137224212944
2020-02-25,2.1870842019728243
2020-02-26,2.650469460023853
2020-02-27,2.358039743986591
2020-02-28,3.3963149370794343
2020-03-02,3.0308690198202495
2020-03-03,2.7302506987999693
2020-03-04,2.9545168797397623
2020-03-05,2.6612017974159263
2020-03-06,3.1275690648585743
2020-03-09,2.9678138884866443
2020-03-10,5.479400256705588
2020-03-11,4.863036333270433
2020-03-12,5.278840512223588
2020-03-13,7.718732193831016
2020-03-16,6.909388157867214
2020-03-17,9.95438868431633
2020-03-18,8.680165676207952
2020-03-19,8.218572697421521
2020-03-20,7.129798286581539
2020-03-23,6.771588452280096
2020-03-24,6.1794243278748056
2020-03-25,5.559428241170213
2020-03-26,4.858838268951929
2020-03-27,4.3349571593739205
2020-03-30,4.325933816608679
2020-03-31,3.7901114458357767
2020-04-01,3.462927529765634
2020-04-02,4.117406896163191
2020-04-03,3.5932590032570833
2020-04-06,3.3017931815412704
2020-04-07,3.0624202158256484
2020-04-08,2.68175769289276
2020-04-09,2.390168043319735
2020-04-13,2.0889489316416068
2020-04-14,1.9564132573697195
2020-04-15,1.7851954682024953
2020-04-16,2.0940263200698865
2020-04-17,1.8393553274734482
2020-04-20,1.6671097951012437
2020-04-21,1.8650282601873946
2020-04-22,2.548805022360068
2020-04-23,2.2507100416161987
2020-04-24,1.9673898919460904
2020-04-27,1.7364387912686097
2020-04-28,1.5387552195183651
2020-04-29,1.4057663329510197
2020-04-30,1.3075020263811208
2020-05-01,1.3131856062153768
2020-05-04,2.113381840111206
2020-05-05,1.8556731928782526
2020-05-06,1.6376537604365953
2020-05-07,1.5119114788117938
2020-05-08,1.3464985000849483
2020-05-11,1.219049201987756
2020-05-12,1.0892809293934784
2020-05-13,1.6146688092924908
2020-05-14,1.7986535201450207
2020-05-15,1.5912487401922104
2020-05-18,1.411072059557382
2020-05-19,1.3458240886017847
2020-05-20,1.3686162090203626
2020-05-21,1.2398019067439618
2020-05-22,1.2083780482161048
2020-05-26,1.0748193798018273
2020-05-27,0.9812390839937146
2020-05-28,0.908726157406794
2020-05-29,0.8304988666596779
2020-06-01,0.75254974717032
2020-06-02,0.688082176209584
2020-06-03,0.6505052604670216
2020-06-04,0.637668406572208
2020-06-05,0.6612566555403452
2020-06-08,0.8155414622725621
2020-06-09,0.778076531769557
2020-06-10,0.8649805519863774
2020-06-11,0.9596221678950226
2020-06-12,4.057611671695296
2020-06-15,3.484379532631081
2020-06-16,2.9886324723308837
2020-06-17,2.620321453298875
2020-06-18,2.2608486760548354
2020-06-19,1.9390695334137698
2020-06-22,1.7101168544723309
2020-06-23,1.4769735694495967
2020-06-24,1.3048248413729475
2020-06-25,2.0403248111710584
2020-06-26,1.7905725545465347
2020-06-29,2.2252223893009164
2020-06-30,1.963939245041652
2020-07-01,1.751960174055564
2020-07-02,1.513783443131574
2020-07-06,1.311835235835338
2020-07-07,1.2328138876561388
2020-07-08,1.2963494857199682
2020-07-09,1.1470029907892418
2020-07-10,1.0738398466258172
2020-07-13,0.9866849610415562
2020-07-14,1.0779712605334977
2020-07-15,1.0239895826804861
2020-07-16,0.9336778999082499
2020-07-17,0.8580026002018237
2020-07-20,0.7602924697737489
2020-07-21,0.7200871030838157
2020-07-22,0.6436681301021241
2020-07-23,0.6097841240287492
2020-07-24,0.9991789047253805
2020-07-27,0.9772246777923559
2020-07-28,0.8833052453947738
2020-07-29,0.9008141442212025
2020-07-30,0.8780713877727316
2020-07-31,0.8223465902029622
2020-08-03,0.7630059216774007
2020-08-04,0.7115297691695257
2020-08-05,0.6454146764172168
2020-08-06,0.6135769318721332
2020-08-07,0.5882896202226825
2020-08-10,0.5386287020917738
2020-08-11,0.5070130057020142
2020-08-12,0.7203339795131745
2020-08-13,0.7697096128592457
2020-08-14,0.7063329110474921
2020-08-17,0.6374588570448325
2020-08-18,0.5834321764538944
2020-08-19,0.539091438286663
2020-08-20,0.58946480373055
2020-08-21,0.5469207892015359
2020-08-24,0.5160256996019277
2020-08-25,0.5653069245276867
2020-08-26,0.5320649174446891
2020-08-27,0.5781830208365968
2020-08-28,0.5326143648830299
2020-08-31,0.5309176897339216
2020-09-01,0.5254509715159772
2020-09-02,0.5414671658202577
2020-09-03,0.7643474421297554
2020-09-04,2.37692092362806
2020-09-08,2.1011957989812853
2020-09-09,2.5380495318290897
2020-09-10,2.2864350693671764
2020-09-11,2.2577520517423695
2020-09-14,1.9224375067953263
2020-09-15,1.7021898652905527
2020-09-16,1.464111174644159
2020-09-17,1.2958671491045557
2020-09-18,1.2492396555181255
2020-09-21,1.3093029416869435
2020-09-22,1.3605707505442495
2020-09-23,1.2313799112431882
2020-09-24,1.864004631965859
2020-09-25,1.594430091986603
2020-09-28,1.4843744471548181
2020-09-29,1.4042740933074693
2020-09-30,1.2481221228613077
2020-10-01,1.1101776585689007
2020-10-02,0.9721758879918103
2020-10-05,1.0662433665072462
2020-10-06,1.1409066326779087
2020-10-07,1.3540973001700105
2020-10-08,1.3277977550112117
2020-10-09,1.1719552562083637
2020-10-12,1.058476736383585
2020-10-13,1.10052458558327
2020-10-14,1.0458976889412424
2020-10-15,1.0138471254440997
2020-10-16,0.8879696028631167
2020-10-19,0.7802769411703522
2020-10-20,1.2691759446759432
2020-10-21,1.1015053380192132
2020-10-22,0.9678135015992011
2020-10-23,0.8600161337301597
2020-10-26,0.7674786033586429
2020-10-27,1.3743527359738035
2020-10-28,1.2223849202421557
2020-10-29,2.52506616295163
2020-10-30,2.1862636983910364
2020-11-02,2.0249393869112913
2020-11-03,1.7831320797713992
2020-11-04,1.6615847665086736
2020-11-05,1.64407141340033
2020-11-06,1.5809673937334952
2020-11-09,1.3529944071123172
2020-11-10,1.2357471194435765
2020-11-11,1.068512626333774
2020-11-12,0.9638120461343613
2020-11-13,1.0744618188651653
2020-11-16,1.057184820913674
2020-11-17,1.0095339968629615
2020-11-18,0.94146665606371
2020-11-19,1.1259488207719324
2020-11-20,0.9800631264735696
2020-11-23,0.9708410445565248
2020-11-24,0.8691757914522608
2020-11-25,0.9687487168679901
2020-11-27,0.85538136852734
2020-11-30,0.7545005245212516
2020-12-01,0.7449133590071199
2020-12-02,0.7769241430973054
2020-12-03,0.688783936559509
2020-12-04,0.6225926158601084
2020-12-07,0.6447960405380878
2020-12-08,0.6026474364906714
2020-12-09,0.5548655334469991
2020-12-10,0.7368261783530781
2020-12-11,0.6662374390099394
2020-12-14,0.610270875206193
2020-12-15,0.6361578660913515
2020-12-16,0.7417661215116281
2020-12-17,0.6602457201677787
2020-12-18,0.6245932338267264
2020-12-21,0.6217206864391693
2020-12-22,0.6301186389174072
2020-12-23,0.5937277580368961
2020-12-24,0.5402434964704964
2020-12-28,0.5113296896907569
2020-12-29,0.5667762108234985
2020-12-30,0.5491469205814553
2020-12-31,0.506547357200861
2021-01-04,0.5257667634461607
2021-01-05,1.067350570856049
2021-01-06,0.958650869299836
2021-01-07,0.8612350429150091
2021-01-08,0.9323885429134281
2021-01-11,0.8374904771276059
2021-01-12,0.8603194619255699
2021-01-13,0.7564479918039146
2021-01-14,0.674928561806317
2021-01-15,0.664123537581261
2021-01-19,0.7699371936607979
2021-01-20,0.7413044326180139
2021-01-21,0.8336587596952664
2021-01-22,0.733392125771207
2021-01-25,0.6905480240837821
2021-01-26,0.6284749552335387
2021-01-27,0.5933542682997112
2021-01-28,1.6882059534019382
2021-01-29,1.5024188155786673
2021-02-01,1.774336959120345
2021-02-02,1.6353789446627596
2021-02-03,1.4946742550795966
2021-02-04,1.290168073253226
2021-02-05,1.181429770183064
2021-02-08,1.0326048632060487
2021-02-09,0.9353919543260427
2021-02-10,0.8246154403369986
2021-02-11,0.7281951274111889
2021-02-12,0.649829971447431
2021-02-16,0.6054476953637308
2021-02-17,0.5550351072322789
2021-02-18,0.5156977205443947
2021-02-19,0.574128052132416
2021-02-22,0.549293496328749
2021-02-23,0.7250359759698319
2021-02-24,0.6488261915893058
2021-02-25,0.7235679924870236
2021-02-26,1.7129325967337614
2021-03-01,1.5015978497920968
2021-03-02,1.5681071830066824
2021-03-03,1.44233067170188
2021-03-04,1.5014111720244123
2021-03-05,1.5567193209552765
2021-03-08,1.523725842342
2021-03-09,1.354540479479167
2021-03-10,1.2772885002479122
2021-03-11,1.1168476716767604
2021-03-12,1.0357392725316057
2021-03-15,0.8985131008464439
2021-03-16,0.8161376571903807
2021-03-17,0.7281956934897618
2021-03-18,0.6635908082204119
2021-03-19,1.1248052900783412
2021-03-22,0.9746317821551981
2021-03-23,0.886327691594809
2021-03-24,0.9281426399362246
2021-03-25,0.893529840575191
2021-03-26,0.8055105736437165
2021-03-29,0.9521422509622489
2021-03-30,0.8353149720633568
2021-03-31,0.7711021968872918
2021-04-01,0.6947819588811445
2021-04-05,0.7665596851586908
2021-04-06,0.8725205307056656
2021-04-07,0.7716392955253663
2021-04-08,0.6838011660138176
2021-04-09,0.6296460418865097
2021-04-12,0.634152428793022
2021-04-13,0.5757990191029972
2021-04-14,0.5387580980459581
2021-04-15,0.5801318069666622
2021-04-16,0.6727717198479404
2021-04-19,0.6161921837310053
2021-04-20,0.6699326719397999
2021-04-21,0.7579188600138776
2021-04-22,0.7557748593273135
2021-04-23,0.9074815531265774
2021-04-26,0.8918171039462451
2021-04-27,0.7826565709731055
2021-04-28,0.6947334267137584
2021-04-29,0.6288912266028217
2021-04-30,0.6192894320036674
2021-05-03,0.7430561715092456
2021-05-04,0.6657831240705497
2021-05-05,0.7512683626164627
2021-05-06,0.6677154432436864
2021-05-07,0.6700807503037935
2021-05-10,0.6590214136349178
2021-05-11,0.9103478973369715
2021-05-12,0.9921776378815608
2021-05-13,1.642279162083486
2021-05-14,1.4731883351351553
2021-05-17,1.3794094785983428
2021-05-18,1.1971119955740237
2021-05-19,1.1803261186623328
2021-05-20,1.0407812906239104
2021-05-21,0.9825948421010157
2021-05-24,0.8574939348930777
2021-05-25,0.8357426876969831
2021-05-26,0.7539903233030155
2021-05-27,0.6679547488262003
2021-05-28,0.597907915885798
2021-06-01,0.5428655745581337
2021-06-02,0.5056959878903996
2021-06-03,0.47417390456896874
2021-06-04,0.5256228973009133
2021-06-07,0.5884964738010944
2021-06-08,0.5438789427913397
2021-06-09,0.5025776722709037
2021-06-10,0.4958190365049523
2021-06-11,0.49093070518989845
2021-06-14,0.46370460981402295
2021-06-15,0.4426653793766583
2021-06-16,0.4573176444962722
2021-06-17,0.5733302700380669
2021-06-18,0.532741436361971
2021-06-21,0.9910892589219552
2021-06-22,0.9961620470015189
2021-06-23,0.8846278458303366
2021-06-24,0.78352831468387
2021-06-25,0.7165503563071707
2021-06-28,0.6480835206246657
2021-06-29,0.5887591934927434
2021-06-30,0.5387930827834897
2021-07-01,0.5002636064898539
2021-07-02,0.4974338416254118
2021-07-06,0.5256678263480651
2021-07-07,0.518082568455268
2021-07-08,0.49358951448901756
2021-07-09,0.7437018292142333
2021-07-12,0.7605002205496612
2021-07-13,0.6843766209728741
2021-07-14,0.6679970787672431
2021-07-15,0.6028691475335444
2021-07-16,0.6018923049441985
2021-07-19,0.7526845247037434
2021-07-20,1.2389600428610625
2021-07-21,1.1898112830649674
2021-07-22,1.0652885292361938
2021-07-23,0.9297173136872647
2021-07-26,0.8825535203461482
2021-07-27,0.7788476029906477
2021-07-28,0.768937850681923
2021-07-29,0.6854723019134771
2021-07-30,0.6290157399131436
2021-08-02,0.6860364549157173
2021-08-03,0.6365331743572769
2021-08-04,0.6367708699012401
2021-08-05,0.6666063254051868
2021-08-06,0.6300792836972936
2021-08-09,0.5726771846760393
2021-08-10,0.5357024499298948
2021-08-11,0.4970691247379047
2021-08-12,0.4676749843395247
2021-08-13,0.4618400236474772
2021-08-16,0.44108951450520395
2021-08-17,0.43354560397776515
2021-08-18,0.648222445151156
2021-08-19,0.9320291680909442
2021-08-20,0.8144942314699516
2021-08-23,0.7673788416335051
2021-08-24,0.7363655945160087
2021-08-25,0.6571959682330102
2021-08-26,0.5961761795244717
2021-08-27,0.6808223896918212
2021-08-30,0.6759853629719622
2021-08-31,0.6219438443845594
2021-09-01,0.5789795053251161
2021-09-02,0.5304484751676826
2021-09-03,0.49514424689264386
2021-09-07,0.465101859279364
2021-09-08,0.5067561367460959
2021-09-09,0.4866625892864626
2021-09-10,0.567072098269635
2021-09-13,0.7456514500616714
2021-09-14,0.6623074182463332
2021-09-15,0.7233427515257859
2021-09-16,0.7024983326453701
2021-09-17,0.6419169688504351
2021-09-20,0.8574459706393612
2021-09-21,1.3680217210354546
2021-09-22,1.1784270100679024
2021-09-23,1.0668778902136533
2021-09-24,1.0140510249989807
2021-09-27,0.8801312715380754
2021-09-28,0.8052762138504057
2021-09-29,1.5314136612955846
2021-09-30,1.3157276970776945
2021-10-01,1.3934765116991266
2021-10-04,1.2618232757463335
2021-10-05,1.3982392266388801
2021-10-06,1.2540804090167381
2021-10-07,1.0886131405857078
2021-10-08,0.9828998870769763
2021-10-11,0.8709447954242217
2021-10-12,0.9027053946097999
2021-10-13,0.815636691513299
2021-10-14,0.7269234705569111
2021-10-15,0.8759813615403536
2021-10-18,0.8049559020406549
2021-10-19,0.7156707602417424
2021-10-20,0.6808038223333864
2021-10-21,0.6167959340213808
2021-10-22,0.5619297333111656
2021-10-25,0.5256750857802293
2021-10-26,0.5055106202028783
2021-10-27,0.4711057540861872
2021-10-28,0.5789444381104668
2021-10-29,0.6204030427087082
2021-11-01,0.5608876408180411
2021-11-02,0.5132791790213717
2021-11-03,0.4867063265846664
2021-11-04,0.4989769604907804
2021-11-05,0.4798422714341071
2021-11-08,0.4602214624182175
2021-11-09,0.4350170950759197
2021-11-10,0.49625322401741734
2021-11-11,0.7338617234276802
2021-11-12,0.6516525321667116
2021-11-15,0.631114853193602
2021-11-16,0.5701651589556807
2021-11-17,0.5320940078929283
2021-11-18,0.5333330148753054
2021-11-19,0.4998178575251569
2021-11-22,0.48345836979757006
2021-11-23,0.5152003960961358
2021-11-24,0.47705550316966283
2021-11-26,0.46752838674675645
2021-11-29,1.5425943090238527
2021-11-30,1.406971347467543
2021-12-01,1.7364809623945725
2021-12-02,1.685902245782517
2021-12-03,1.5238633759231182
2021-12-06,1.4334321067716544
2021-12-07,1.2988814183211506
2021-12-08,1.3250299302957094
2021-12-09,1.149056732188625
2021-12-10,1.11338926784859
2021-12-13,1.0177830532934304
2021-12-14,1.082320037930982
2021-12-15,1.0736421585664448
2021-12-16,1.0869435445325606
2021-12-17,1.1177707248906124
2021-12-20,1.194438088635534
2021-12-21,1.2888633991947047
2021-12-22,1.2651738926564768
2021-12-23,1.1437666913130111
2021-12-27,1.012828792586894
2021-12-28,0.9967938914871006
2021-12-29,0.8752212675098223
2021-12-30,0.7691109588431901
2021-12-31,0.7208440938762232
2022-01-03,0.6781832446920076
2022-01-04,0.6413303900982441
2022-01-05,0.5989789379376886
2022-01-06,1.3664614468081955
2022-01-07,1.1885757389554603
2022-01-10,1.0768778469409421
2022-01-11,0.9519503687312073
2022-01-12,0.8881996578200695
2022-01-13,0.7914088481427238
2022-01-14,1.1603807250786553
2022-01-18,1.017978771096969
2022-01-19,1.4841251994882616
2022-01-20,1.4375336317978487
2022-01-21,1.4457003999380194
2022-01-24,1.7456140533643931
2022-01-25,1.5090135790427028
2022-01-26,1.5251061396708903
2022-01-27,1.3278239597299488
2022-01-28,1.2188994763911944
2022-01-31,1.3385983439363074
2022-02-01,1.3191532841405398
2022-02-02,1.1664225725378308
2022-02-03,1.0732955462367006
2022-02-04,1.8114646607835692
2022-02-07,1.574446331640533
2022-02-08,1.3915136781761734
2022-02-09,1.2409419008192017
2022-02-10,1.1872994872088216
2022-02-11,1.5531911995358705
2022-02-14,1.8053997801118449
2022-02-15,1.5872698250344086
2022-02-16,1.4724212757120292
2022-02-17,1.2838604244933614
2022-02-18,1.741976571685961
2022-02-22,1.582148296730486
2022-02-23,1.5243540636921586
2022-02-24,1.7622440401978767
2022-02-25,1.6097520314857041
2022-02-28,1.5862245259302459
2022-03-01,1.392128385141734
2022-03-02,1.5605961481766883
2022-03-03,1.4952262534424678
2022-03-04,1.348571114516586
2022-03-07,1.292231210889968
2022-03-08,2.167079686508802
2022-03-09,1.939935716515307
2022-03-10,1.888803568044627
2022-03-11,1.6650059881460564
2022-03-14,1.6657949147490685
2022-03-15,1.5293541326363989
2022-03-16,1.5135759378003064
2022-03-17,1.5171429500487257
2022-03-18,1.3828210881070606
2022-03-21,1.2641858010465954
2022-03-22,1.1125387232080888
2022-03-23,1.0464851380867621
2022-03-24,1.2131128848102652
2022-03-25,1.1622957657760868
2022-03-28,1.0311137110508515
2022-03-29,0.9400210451259122
2022-03-30,0.9235566738888802
2022-03-31,0.923531374384386
2022-04-01,1.286300014410709
2022-04-04,1.130400864009735
2022-04-05,1.0275329865336116
2022-04-06,1.2111947232721347
2022-04-07,1.2328395715305414
2022-04-08,1.0876676062379769
2022-04-11,0.9810986897868124
2022-04-12,1.3715063753552037
2022-04-13,1.2244248873499137
2022-04-14,1.135069631282858
2022-04-18,1.2611793139734873
2022-04-19,1.1094029349976
2022-04-20,1.1101407449960818
2022-04-21,0.9829036734748594
2022-04-22,1.2813549439345688
2022-04-25,2.0585621999753925
2022-04-26,1.8029823103840783
2022-04-27,2.3490442009583887
2022-04-28,2.040442560051595
2022-04-29,1.9628299318586953
2022-05-02,2.8309606381654864
2022-05-03,2.4534175515131698
2022-05-04,2.1361744562967373
2022-05-05,2.1114868533154683
2022-05-06,2.872869113326491
2022-05-09,2.525284609262632
2022-05-10,2.9550691950229617
2022-05-11,2.5694606609628696
2022-05-12,2.457541774493467
2022-05-13,2.1444078781448654
2022-05-16,2.0304546716390344
2022-05-17,1.7873893961150085
2022-05-18,1.7353013103614687
2022-05-19,2.921861831294652
2022-05-20,2.5738417922508665
2022-05-23,2.2475463253647936
2022-05-24,2.055964451753969
2022-05-25,1.8705116516380058
2022-05-26,1.6668872315419248
2022-05-27,1.6055811147842998
2022-05-31,1.6281114812322346
2022-06-01,1.4843387924186213
2022-06-02,1.395410459578238
2022-06-03,1.3721902901963698
2022-06-06,1.5738783007785373
2022-06-07,1.3845329795169812
2022-06-08,1.2557569776962816
2022-06-09,1.3023655885754162
2022-06-10,1.8654957112500878
2022-06-13,2.4390850563807267
2022-06-14,3.199707522692029
2022-06-15,2.795608005348579
2022-06-16,2.488083410889583
2022-06-17,2.9534772249521293
2022-06-21,2.5740496827623978
2022-06-22,2.386174126140556
2022-06-23,2.0830075513252653
2022-06-24,1.8509115537088525
2022-06-27,1.9097416023845724
2022-06-28,1.6858173182019587
2022-06-29,1.9341699396334178
2022-06-30,1.6935720201477404
2022-07-01,1.5864575743068636
2022-07-05,1.4310539025220468
2022-07-06,1.2554074905215953
2022-07-07,1.112851295888935
