,sigma_last
2019-09-17,0.628937037642173
2019-09-18,0.5823580524737495
2019-09-19,0.5357872249463842
2019-09-20,0.5020743701606185
2019-09-23,0.5354691651238037
2019-09-24,0.5029089724516693
2019-09-25,0.6306304962638463
2019-09-26,0.6299572601550542
2019-09-27,0.5974638133666149
2019-09-30,0.6167738746873097
2019-10-01,0.601853890149401
2019-10-02,0.8207180939548167
2019-10-03,1.1433984156786268
2019-10-04,1.0764769472872462
2019-10-07,1.1443827552788233
2019-10-08,1.051353183317023
2019-10-09,1.2098814080779505
2019-10-10,1.1449190960512925
2019-10-11,1.0566583376920582
2019-10-14,1.056101041657114
2019-10-15,0.953020710310254
2019-10-16,0.9539138449415496
2019-10-17,0.866349390344158
2019-10-18,0.7842409287087424
2019-10-21,0.7438772477402565
2019-10-22,0.7325083644805527
2019-10-23,0.697437352246262
2019-10-24,0.64401643636999
2019-10-25,0.5955379178246447
2019-10-28,0.5715884356457106
2019-10-29,0.5718109087940962
2019-10-30,0.5363265475470853
2019-10-31,0.511954188679248
2019-11-01,0.5114611039866297
2019-11-04,0.6283548052501261
2019-11-05,0.5943302382618312
2019-11-06,0.556571333566315
2019-11-07,0.518031266420565
2019-11-08,0.49368862460661445
2019-11-11,0.4722795223862004
2019-11-12,0.4631714404908351
2019-11-13,0.44007259417400535
2019-11-14,0.41869379819739394
2019-11-15,0.4054217501796691
2019-11-18,0.5022014562033815
2019-11-19,0.4712167077679139
2019-11-20,0.450647178733773
2019-11-21,0.4733212105374093
2019-11-22,0.45829228798233984
2019-11-25,0.4416637854478764
2019-11-26,0.5177794784595049
2019-11-27,0.4887988595219429
2019-11-29,0.48566772301526606
2019-12-02,0.5059243542272486
2019-12-03,0.6340240753262636
2019-12-04,0.6703746067960201
2019-12-05,0.6625049767931533
2019-12-06,0.6103911647066662
2019-12-09,0.6745458927402883
2019-12-10,0.6428664027594585
2019-12-11,0.5972792618601367
2019-12-12,0.5623868933462847
2019-12-13,0.6262535770892691
2019-12-16,0.5793479252026706
2019-12-17,0.6069243059186561
2019-12-18,0.5618176048698857
2019-12-19,0.5265793945586049
2019-12-20,0.5204209456979221
2019-12-23,0.5218804623518098
2019-12-24,0.48789401413449945
2019-12-26,0.46124358132658067
2019-12-27,0.47739603656601387
2019-12-30,0.4530897187568551
2019-12-31,0.5178241350004599
2020-01-02,0.4954883151581305
2020-01-03,0.5753415010555305
2020-01-06,0.6360430838522718
2020-01-07,0.5989403111035067
2020-01-08,0.5761959018447541
2020-01-09,0.5652841045826321
2020-01-10,0.5867589538087186
2020-01-13,0.567129341972387
2020-01-14,0.5940206494860168
2020-01-15,0.5585960946555755
2020-01-16,0.5223192522406319
2020-01-17,0.5918516527726144
2020-01-21,0.5658072847591448
2020-01-22,0.5468062680204785
2020-01-23,0.5096900901142075
2020-01-24,0.48132991742331965
2020-01-27,0.6330702537557755
2020-01-28,0.9454123976757914
2020-01-29,0.9440130948827843
2020-01-30,0.8545049867808191
2020-01-31,0.7850148865171184
2020-02-03,1.0914568287000093
2020-02-04,1.025338856084102
2020-02-05,1.116111261944508
2020-02-06,1.1049541454902112
2020-02-07,1.0032962417539486
2020-02-10,0.9470796096449033
2020-02-11,0.9044006349853573
2020-02-12,0.8228741072313005
2020-02-13,0.7884422856793128
2020-02-14,0.7269844107211312
2020-02-18,0.6669742621031464
2020-02-19,0.6346528801232132
2020-02-20,0.6114086277556748
2020-02-21,0.6043809676403757
2020-02-24,0.7583074716695148
2020-02-25,1.7185674958308346
2020-02-26,2.078028624849611
2020-02-27,1.8871883561038871
2020-02-28,2.6654000971216405
2020-03-02,2.426965412199935
2020-03-03,2.956765496418369
2020-03-04,2.9588765415750573
2020-03-05,3.224141458886733
2020-03-06,3.2842322170147202
2020-03-09,3.0560775662654462
2020-03-10,4.594436540214375
2020-03-11,4.640986639763076
2020-03-12,4.758843789720345
2020-03-13,6.3511704562946525
2020-03-16,7.00217053603653
2020-03-17,8.67413230540194
2020-03-18,8.107156677215348
2020-03-19,7.579430821813423
2020-03-20,6.674035519964968
2020-03-23,6.2534860988702645
2020-03-24,5.697591585900738
2020-03-25,6.553790172876641
2020-03-26,5.798524449723221
2020-03-27,5.839755772876779
2020-03-30,5.402394981671966
2020-03-31,4.996562424682394
2020-04-01,4.477010855505084
2020-04-02,4.502476332165298
2020-04-03,4.091259442866282
2020-04-06,3.715217815806281
2020-04-07,4.559259341968787
2020-04-08,4.027005645088814
2020-04-09,3.8732292412198475
2020-04-13,3.473638049084337
2020-04-14,3.1137116656168478
2020-04-15,3.077624441896691
2020-04-16,2.9200288607371028
2020-04-17,2.589770432818347
2020-04-20,2.5847759896399625
2020-04-21,2.4550790800376534
2020-04-22,2.644193167083863
2020-04-23,2.553866411581611
2020-04-24,2.256845393572263
2020-04-27,2.087689621452998
2020-04-28,1.9540759525350067
2020-04-29,1.7628860953105279
2020-04-30,1.968241427239861
2020-05-01,1.8130422985231593
2020-05-04,2.113576586153984
2020-05-05,1.8794619728033644
2020-05-06,1.7112993347997205
2020-05-07,1.561834031269742
2020-05-08,1.475563260747891
2020-05-11,1.5102052654253628
2020-05-12,1.3487511510144965
2020-05-13,1.5658914182520292
2020-05-14,1.6364681053047325
2020-05-15,1.5375687372574731
2020-05-18,1.3780677414830764
2020-05-19,1.86840914626506
2020-05-20,1.742085116039248
2020-05-21,1.7136027430267196
2020-05-22,1.5756884856108568
2020-05-26,1.403685930277911
2020-05-27,1.3600835509353348
2020-05-28,1.3758311725033323
2020-05-29,1.232652932131456
2020-06-01,1.1142093707505516
2020-06-02,1.0053015596255097
2020-06-03,0.9676991029788881
2020-06-04,1.0522941364797684
2020-06-05,0.966824656001813
2020-06-08,1.4519218167977928
2020-06-09,1.394200121813912
2020-06-10,1.3072597153870076
2020-06-11,1.2035559348160194
2020-06-12,3.0413184168343985
2020-06-15,2.755069500477216
2020-06-16,2.4738889112825206
2020-06-17,2.3511193658627945
2020-06-18,2.102635436102156
2020-06-19,1.8721904251520842
2020-06-22,1.6929262965065583
2020-06-23,1.5275517506488492
2020-06-24,1.383548910105591
2020-06-25,1.752271321325906
2020-06-26,1.6302790919993346
2020-06-29,1.8648702340780048
2020-06-30,1.7787440903841851
2020-07-01,1.7198241844694087
2020-07-02,1.5439254302494776
2020-07-06,1.3869852551313684
2020-07-07,1.4176784390512578
2020-07-08,1.3750168670465905
2020-07-09,1.2685400523902308
2020-07-10,1.1714650679297394
2020-07-13,1.1397645280531736
2020-07-14,1.1265492422275725
2020-07-15,1.1643360762983361
2020-07-16,1.109802434554895
2020-07-17,1.0131286037657463
2020-07-20,0.9144746823320927
2020-07-21,0.8933146009755036
2020-07-22,0.8040937412271665
2020-07-23,0.7661315761275139
2020-07-24,0.9271182951974674
2020-07-27,0.8965993309359424
2020-07-28,0.8632904754520985
2020-07-29,0.8504579959711641
2020-07-30,0.9356784698976036
2020-07-31,0.8689817778201866
2020-08-03,0.8454209314002564
2020-08-04,0.8180959163970257
2020-08-05,0.7515376943072948
2020-08-06,0.7294695862730867
2020-08-07,0.7115205979760584
2020-08-10,0.6483225822543489
2020-08-11,0.6030809916296966
2020-08-12,0.687847493578735
2020-08-13,0.8644739510450918
2020-08-14,0.7940396035348544
2020-08-17,0.7234662132171475
2020-08-18,0.6655266110164018
2020-08-19,0.6131742096749563
2020-08-20,0.6122769046091524
2020-08-21,0.5734058060716386
2020-08-24,0.5455438560852293
2020-08-25,0.6529472850384868
2020-08-26,0.6123832453416423
2020-08-27,0.7020278076146992
2020-08-28,0.6444262718829464
2020-08-31,0.6477436337043047
2020-09-01,0.6109138119508973
2020-09-02,0.6383326106220244
2020-09-03,0.8803681429208586
2020-09-04,1.8472303627935054
2020-09-08,1.7075540151358772
2020-09-09,2.0252896772221063
2020-09-10,2.008962855510185
2020-09-11,1.9825044039365598
2020-09-14,1.7685029230407248
2020-09-15,1.6686248711649188
2020-09-16,1.5034849051576196
2020-09-17,1.3673949358963937
2020-09-18,1.2954865218410485
2020-09-21,1.2879459193002323
2020-09-22,1.2880648772062924
2020-09-23,1.2370999044917552
2020-09-24,1.589819614735144
2020-09-25,1.4244537307321135
2020-09-28,1.4475470958395982
2020-09-29,1.4683141012205854
2020-09-30,1.3374085998940688
2020-10-01,1.243060458065934
2020-10-02,1.1301024279695826
2020-10-05,1.125680531301669
2020-10-06,1.275610996559863
2020-10-07,1.3335067843838229
2020-10-08,1.4110870093165317
2020-10-09,1.3028786985393705
2020-10-12,1.2204743043575412
2020-10-13,1.3031903969369412
2020-10-14,1.2122073293061157
2020-10-15,1.1394499149109232
2020-10-16,1.0265439975406188
2020-10-19,0.9269398125728217
2020-10-20,1.1551615999400153
2020-10-21,1.0505952869217932
2020-10-22,0.9539083850574409
2020-10-23,0.8815330247577162
2020-10-26,0.810076057567301
2020-10-27,1.1607373391661133
2020-10-28,1.0581426538385934
2020-10-29,1.9344810940369852
2020-10-30,1.798442596145205
2020-11-02,1.713427517668719
2020-11-03,1.617086807481777
2020-11-04,1.636585419327729
2020-11-05,1.748939388024739
2020-11-06,1.774072432293276
2020-11-09,1.5841802238725688
2020-11-10,1.4987663865688075
2020-11-11,1.3423910126476146
2020-11-12,1.2397627772303963
2020-11-13,1.2195454976824658
2020-11-16,1.2376870517113203
2020-11-17,1.213054339635136
2020-11-18,1.1190155879457988
2020-11-19,1.156164759347721
2020-11-20,1.0477250006936645
2020-11-23,1.0073150669183586
2020-11-24,0.9367670065032645
2020-11-25,1.091646845573698
2020-11-27,0.9894992820727331
2020-11-30,0.8955927614358083
2020-12-01,0.8489100071846973
2020-12-02,0.9009387210764209
2020-12-03,0.8161779891853282
2020-12-04,0.7453801992032286
2020-12-07,0.7680857452534573
2020-12-08,0.7102477510750219
2020-12-09,0.6560560392792957
2020-12-10,0.7240065718577532
2020-12-11,0.6674372524749984
2020-12-14,0.6192529938235298
2020-12-15,0.6194245725862
2020-12-16,0.7869658147519082
2020-12-17,0.7172759718302143
2020-12-18,0.6914667499442351
2020-12-21,0.6638849486807433
2020-12-22,0.6467978566298881
2020-12-23,0.609099439875818
2020-12-24,0.561725639531206
2020-12-28,0.5355548735942934
2020-12-29,0.6106023550557648
2020-12-30,0.5805562211940134
2020-12-31,0.5378270969763
2021-01-04,0.5616162459853847
2021-01-05,0.8823946748468084
2021-01-06,0.8476176208520225
2021-01-07,0.8007576070476655
2021-01-08,0.9611701474354682
2021-01-11,0.8936307125453915
2021-01-12,0.8777664667505186
2021-01-13,0.7951472308198307
2021-01-14,0.7264203219902468
2021-01-15,0.697076977241184
2021-01-19,0.7374494554437039
2021-01-20,0.7482528078888292
2021-01-21,0.8998484233085695
2021-01-22,0.8144201558475904
2021-01-25,0.7616487848852174
2021-01-26,0.7053728282994839
2021-01-27,0.6592536430867653
2021-01-28,1.3566767781352556
2021-01-29,1.2875371166947274
2021-02-01,1.4836656581276835
2021-02-02,1.4968369145167222
2021-02-03,1.4635562595147527
2021-02-04,1.3113613690931465
2021-02-05,1.2598702707318252
2021-02-08,1.1387026547329584
2021-02-09,1.0651293290596704
2021-02-10,0.961452615379671
2021-02-11,0.8653869553259388
2021-02-12,0.7823260556401507
2021-02-16,0.7299751187652097
2021-02-17,0.6664978804992012
2021-02-18,0.6144477457813354
2021-02-19,0.6162441526260073
2021-02-22,0.5833265937651722
2021-02-23,0.6733710531772195
2021-02-24,0.6192284572313979
2021-02-25,0.7463296776489896
2021-02-26,1.3661052905524647
2021-03-01,1.2557590920534065
2021-03-02,1.536113229790552
2021-03-03,1.4339072408495337
2021-03-04,1.4367549156522768
2021-03-05,1.4469864525492429
2021-03-08,1.5493072189681585
2021-03-09,1.4099252267984381
2021-03-10,1.398746867200649
2021-03-11,1.2690375044998188
2021-03-12,1.214266682622733
2021-03-15,1.0816489441570485
2021-03-16,1.0004313360809454
2021-03-17,0.9008757325619098
2021-03-18,0.8238198467097559
2021-03-19,1.0500344966180495
2021-03-22,0.943435293257488
2021-03-23,0.8951834289637732
2021-03-24,0.900137878909048
2021-03-25,0.8642606796024073
2021-03-26,0.8068074231914171
2021-03-29,1.0308438647861262
2021-03-30,0.9292675855552125
2021-03-31,0.8578134212540716
2021-04-01,0.7851999418788518
2021-04-05,0.873116010248862
2021-04-06,1.005988812190985
2021-04-07,0.9080636774154636
2021-04-08,0.8203689893411225
2021-04-09,0.7590567950711835
2021-04-12,0.7577837582945571
2021-04-13,0.6900310761280379
2021-04-14,0.6414208829524828
2021-04-15,0.6349980271178081
2021-04-16,0.7483206373363832
2021-04-19,0.692596129417036
2021-04-20,0.6963523259362878
2021-04-21,0.7298906242120111
2021-04-22,0.7693859593464647
2021-04-23,0.8434103303693347
2021-04-26,0.8907539646845415
2021-04-27,0.8055089849012226
2021-04-28,0.7324578667422236
2021-04-29,0.6719391597927316
2021-04-30,0.6719649279933493
2021-05-03,0.7211606530633999
2021-05-04,0.6634410851861111
2021-05-05,0.7028005771116628
2021-05-06,0.6429849850139545
2021-05-07,0.6772441279701219
2021-05-10,0.6871668086732621
2021-05-11,0.8212765507529018
2021-05-12,0.869430589675493
2021-05-13,1.3138715393459397
2021-05-14,1.2864939901261436
2021-05-17,1.316682814592204
2021-05-18,1.1858718007761309
2021-05-19,1.1492947246078156
2021-05-20,1.044665491007
2021-05-21,1.0380013888018913
2021-05-24,0.9346225092045849
2021-05-25,0.9381803604554345
2021-05-26,0.8554382165081164
2021-05-27,0.7724049651891898
2021-05-28,0.6987793742982187
2021-06-01,0.6352579332369566
2021-06-02,0.5839672836298259
2021-06-03,0.5403805013181991
2021-06-04,0.5490493852605108
2021-06-07,0.6293728195023751
2021-06-08,0.5828038629300727
2021-06-09,0.5384308451143651
2021-06-10,0.516411899331961
2021-06-11,0.5117530661213343
2021-06-14,0.47983519092062815
2021-06-15,0.4533007483178834
2021-06-16,0.4522063431366222
2021-06-17,0.5203005608324758
2021-06-18,0.4917069513569937
2021-06-21,0.8109644306337627
2021-06-22,0.9534786994057131
2021-06-23,0.8781083603411087
2021-06-24,0.796189979403988
2021-06-25,0.7547884545948641
2021-06-28,0.69202222303871
2021-06-29,0.635832014867678
2021-06-30,0.5867639986002929
2021-07-01,0.5456320004828782
2021-07-02,0.5455852443037215
2021-07-06,0.58646631794334
2021-07-07,0.5600560947642865
2021-07-08,0.5338505969540842
2021-07-09,0.6577801514444204
2021-07-12,0.7591813530286681
2021-07-13,0.7032530997674359
2021-07-14,0.6758198691306264
2021-07-15,0.6216856238041141
2021-07-16,0.6049641188919813
2021-07-19,0.6779813226849319
2021-07-20,0.9867307553807568
2021-07-21,1.0979263455887807
2021-07-22,1.0426240211796611
2021-07-23,0.9438340711392931
2021-07-26,0.9501768771166469
2021-07-27,0.8636662691520397
2021-07-28,0.8253620906218185
2021-07-29,0.7527030283801818
2021-07-30,0.7030188771530582
2021-08-02,0.7047828508885468
2021-08-03,0.6576210667162804
2021-08-04,0.6885303787255327
2021-08-05,0.6802862263353813
2021-08-06,0.6643888257613513
2021-08-09,0.6116270106167269
2021-08-10,0.5704928760735499
2021-08-11,0.5279834867283895
2021-08-12,0.4929148403445723
2021-08-13,0.4852014550265292
2021-08-16,0.4564257297168667
2021-08-17,0.44247055214375675
2021-08-18,0.5632066197766924
2021-08-19,0.7525494802795659
2021-08-20,0.6865107844806206
2021-08-23,0.7103681923968997
2021-08-24,0.7353342655021288
2021-08-25,0.6706218782262687
2021-08-26,0.6178769475920298
2021-08-27,0.6506873995381613
2021-08-30,0.6964320450661233
2021-08-31,0.6549311504187793
2021-09-01,0.6107410134150365
2021-09-02,0.5641162814156481
2021-09-03,0.529569826004554
2021-09-07,0.49739708962940765
2021-09-08,0.506719429490074
2021-09-09,0.4852406648844639
2021-09-10,0.5234325899173423
2021-09-13,0.6302322457215338
2021-09-14,0.5825439278345027
2021-09-15,0.6230130408958106
2021-09-16,0.6666391986181538
2021-09-17,0.6231054831787486
2021-09-20,0.7436567728986065
2021-09-21,1.0757197930043756
2021-09-22,0.9688108218952706
2021-09-23,0.957546300717591
2021-09-24,1.0021256852940024
2021-09-27,0.9000858622829129
2021-09-28,0.833354868905049
2021-09-29,1.249262166161031
2021-09-30,1.119145014576284
2021-10-01,1.1696864680159962
2021-10-04,1.1545211196461331
2021-10-05,1.2223280898740567
2021-10-06,1.1794335348130385
2021-10-07,1.066332231566307
2021-10-08,1.014700152828079
2021-10-11,0.9215187689391344
2021-10-12,0.9064427693760758
2021-10-13,0.8305097998672296
2021-10-14,0.760515611845651
2021-10-15,1.0117476103648704
2021-10-18,0.9570671035742089
2021-10-19,0.8684767428069483
2021-10-20,0.8386854578656936
2021-10-21,0.7683150011470061
2021-10-22,0.7030174309009418
2021-10-25,0.6475688218503524
2021-10-26,0.6172282472360816
2021-10-27,0.5701973866609622
2021-10-28,0.5992005973902207
2021-10-29,0.6849828909646039
2021-11-01,0.6269323849215026
2021-11-02,0.5758053870280463
2021-11-03,0.5464537130318023
2021-11-04,0.5654866712207275
2021-11-05,0.542433630445212
2021-11-08,0.5171998628429249
2021-11-09,0.4838506908359143
2021-11-10,0.5025656674630722
2021-11-11,0.6376210827879468
2021-11-12,0.5859478836942139
2021-11-15,0.6106406808620213
2021-11-16,0.5639950398879039
2021-11-17,0.5388544754429855
2021-11-18,0.5285636717714329
2021-11-19,0.5039530553215368
2021-11-22,0.48504649300183983
2021-11-23,0.4964059789607638
2021-11-24,0.46534322921185595
2021-11-26,0.45067414662199984
2021-11-29,1.1911310489659057
2021-11-30,1.212585490133373
2021-12-01,1.4372671026499269
2021-12-02,1.4167340258185634
2021-12-03,1.4017376826775283
2021-12-06,1.326122782267597
2021-12-07,1.2823436635532954
2021-12-08,1.4624626277537798
2021-12-09,1.3053075282073696
2021-12-10,1.2255717934803367
2021-12-13,1.1638719544679061
2021-12-14,1.144226301020916
2021-12-15,1.0986477432432475
2021-12-16,1.2135898570326973
2021-12-17,1.1768792871876739
2021-12-20,1.1786266920646264
2021-12-21,1.2044384681870588
2021-12-22,1.3277510178346013
2021-12-23,1.2574884468300358
2021-12-27,1.1467725244520506
2021-12-28,1.1853018872011418
2021-12-29,1.061017121806107
2021-12-30,0.9484318763577568
2021-12-31,0.8698894110774112
2022-01-03,0.8022240220492711
2022-01-04,0.7657604350618237
2022-01-05,0.7080399499407304
2022-01-06,1.1574753149467825
2022-01-07,1.039895626990633
2022-01-10,0.963717330527822
2022-01-11,0.8747879945439637
2022-01-12,0.8746796083195569
2022-01-13,0.7950062459727862
2022-01-14,1.0154320257785694
2022-01-18,0.9132052942915967
2022-01-19,1.2285893518141293
2022-01-20,1.2086322197020336
2022-01-21,1.220604859035926
2022-01-24,1.4392016521728794
2022-01-25,1.2841987717349805
2022-01-26,1.3015623582027835
2022-01-27,1.1694104455680097
2022-01-28,1.089941246165393
2022-01-31,1.449864413415541
2022-02-01,1.5316210211409875
2022-02-02,1.3913138625836636
2022-02-03,1.3002802002919414
2022-02-04,1.6683179420110177
2022-02-07,1.4977886348793625
2022-02-08,1.3535578347298975
2022-02-09,1.255012842992175
2022-02-10,1.2831109647624428
2022-02-11,1.4570952071720573
2022-02-14,1.602596118066403
2022-02-15,1.4452298991966848
2022-02-16,1.4575924638045867
2022-02-17,1.300297963278654
2022-02-18,1.5599525349953587
2022-02-22,1.4412874541909213
2022-02-23,1.387162322932383
2022-02-24,1.536705102739627
2022-02-25,1.5132686516931522
2022-02-28,1.6685623422394322
2022-03-01,1.493491202902615
2022-03-02,1.5384253028596013
2022-03-03,1.5940949738468047
2022-03-04,1.4489954056029748
2022-03-07,1.358412339008952
2022-03-08,1.8812965791854939
2022-03-09,1.718292520886932
2022-03-10,1.9020980003226986
2022-03-11,1.709466650295584
2022-03-14,1.6558538537754517
2022-03-15,1.5264930722466832
2022-03-16,1.6517020461421212
2022-03-17,1.7676148191099814
2022-03-18,1.6574662719713416
2022-03-21,1.5548060929105494
2022-03-22,1.3875481803424294
2022-03-23,1.3263187855780314
2022-03-24,1.3375094962251397
2022-03-25,1.3418926506884514
2022-03-28,1.2109759854877034
2022-03-29,1.1201922518066765
2022-03-30,1.1290171173666712
2022-03-31,1.0693727085367102
2022-04-01,1.2376545124405838
2022-04-04,1.112108748059466
2022-04-05,1.048948823032589
2022-04-06,1.1365096804586023
2022-04-07,1.1357356790337503
2022-04-08,1.0281562925320085
2022-04-11,0.9408581544899812
2022-04-12,1.1914169100364929
2022-04-13,1.0877721994442227
2022-04-14,1.0815727791209233
2022-04-18,1.148623009335152
2022-04-19,1.0331812977378254
2022-04-20,1.1540502210344339
2022-04-21,1.039141432400161
2022-04-22,1.1882105663743048
2022-04-25,1.7054993006841552
2022-04-26,1.5407718500599288
2022-04-27,1.931674641443909
2022-04-28,1.7276233319215062
2022-04-29,1.883074786279642
2022-05-02,2.424561214772558
2022-05-03,2.167774061617345
2022-05-04,1.9392182828327638
2022-05-05,2.1673297161196605
2022-05-06,2.5852043909829128
2022-05-09,2.3212731833034255
2022-05-10,2.5817631927710454
2022-05-11,2.2977743380952744
2022-05-12,2.2013852456397967
2022-05-13,1.9624877188543244
2022-05-16,2.032630568326878
2022-05-17,1.8218816029254972
2022-05-18,1.848959237790427
2022-05-19,2.542821496042723
2022-05-20,2.288688446364203
2022-05-23,2.0430264273489587
2022-05-24,1.987530944792537
2022-05-25,1.8231839714829947
2022-05-26,1.6736646318474446
2022-05-27,1.7214849596294055
2022-05-31,1.8724340455244461
2022-06-01,1.7052566403012739
2022-06-02,1.5748592596122746
2022-06-03,1.6139673884029313
2022-06-06,1.6508241315671184
2022-06-07,1.4781973434091187
2022-06-08,1.3779077227344647
2022-06-09,1.352098045663184
2022-06-10,1.6701594096587595
2022-06-13,2.0505322694476042
2022-06-14,2.6068974739019506
2022-06-15,2.3329478042918947
2022-06-16,2.1690669282926196
2022-06-17,2.4867122953512055
2022-06-21,2.215832771683018
2022-06-22,2.242015812566515
2022-06-23,2.0015659569944395
2022-06-24,1.827816867109108
2022-06-27,2.103831721752081
2022-06-28,1.885219817627851
2022-06-29,1.949101114056655
2022-06-30,1.7449454102480395
2022-07-01,1.626922093504035
2022-07-05,1.5155396319538785
2022-07-06,1.3525072445358188
2022-07-07,1.2174204787790452
2022-07-08,1.263997526662967
