,mu,omega,alpha[1],beta[1],nu
2019-02-28,0.07208461828334482,0.02359886440499705,0.2047660626478887,0.7850878356701024,4.768891253349075
2019-03-01,0.07257356052402847,0.023566800114482964,0.2036126591545707,0.7857549925883616,4.795053090867338
2019-03-04,0.07190728162958791,0.023587749804034205,0.20380909135557687,0.7851092304128208,4.825570028806707
2019-03-05,0.07200903393044555,0.02349630107599859,0.20365493252533062,0.7856302826758623,4.791559511857762
2019-03-06,0.07035266463304668,0.024280320257931108,0.20752513432051875,0.7825876648019954,4.756115081005953
2019-03-07,0.07010509141786177,0.02429379781847998,0.2069656330569446,0.782638517051876,4.801503877123967
2019-03-08,0.06969097171612493,0.02397619510565386,0.20524191008080117,0.7839973060649972,4.820941996505336
2019-03-11,0.07097972107243099,0.024237899907189237,0.20716112439940845,0.7823981825650222,4.843834124323154
2019-03-12,0.07128623878388173,0.024017088263260936,0.2056251652173619,0.7834430758866634,4.856131429700015
2019-03-13,0.07205203595199568,0.02401532496187358,0.20564561904663958,0.7833314374554662,4.8587531716862085
2019-03-14,0.0720617957001928,0.02399457182450704,0.20533509872793312,0.7831220881116278,4.869079348986611
2019-03-15,0.07302425159994375,0.02412514905639212,0.20592316454654108,0.7825477294428055,4.868802301620947
2019-03-18,0.07358562945205949,0.02410595386519992,0.20595396726008913,0.7823442718356844,4.865775312368767
2019-03-19,0.07307353904630906,0.024183852359042073,0.20653235369965256,0.7819697792785035,4.836485460524201
2019-03-20,0.07217972060369167,0.024184254865198342,0.20662772546736444,0.7819910741059852,4.8223771223201
2019-03-21,0.07328118990272348,0.02418712372596121,0.2056994890944267,0.7831886256085367,4.81891788260879
2019-03-22,0.07202080808629302,0.0245737702495611,0.20962204771853107,0.7813844106747005,4.75668058361304
2019-03-25,0.07215274064603797,0.024296161071381234,0.20727056017232584,0.783410984434902,4.74523491293367
2019-03-26,0.07276347913321145,0.024234053886135976,0.2067725474476959,0.7838402712572768,4.7396736069936996
2019-03-27,0.07222637613700321,0.02412605706697127,0.20594703439889986,0.7843907149905833,4.742965758695319
2019-03-28,0.07279974094440525,0.0241864471773009,0.2058048850272778,0.7845522504338622,4.71558289660228
2019-03-29,0.07325157456442227,0.024070412969487046,0.20516529628829294,0.7848192490618463,4.736345273210083
2019-04-01,0.07343290268367611,0.02389598598090522,0.20485589963162829,0.7852570392433303,4.762399553455473
2019-04-02,0.07306519022578335,0.023899747921980255,0.20421456920872313,0.7857483274237572,4.736241990618054
2019-04-03,0.0729067454008838,0.023947415871420664,0.20402145746785638,0.7856997629323355,4.7199177352076145
2019-04-04,0.07306839526253346,0.024054554134240676,0.20437766136757293,0.7846166551218678,4.737472372527787
2019-04-05,0.07366922461478334,0.02422106686627865,0.20515337739123243,0.7830911288716894,4.766919635295685
2019-04-08,0.07414894991313707,0.024283710786162597,0.205414363586289,0.7830525054712045,4.729680705024491
2019-04-09,0.07374160669732484,0.024054827646579274,0.2033371858345684,0.785387832672723,4.7137133639422055
2019-04-10,0.07393646591600729,0.02421340499850027,0.20431571980340557,0.7838358111728412,4.732906795031477
2019-04-11,0.07346688024688085,0.024099141639811028,0.20371521493349326,0.7847999102248049,4.686864054923463
2019-04-12,0.07527409432186632,0.023446389840016246,0.20036850384779642,0.7879531567250846,4.783765531281504
2019-04-15,0.07612660248354988,0.023361226589051515,0.1999605126471824,0.788561415048226,4.764594020034143
2019-04-16,0.07564795004998526,0.02328928700363044,0.2001670079041697,0.7888584710267026,4.726826451451897
2019-04-17,0.0745717501088536,0.023188169668920282,0.19990538351893933,0.7894784329889146,4.702517846436617
2019-04-18,0.07412747324941492,0.0234241211506247,0.20224709444784036,0.7880086591123637,4.662916989392188
2019-04-22,0.07399104281099042,0.02331643669806471,0.20333139281601723,0.7872034262801648,4.666287918843832
2019-04-23,0.07428515567723597,0.02354153636525653,0.20071297008573682,0.7888321566143603,4.679657989463191
2019-04-24,0.07336564420358917,0.023421901529767104,0.20042083181851258,0.7892708912126718,4.672651738016767
2019-04-25,0.0736778327570361,0.02323602186988609,0.2003549030391969,0.7895913551298065,4.665295131883418
2019-04-26,0.0742082846038454,0.02323496473474226,0.20065656286104142,0.7888710473664438,4.699139061681525
2019-04-29,0.07561990361246683,0.023339556291225312,0.20256860477194646,0.7879429248154308,4.657292086424515
2019-04-30,0.07520531946197755,0.02314336786564945,0.20284416621287568,0.788116959595315,4.646270461547714
2019-05-01,0.07345093344011708,0.023594929963498802,0.20172110701284096,0.7885274847633091,4.6417694259556805
2019-05-02,0.07264269909082634,0.023389222291629246,0.20081281245249433,0.789336755289746,4.649282611734563
2019-05-03,0.0738637794056348,0.023694932692678992,0.20164332460989673,0.7878089668410109,4.697042528861861
2019-05-06,0.07370532757524537,0.02362822636238735,0.20165841429820064,0.7875030613945115,4.724728747657704
2019-05-07,0.07324077484232894,0.024255742077865846,0.20652595874224966,0.7837441941095055,4.712467571607435
2019-05-08,0.07388558442528227,0.02427059915671925,0.20530000997682724,0.7849569588455811,4.681622582571609
2019-05-09,0.07289932003598379,0.024182919586301886,0.20437861697015539,0.7859833686319599,4.656018382033649
2019-05-10,0.07328995322502531,0.0240489626011732,0.20366191432517206,0.7863449783231613,4.667387748875726
2019-05-13,0.07305816459679396,0.02417982467267261,0.20796701888474023,0.7848358115199203,4.6147288622299945
2019-05-14,0.07235673672293193,0.02419046203244734,0.20687228221072773,0.785988866785398,4.587553544238058
2019-05-15,0.07255584128874208,0.024063977419992773,0.20610665950351104,0.7862136119530223,4.607301499674808
2019-05-16,0.0733264159600053,0.02395467410801942,0.20550811142633316,0.7868856025630335,4.598759013827318
2019-05-17,0.07446658013463012,0.0240137586515285,0.20497545991502739,0.7872140991210772,4.604124499099643
2019-05-20,0.07365877468654872,0.02395062120807766,0.2048746815021316,0.7872691905873531,4.609427160947109
2019-05-21,0.07352270675201612,0.023880791876337158,0.20489794162820574,0.7872177706561947,4.618204846934446
2019-05-22,0.07450431885922222,0.023815245445834177,0.20391530681987405,0.7882353964350838,4.5961597418604265
2019-05-23,0.07362407423825934,0.02354472259546789,0.20344756908168218,0.7897602051808353,4.59066118914349
2019-05-24,0.07305722200421051,0.02364163926854175,0.20312691591299928,0.7895886519943587,4.587016156472398
2019-05-28,0.07200581033674211,0.023546770321140588,0.2029370928342202,0.7900328974631607,4.589747222914593
2019-05-29,0.07074148087592418,0.023548506227923517,0.2031325626134341,0.7903464587798668,4.570281245851389
2019-05-30,0.07107122762707493,0.02373965037109361,0.20317666498600856,0.7897535919376832,4.568395066523474
2019-05-31,0.06983651738263072,0.023561494180623158,0.20332104584443556,0.7910182276461165,4.545812392908463
2019-06-03,0.06918967913057553,0.023632584935410213,0.2023069727984677,0.7912851191997647,4.553869340151755
2019-06-04,0.06999234080322361,0.023502966189812464,0.20376583145452978,0.791174992141968,4.561651472882921
2019-06-05,0.07037585530698078,0.023466210346574763,0.2032201154876811,0.7912278265461934,4.581296405660633
2019-06-06,0.07027631105973443,0.023442667808072,0.2027464279881244,0.7912437172611897,4.593700937533492
2019-06-07,0.06974153953702188,0.02347788671512885,0.20317993138036589,0.7912577691522225,4.579251829628948
2019-06-10,0.06917040556752711,0.023566162560971653,0.20291444564628902,0.7914500090396631,4.558546477728911
2019-06-11,0.06925153410266377,0.023662360015369015,0.20281861254782418,0.7908933699295295,4.569172987902297
2019-06-12,0.06941491703212868,0.023810149103995523,0.20351375274152533,0.789704618120234,4.580407719822711
2019-06-13,0.07030183902815221,0.023953721152610026,0.20420638996836557,0.7889510448118078,4.568447841138201
2019-06-14,0.07143430124326294,0.024302761967587613,0.20621402910772443,0.7875340329313225,4.527239097734245
2019-06-17,0.07097900913435586,0.024618952090670596,0.20774583860973042,0.7857338213240701,4.520479212540595
2019-06-18,0.07139748571666936,0.02416760297800849,0.20495150992273997,0.7882874822989867,4.558911587769473
2019-06-19,0.07141582095719942,0.02427378497066604,0.2056054027268879,0.7872981680351573,4.566570573546403
2019-06-20,0.07089564830990522,0.02424989074210461,0.2055755575348211,0.7881712231650339,4.545906821569316
2019-06-21,0.07075961790134808,0.024234698557541543,0.2051804648737025,0.788083296701096,4.556541164080389
2019-06-24,0.07047807937697605,0.024236854265349262,0.20535469262404743,0.7876052356227351,4.5659414686243975
2019-06-25,0.06983785598337666,0.02404025987435521,0.20423022980763167,0.7887713844374075,4.591991000542553
2019-06-26,0.07047502684184474,0.024161645617153293,0.20485716565179574,0.7885696138056421,4.557388332384163
2019-06-27,0.0700804566551484,0.024166509272331983,0.20486491588371822,0.7887078693008744,4.54116724459409
2019-06-28,0.07086008725985249,0.02405368568341074,0.20425400063303703,0.7889988647321694,4.562246729009722
2019-07-01,0.07126054685476674,0.023927356378774915,0.20360456715201689,0.78933629813589,4.593030247893221
2019-07-02,0.07166427656447726,0.02381670222072625,0.20339559533435494,0.7893569085905399,4.599219681956786
2019-07-03,0.07158246231536018,0.023850040462709183,0.20337620821302446,0.7895334281590358,4.597719828163536
2019-07-05,0.071437103855022,0.023721004773056106,0.20310837485234234,0.789612598451805,4.60542731549489
2019-07-08,0.07038351586153004,0.023682410523297833,0.2028824002244564,0.7898642661645733,4.605874741656994
2019-07-09,0.07087872364313029,0.023610459728595063,0.20300120579405892,0.7899410617851896,4.587020963008497
2019-07-10,0.07203678412098004,0.023719708700389187,0.20376342359496674,0.7895159142390255,4.568626555349715
2019-07-11,0.07191836303510782,0.023618895713066697,0.2039912996538133,0.7895192854424403,4.557065629155371
2019-07-12,0.07298437083801734,0.0235842987309247,0.2039519672516231,0.789558144170558,4.559543975306582
2019-07-15,0.07292415130127199,0.02340743319080524,0.20425497536718948,0.7892724627461967,4.5686516348049935
2019-07-16,0.0718825762092128,0.023364398243729396,0.20381388731983938,0.7894596120686026,4.579788552522919
2019-07-17,0.07133045455096312,0.023552879332840945,0.20318708801762148,0.7892304291223964,4.614809559299437
2019-07-18,0.07148486945303922,0.023501025303172003,0.2033345595203165,0.7888873580244934,4.625105913719132
2019-07-19,0.07149768435334135,0.023746081031318103,0.2038197986023238,0.7885898022075294,4.615713894212011
2019-07-22,0.07079884600607403,0.023790250532063843,0.2046691209001937,0.7886587755442207,4.567291901166319
2019-07-23,0.0719479411979699,0.02383633093257074,0.20448269537839792,0.7883967137432634,4.596311827295553
2019-07-24,0.07202550390803142,0.02374114343263872,0.20410654545550114,0.7887306581310737,4.600777977238533
2019-07-25,0.07144351160514002,0.02369880612624739,0.20363731217920356,0.7885707906995532,4.643418042797683
2019-07-26,0.07237974153112615,0.023764212258190413,0.2039305647879666,0.7875863039462309,4.695439600366354
2019-07-29,0.072522895281524,0.023641177554800177,0.2034574323363025,0.7880967847165421,4.6852545364033995
2019-07-30,0.07230955667962842,0.023619829967014533,0.203724920398285,0.787230806430629,4.723546807918115
2019-07-31,0.07203123304495411,0.023990668561274617,0.2047738671108873,0.7861447534707082,4.732358040105097
2019-08-01,0.07191793584661796,0.024435365092624402,0.207956427362753,0.7823851422548118,4.794972221972093
2019-08-02,0.07239370450501582,0.0238631267313044,0.2058141072614701,0.7847992844517134,4.874332054555792
2019-08-05,0.07297030878138355,0.024491253943906582,0.21384305943073664,0.7804846997499605,4.765747997629509
2019-08-06,0.07265099964696832,0.024411847926283575,0.21328718638364486,0.7810915140001071,4.755561520659575
2019-08-07,0.07325702204900272,0.024169184444249616,0.21040120274635735,0.7839438149310622,4.720768693873863
2019-08-08,0.07378708228318948,0.02427245849678565,0.21296805362054225,0.7816723978493737,4.759753886651272
2019-08-09,0.0741676974661255,0.024186266630320433,0.2117970935935394,0.782758657154075,4.739919627037682
2019-08-12,0.07349276257011349,0.023966627927580766,0.21151125507751103,0.7838633464063057,4.735670735965968
2019-08-13,0.07344992050061283,0.023972689500656213,0.21237829747528186,0.7831010057181114,4.757396768044417
2019-08-14,0.07340716940491744,0.02391813353609187,0.21605520783156745,0.7815284069348529,4.750297220206371
2019-08-15,0.07261395905266342,0.02382561330095406,0.2142694966617341,0.7832645837903921,4.713853968500807
2019-08-16,0.0722444376861634,0.023890558818923758,0.21469722480527198,0.7828491358334397,4.716800686585617
2019-08-19,0.07241903822860701,0.024090180783627676,0.21546029442776782,0.7816608494453583,4.73361722181704
2019-08-20,0.07143389417582584,0.024018207065434092,0.21553529044048111,0.7822999832491532,4.7028846115312515
2019-08-21,0.07083265333954497,0.024187818677668227,0.21565950375866771,0.7821304278201359,4.684483649747736
2019-08-22,0.07046555315439135,0.02455195145725045,0.21571827542247154,0.7812743221504057,4.676295463802948
2019-08-23,0.06965090397553261,0.02377652175592547,0.21416460702856846,0.7850180996786881,4.655248348349806
2019-08-26,0.07021898785689955,0.023839965188029503,0.21354435822669918,0.785247561826388,4.658153842563848
2019-08-27,0.06947714162698532,0.023931022456133978,0.21268580532955245,0.7858596371146442,4.635179911869498
2019-08-28,0.06966195690439307,0.023964552543770837,0.21144132203454444,0.7863363069212836,4.643871733671456
2019-08-29,0.07017179520693669,0.023749948116137086,0.21030806713667682,0.7872436937294917,4.668578817076053
2019-08-30,0.07052242518904753,0.023865088018173164,0.2097603760945618,0.7872084445636098,4.662679028581839
2019-09-03,0.07005428527790161,0.023783331593552982,0.20909555200274527,0.7876357532761092,4.670159665827608
2019-09-04,0.07064655102102026,0.02352653480576482,0.20808849906483987,0.7885391813448579,4.693233203559402
2019-09-05,0.07121910209601424,0.023205983687335265,0.20720021282515869,0.789580432026207,4.717545815387054
2019-09-06,0.07152204446575104,0.02331993635424388,0.20706170493954718,0.7892318774189444,4.711453014508825
2019-09-09,0.07127451758070302,0.023519429582043474,0.2075462763291805,0.7884467765768443,4.695804381820639
2019-09-10,0.07166038916830561,0.02378245548750787,0.20854507226242486,0.7870995386115773,4.685314865902946
2019-09-11,0.07252944025851846,0.023743885868405156,0.20861365047740713,0.787324708295043,4.6760454911289795
2019-09-12,0.07260467516358038,0.023861168815664163,0.20901947765760984,0.7865468910808785,4.67534238465367
2019-09-13,0.0726261140219815,0.024016577568097434,0.20980831957509424,0.78532619338716,4.679037641594374
2019-09-16,0.0726144481706649,0.024070163287591356,0.2102337303176949,0.7849636466583506,4.668560493658074
2019-09-17,0.07292960734271567,0.024145576835038804,0.21084672034442484,0.7839591829366496,4.676002544425288
2019-09-18,0.07260132077901718,0.024358009246598516,0.21268682455077445,0.7823087883662749,4.654904971446541
2019-09-19,0.07257243660914472,0.024451278415796317,0.21403190019085874,0.7807283264473881,4.661679579248426
2019-09-20,0.0716413479406789,0.024175118965923025,0.2111176255247349,0.7829554539407402,4.684508742774719
2019-09-23,0.07156846588862155,0.024220017758783075,0.2120062334935717,0.7818159346135277,4.688928680740973
2019-09-24,0.07113187456698378,0.024119768421601812,0.20868333584573884,0.7846997811933542,4.687891586215146
2019-09-25,0.07194425459503984,0.024165532394193175,0.2085059710749497,0.7844288069213589,4.70337071854182
2019-09-26,0.07135733298560244,0.024152598932253428,0.20816695964826334,0.7844786072224667,4.700028169828066
2019-09-27,0.07114440422928342,0.024395886766364495,0.20960362294756965,0.7834814254400877,4.6867131616456215
2019-09-30,0.07135633424213132,0.024365499176114233,0.2092178388664827,0.7836793905657067,4.687016050354802
2019-10-01,0.07106948595520958,0.024605393633497036,0.20970172374127755,0.7831472332849435,4.702695896714956
2019-10-02,0.07121750866294992,0.025163081859745237,0.21452006472005805,0.77924055445067,4.709626508474821
2019-10-03,0.07169517434028591,0.02521986816658922,0.2144483766464522,0.7794475631435794,4.686902274538005
2019-10-04,0.07228098800864788,0.02537506083303494,0.2158473154710926,0.7776236369866357,4.731596717302883
2019-10-07,0.0718118225151355,0.02535661168451213,0.21460995615793846,0.7784689092772684,4.714477927221644
2019-10-08,0.07166248856498607,0.02554666700202031,0.21678783139829708,0.7763153175446289,4.752635553852937
2019-10-09,0.07207483726864261,0.02545714496555007,0.21565500441686794,0.7773301970592402,4.739270575691219
2019-10-10,0.07186583541607634,0.02529472648452635,0.21382467422411303,0.7791209949843297,4.711077646337809
2019-10-11,0.07247868359182945,0.02499648172686135,0.213145454816738,0.7802347644861352,4.7308756101839835
2019-10-14,0.07263933769192649,0.024988613348680938,0.21186451422577574,0.7813385830402195,4.695466663069332
2019-10-15,0.0735102562862016,0.024982304360182693,0.2125561400296932,0.7813328297846384,4.691046533939266
2019-10-16,0.07340521249287764,0.02512558468224283,0.21260739493342382,0.7804311467496994,4.706439951130129
2019-10-17,0.07389935423122924,0.025305308799099747,0.21285479063614426,0.7799983825528505,4.680137345924001
2019-10-18,0.07360720275111708,0.02556355597593193,0.2139292935189187,0.7781233053601914,4.706263574582753
2019-10-21,0.07372697654575074,0.025315761678412072,0.21238161618666826,0.7798673747841723,4.692369409699236
2019-10-22,0.0730537219198097,0.02533460923581338,0.21209901069955572,0.7800472426430556,4.676310269700189
2019-10-23,0.07305272994243042,0.02459918226556085,0.20907504650461511,0.7834853013450698,4.694771876203377
2019-10-24,0.07370114306038818,0.024693991615535173,0.209685794206908,0.7830198643852312,4.665969443193034
2019-10-25,0.07372694913633245,0.02442933571811146,0.20855522620216185,0.7846451992506097,4.645662354779526
2019-10-28,0.07375310257379553,0.02434469176592325,0.20800632918315035,0.7853387578043638,4.637528960463296
2019-10-29,0.07382176848916934,0.02465309178413505,0.2103672525855249,0.7827519169260921,4.644754211665795
2019-10-30,0.07369751650809049,0.02419210982835744,0.20916717023231024,0.7849798697611895,4.615878584491469
2019-10-31,0.07328734521653543,0.024398867976190407,0.21029076928621562,0.7835251415878838,4.631373084639869
2019-11-01,0.07339757233366477,0.02440701398647699,0.2083630397173796,0.7853598583490283,4.6289881917366325
2019-11-04,0.07287686718702512,0.02364874809631808,0.20753302767252416,0.7882199155417348,4.593531659431286
2019-11-05,0.07279198159821419,0.023889033987866962,0.20806827019283836,0.787268894216435,4.592341886934774
2019-11-06,0.07332681621006203,0.024030782655704297,0.20894011559448294,0.7866087210104656,4.570714744085643
2019-11-07,0.07287969337309366,0.02408841825821,0.20995998524598258,0.7863295896590091,4.539271731235975
2019-11-08,0.07271033247392449,0.024182712937394824,0.210279488929587,0.7860554254755592,4.528414002913672
2019-11-11,0.07221537301485255,0.024255862857138467,0.2096690698563621,0.7861043284575705,4.539788338614623
2019-11-12,0.07202154441029723,0.02416050952961783,0.2098168690945652,0.7862133007289889,4.530227406615294
2019-11-13,0.07203810496556555,0.02397148321916566,0.20993453440533089,0.7863558463309328,4.528245909288025
2019-11-14,0.07221830328628939,0.023706922352783273,0.21036758110073042,0.7864925737608466,4.522545742270278
2019-11-15,0.07303831028149618,0.02421527962185487,0.20722141919562712,0.7875334470486007,4.553944691343841
2019-11-18,0.07301592875366213,0.023804518354751284,0.2059885713569241,0.7890428147139787,4.548109814913939
2019-11-19,0.07265692600678349,0.023424413659397444,0.2051143324992732,0.7902246000258852,4.545169913110034
2019-11-20,0.07132960589936362,0.02347070398944162,0.20437518877246819,0.7906954110340019,4.549301765441648
2019-11-21,0.07092735563950989,0.02310783432109352,0.2032164224359681,0.7920192974222147,4.551257093626911
2019-11-22,0.07099918451648668,0.022658073895335924,0.202149510202749,0.7933876590086733,4.552990795298092
2019-11-25,0.07168404698439838,0.023082282151294545,0.20129987398679064,0.7931228532335676,4.574593091177787
2019-11-26,0.0718841088727191,0.022609655864794714,0.19961641188915794,0.7949425169839042,4.576642022014541
2019-11-27,0.07270195612774706,0.02239759062421253,0.19854882254289075,0.7956502424074849,4.599424102675258
2019-11-29,0.07185469025771085,0.022372607338924915,0.1976542443660886,0.7959291327798045,4.626413047262255
2019-12-02,0.07126940423971537,0.02290169328887939,0.19829187244925903,0.7944986142012035,4.64966694115378
2019-12-03,0.07113814516830555,0.02310239071551465,0.19929361087129055,0.7934739310851587,4.657162226216109
2019-12-04,0.07142583943810413,0.023004859780501402,0.1986379401596986,0.7938301739700551,4.675105387814642
2019-12-05,0.07134536754075682,0.022631364091193165,0.19640378519169838,0.7956155752500625,4.687158142950591
2019-12-06,0.0723219396948152,0.02278564960708026,0.19655795081362049,0.7946524482377381,4.739769641145155
2019-12-09,0.07204040168141483,0.02271173934234038,0.19572170868502592,0.7947667799003799,4.768273870905103
2019-12-10,0.07201633091300746,0.022627617694586218,0.19497381957534524,0.7952849343015177,4.758158466836815
2019-12-11,0.07240637525343177,0.02269109298875757,0.19511410292537312,0.7944546746269933,4.780646585115275
2019-12-12,0.07337465969917638,0.02285252579100345,0.19516797470534208,0.794509896337092,4.774405327766726
2019-12-13,0.07332038739745203,0.022840820277091774,0.19488341978119061,0.7942883161988118,4.781252947879729
2019-12-16,0.07419060300714243,0.022948290311641542,0.19500505416884137,0.7942801781493302,4.773903611602625
2019-12-17,0.07443092048544253,0.0229022235643072,0.1946883393069543,0.7943797779816314,4.764574781628947
2019-12-18,0.07453159780899052,0.022879467660612548,0.1947379233218269,0.7943157570441503,4.746825876739369
2019-12-19,0.0747246583554975,0.022822666332588656,0.1944032055647634,0.7952438561223091,4.705863539078464
2019-12-20,0.0751526939186222,0.023972747520969492,0.20253150626716304,0.788479661451683,4.674182270534627
2019-12-23,0.07497320920888019,0.023550154407518516,0.20118695489471317,0.7900523783635303,4.669919993961728
2019-12-24,0.07470247780874602,0.023115034161147546,0.19993602341181813,0.7914310770656835,4.67544410821491
2019-12-26,0.07544091181461222,0.022889303054028018,0.19778607966908837,0.7927090730577626,4.720309493030917
2019-12-27,0.0755508216034839,0.02251529187683587,0.19685927596067254,0.7935763633251517,4.735094976841404
2019-12-30,0.07446896355562176,0.022679305599870057,0.1950445738991779,0.7941167530761727,4.775792534749723
2019-12-31,0.07492507898866338,0.02251098452875422,0.19435007856107672,0.7943717106615453,4.797066630080256
2020-01-02,0.07601032209691985,0.022937825392546716,0.19449292570140886,0.7931890886991719,4.82940109283167
2020-01-03,0.07545783126323016,0.023285880874767826,0.19545458608534283,0.7920076052770612,4.8284814159625
2020-01-06,0.07585668643126038,0.023283884879536546,0.19502760909295802,0.7917048683377571,4.8523502075404
2020-01-07,0.07573204469755825,0.023292328801502896,0.195474903868729,0.7914233100941153,4.855990354198575
2020-01-08,0.07646919831611294,0.023309884456729286,0.1951706078707308,0.7915324735838991,4.850314741867591
2020-01-09,0.07680677408618235,0.023426102082030557,0.19508393682353864,0.7913937794093422,4.850203636330522
2020-01-10,0.07582381886604625,0.02355742561819219,0.19614983859143684,0.790519877091573,4.8488496113254005
2020-01-13,0.07678333655347788,0.023711734906553723,0.19637704777533208,0.7901051761312371,4.851804650498762
2020-01-14,0.07682815273795988,0.0236248758641314,0.19598001612119084,0.7906476356583901,4.827664958081362
2020-01-15,0.07720186002350132,0.02348068857102911,0.19556151065188188,0.7908834832459599,4.827599658945174
2020-01-16,0.07812889556013994,0.023693276970284727,0.19517460881840035,0.790667765545892,4.847290502926899
2020-01-17,0.0788593287013974,0.0236432793295931,0.19476005729451382,0.7911174708448885,4.828108771841947
2020-01-21,0.07806113787890166,0.023703608371342347,0.19519028276622302,0.7910889812223906,4.794708887565077
2020-01-22,0.07800957710921196,0.023566406001901703,0.19491773923566674,0.7910209401671051,4.808194781204007
2020-01-23,0.07799560538888985,0.02352098255849297,0.1953526667173468,0.7904382696833934,4.808673914832788
2020-01-24,0.07656646067376942,0.023898717041357043,0.19455877682573067,0.7911423851056142,4.785216197144314
2020-01-27,0.076545950406543,0.024668729731974218,0.1987599888068463,0.7876516882414066,4.756704313732183
2020-01-28,0.07703346979290851,0.024952090551555058,0.20026480318768353,0.7854529173933064,4.7945772737888115
2020-01-29,0.07712908187329932,0.02461854057182654,0.19757639023647777,0.7881301574564651,4.769108136292662
2020-01-30,0.07761425277004229,0.024376045636336295,0.19570121749778863,0.7900250500148023,4.751617140773059
2020-01-31,0.07691055515330492,0.02446781046825641,0.19787784019437404,0.7894172478822661,4.717885761403268
2020-02-03,0.0775975224098694,0.024135730552414865,0.19565145234824494,0.7917483179504313,4.707814275202954
2020-02-04,0.07768007727864173,0.02398559885408767,0.19601288723859664,0.7921878226416286,4.705688684083368
2020-02-05,0.077437244288592,0.023810455896659418,0.19553432085163802,0.7930274706340502,4.717069882932299
2020-02-06,0.07790077642599832,0.02380469719951408,0.19469693913930752,0.7935587032332643,4.701695119971768
2020-02-07,0.07697130477449801,0.02373537541187411,0.1940576865709587,0.7944547895133673,4.679803414351412
2020-02-10,0.0776575949528401,0.02378969929791488,0.1943269440299203,0.7940396149666247,4.682624038680717
2020-02-11,0.07814787177384512,0.023955281833599226,0.19460288482803104,0.7935247015741135,4.663365142006897
2020-02-12,0.0778610238376251,0.023927967002684902,0.19483113497256999,0.7939480719615655,4.636187924912214
2020-02-13,0.07776318214855418,0.024161225398557754,0.19568752188893684,0.7925765328265387,4.642357975406187
2020-02-14,0.077100163821796,0.024520448591696567,0.19823095601265775,0.7908096067773094,4.594387499782532
2020-02-18,0.07630374116643837,0.02457173363774026,0.19821821892573002,0.7907156412014109,4.589747828702335
2020-02-19,0.0766767816459016,0.02451870629464164,0.19760996884416882,0.7909182277150119,4.60570794893196
2020-02-20,0.07634864137191298,0.024352978645295974,0.1965223358998282,0.7917036103884288,4.623090106421273
2020-02-21,0.07585174827908461,0.02380919590734446,0.1932807101670541,0.7953832438470517,4.635608940105462
2020-02-24,0.07512167849252459,0.024098550147134846,0.19877653608734186,0.7949009593720393,4.464362639727695
2020-02-25,0.07540180686118833,0.024400892021223437,0.20364264229901982,0.791075456412597,4.48888560131059
2020-02-26,0.0751344086004079,0.02394991192941915,0.2000310093437363,0.7940734729248808,4.4916227946118905
2020-02-27,0.07549158772245476,0.024067415074521845,0.2055762825920246,0.7908142846274276,4.48910243484393
2020-02-28,0.07557168208973877,0.023775323352007105,0.20295227386001938,0.7927464080056358,4.49696299948629
2020-03-02,0.07625984702921826,0.02381506570553053,0.20664837363373334,0.7903138813959608,4.516248284636072
2020-03-03,0.0759470345119771,0.023811231509820917,0.2073728960216303,0.789629583095179,4.530982816963405
2020-03-04,0.07650520725517569,0.023838243734138197,0.20949030628112789,0.7879992694818938,4.554971410580023
2020-03-05,0.07670764210145732,0.023867106639987277,0.21062400391416683,0.7868309854632689,4.581285348035952
2020-03-06,0.0767017378185237,0.023975179232212505,0.21034796501305603,0.7860494924476843,4.612906505910522
2020-03-09,0.07695339671624511,0.023775328870881542,0.21440883782568426,0.7855911621743157,4.551409852376301
2020-03-10,0.07705153582158912,0.02393037465095183,0.21623065368342184,0.7835373039114201,4.587101952519845
2020-03-11,0.07750112516163023,0.024154307479313304,0.2182034425733309,0.7817965574266691,4.6109294578931195
2020-03-12,0.0777647597203655,0.02445402899933529,0.22143213001291442,0.7785678699870895,4.648838025709211
2020-03-13,0.07753065457285778,0.0247412001223869,0.22340145755148985,0.776598542448509,4.663115562705345
2020-03-16,0.07791209628023033,0.025108978068012287,0.22638922114845023,0.7736107788515483,4.685368161683673
2020-03-17,0.07741657596828694,0.025183172224175765,0.22613291113978162,0.7738670888602249,4.672668434704939
2020-03-18,0.07762343288448498,0.02512545879585193,0.22621759935483535,0.7737824006451748,4.676706206249801
2020-03-19,0.07698139006473029,0.025260597827575042,0.22571067947010098,0.7742893205299111,4.641987226025538
2020-03-20,0.07726529547330017,0.025240850480511803,0.22566629499372232,0.7743337050062776,4.637262679867481
2020-03-23,0.07665930389950296,0.025380676790467807,0.2256081363374116,0.7743918636625883,4.60913395747641
2020-03-24,0.07704343082081364,0.024916734840910428,0.22462361665800198,0.7753763833420038,4.654820477664482
2020-03-25,0.07734074134061614,0.02497073113267848,0.22422848453039004,0.7757715154696094,4.624396658286153
2020-03-26,0.0780825761869553,0.024938407329145984,0.2236968784555339,0.7763031215444662,4.640342677487127
2020-03-27,0.07833245651833116,0.02492992059543753,0.22413803050883283,0.7758619694911391,4.646847012624018
2020-03-30,0.07826633357501084,0.02500885775086781,0.22532885483778523,0.7746711451620469,4.659843920933969
